wage,educ,exper,married,credit_score1,credit_score2,credit_limit,spend
2040.0,18,11,1,621.0,732.0,4700.0,5519
1190.0,12,19,1,448.0,393.0,2200.0,3726
1250.0,13,10,1,431.0,536.0,3200.0,4316
1400.0,14,9,1,431.0,571.0,4100.0,4813
570.0,11,12,1,362.0,393.0,2300.0,3196
680.0,14,10,1,500.0,286.0,2400.0,3224
800.0,10,21,1,500.0,321.0,2900.0,3512
2490.0,14,1,1,707.0,446.0,4900.0,6172
910.0,12,8,0,483.0,411.0,2700.0,3288
1870.0,12,16,1,552.0,643.0,5600.0,5650
840.0,16,10,0,397.0,446.0,2600.0,3188
1280.0,12,14,1,483.0,500.0,4500.0,4715
400.0,12,5,1,328.0,250.0,1800.0,2839
760.0,13,6,1,466.0,446.0,900.0,2528
960.0,12,11,1,362.0,339.0,1600.0,3304
1420.0,12,15,1,552.0,536.0,4900.0,4921
840.0,13,10,1,241.0,321.0,1200.0,3031
1350.0,16,12,1,397.0,625.0,4200.0,4767
1450.0,12,12,1,552.0,411.0,1900.0,3855
940.0,14,4,1,517.0,446.0,3300.0,3947
890.0,10,21,1,603.0,411.0,2700.0,3434
760.0,11,13,1,603.0,393.0,3100.0,3508
1340.0,12,10,1,500.0,500.0,2100.0,3896
1780.0,13,7,1,776.0,625.0,5000.0,5230
590.0,17,8,0,259.0,464.0,1500.0,2486
550.0,16,15,1,431.0,554.0,700.0,2017
880.0,10,23,1,534.0,375.0,2800.0,3512
560.0,16,6,1,466.0,482.0,900.0,2260
1220.0,13,10,1,569.0,571.0,4200.0,4491
990.0,12,6,0,224.0,536.0,2600.0,3622
680.0,13,10,1,397.0,446.0,3500.0,3778
500.0,12,12,0,379.0,339.0,2000.0,2539
950.0,12,15,1,500.0,446.0,3000.0,3771
830.0,12,4,1,379.0,375.0,1900.0,3366
1400.0,16,7,1,534.0,357.0,5300.0,5071
770.0,12,16,1,569.0,554.0,2300.0,3177
1030.0,12,19,1,586.0,446.0,4200.0,4166
990.0,12,12,1,586.0,554.0,1600.0,3106
570.0,12,11,1,345.0,375.0,400.0,1876
1240.0,12,18,1,534.0,714.0,2600.0,3891
1290.0,12,19,1,621.0,482.0,2800.0,3935
1000.0,16,5,1,379.0,482.0,1000.0,2963
1760.0,12,10,0,672.0,482.0,6300.0,5241
1100.0,15,4,1,483.0,464.0,1100.0,3072
630.0,15,8,1,362.0,393.0,2300.0,3270
1200.0,12,14,1,638.0,679.0,3800.0,4236
1330.0,12,16,1,517.0,464.0,5500.0,5010
1830.0,18,7,1,517.0,518.0,5000.0,5500
470.0,13,5,1,224.0,518.0,3100.0,3602
940.0,16,10,1,431.0,571.0,3400.0,3990
1400.0,16,15,1,552.0,750.0,3000.0,4218
1030.0,11,17,1,534.0,429.0,3000.0,3824
380.0,12,16,1,293.0,482.0,3000.0,3284
900.0,13,9,0,552.0,679.0,3400.0,3459
1200.0,18,11,1,500.0,339.0,3200.0,4128
1250.0,15,11,1,431.0,500.0,4100.0,4603
1120.0,12,21,1,534.0,482.0,2500.0,3674
890.0,16,9,0,345.0,589.0,3200.0,3552
950.0,18,1,1,414.0,500.0,4700.0,4517
970.0,16,9,0,293.0,518.0,1900.0,3130
1350.0,14,5,1,603.0,482.0,3500.0,4416
400.0,12,14,1,293.0,339.0,2900.0,3287
990.0,12,6,1,483.0,732.0,2300.0,3630
650.0,15,8,1,448.0,411.0,2000.0,3060
810.0,12,12,1,397.0,482.0,3800.0,4027
1020.0,16,7,1,328.0,464.0,3600.0,4290
1230.0,11,17,0,431.0,375.0,1700.0,3167
850.0,12,4,1,517.0,393.0,4600.0,4294
1010.0,18,7,1,534.0,339.0,3900.0,4156
1560.0,12,16,1,586.0,625.0,2600.0,4243
450.0,10,20,1,328.0,321.0,1100.0,2336
1120.0,13,4,1,483.0,607.0,3400.0,4245
620.0,13,8,1,534.0,482.0,2000.0,2959
1270.0,12,16,1,466.0,393.0,3800.0,4471
810.0,12,9,1,345.0,429.0,3400.0,3969
650.0,16,8,0,345.0,375.0,3200.0,3274
850.0,13,9,1,276.0,571.0,2700.0,3802
1580.0,17,1,1,586.0,696.0,2800.0,4449
1410.0,14,9,1,655.0,643.0,4800.0,4818
1750.0,15,9,0,569.0,714.0,4000.0,4652
820.0,10,23,1,500.0,286.0,2700.0,3433
510.0,17,8,0,414.0,411.0,1100.0,1975
1220.0,14,13,1,466.0,500.0,3400.0,4282
1210.0,16,9,0,569.0,500.0,2100.0,3238
1200.0,12,12,1,448.0,500.0,2300.0,3855
800.0,12,14,1,362.0,446.0,2000.0,3297
1020.0,12,17,1,517.0,393.0,3900.0,4143
1310.0,13,16,1,603.0,500.0,4600.0,4630
1040.0,12,16,1,310.0,482.0,1500.0,3345
1000.0,15,7,1,517.0,464.0,2000.0,3421
830.0,11,18,1,448.0,589.0,3000.0,3659
1300.0,11,15,1,431.0,393.0,4000.0,4628
1230.0,12,18,1,293.0,357.0,2200.0,3942
730.0,10,13,1,362.0,250.0,2300.0,3388
630.0,12,6,1,328.0,250.0,2800.0,3568
620.0,10,11,0,345.0,375.0,1700.0,2591
850.0,10,13,1,483.0,536.0,1700.0,3109
720.0,10,15,1,310.0,232.0,200.0,1752
750.0,12,10,1,379.0,536.0,2100.0,3310
770.0,10,14,1,448.0,554.0,4400.0,4124
1110.0,16,10,1,517.0,732.0,2300.0,3658
930.0,12,8,1,448.0,446.0,3800.0,4161
930.0,11,19,1,448.0,482.0,2800.0,3689
1120.0,12,16,1,552.0,268.0,4400.0,4403
540.0,9,21,1,448.0,339.0,1900.0,2808
890.0,18,8,1,379.0,375.0,2800.0,3750
1120.0,12,11,1,759.0,464.0,2900.0,3715
1520.0,17,13,0,638.0,696.0,3300.0,4002
1130.0,13,20,1,517.0,536.0,2700.0,3788
880.0,12,11,1,431.0,589.0,3500.0,3983
980.0,12,15,1,483.0,339.0,2800.0,3745
860.0,12,10,1,397.0,518.0,1500.0,3101
1320.0,16,10,1,517.0,643.0,3800.0,4500
810.0,12,11,1,483.0,375.0,1800.0,3114
640.0,13,8,1,362.0,554.0,1200.0,2692
710.0,12,12,1,276.0,429.0,1400.0,2962
1110.0,12,17,1,466.0,411.0,3400.0,4127
930.0,12,6,1,362.0,500.0,2200.0,3631
790.0,12,7,1,362.0,393.0,3000.0,3799
440.0,10,12,1,414.0,321.0,2100.0,2902
690.0,12,6,1,500.0,429.0,2200.0,3205
960.0,15,6,1,466.0,464.0,1800.0,3331
1220.0,12,19,1,638.0,446.0,1800.0,3372
640.0,12,5,0,397.0,304.0,3400.0,3353
1050.0,12,4,1,448.0,571.0,3600.0,4276
1220.0,12,16,1,431.0,393.0,3700.0,4411
770.0,12,13,1,431.0,375.0,1800.0,3098
1200.0,16,11,1,466.0,446.0,3600.0,4329
630.0,14,7,1,345.0,482.0,3200.0,3681
1550.0,17,7,1,500.0,554.0,4200.0,4947
1250.0,14,18,1,586.0,482.0,2300.0,3696
1020.0,15,8,1,431.0,607.0,1900.0,3472
1130.0,12,14,1,431.0,375.0,1500.0,3351
680.0,12,1,1,362.0,214.0,2200.0,3380
560.0,9,21,1,431.0,161.0,1500.0,2627
820.0,13,9,1,345.0,625.0,2100.0,3428
850.0,15,14,1,621.0,357.0,1400.0,2736
1240.0,10,13,1,466.0,500.0,4700.0,4775
980.0,16,9,1,414.0,393.0,2500.0,3704
630.0,12,15,1,362.0,304.0,2800.0,3444
1010.0,14,12,1,534.0,179.0,300.0,2043
1140.0,13,10,1,500.0,554.0,3600.0,4263
740.0,12,14,0,517.0,214.0,3600.0,3336
990.0,15,4,0,466.0,411.0,2800.0,3453
1190.0,18,11,1,328.0,625.0,1000.0,3163
980.0,16,5,1,466.0,518.0,600.0,2499
190.0,12,9,1,362.0,411.0,1300.0,2218
630.0,13,5,1,431.0,482.0,2300.0,3248
1150.0,12,20,1,466.0,482.0,2500.0,3787
500.0,12,4,1,466.0,339.0,1000.0,2326
910.0,14,20,1,586.0,482.0,2300.0,3270
1300.0,15,11,1,586.0,661.0,2600.0,3950
1070.0,12,17,1,397.0,500.0,200.0,2045
730.0,16,7,1,638.0,393.0,2300.0,3112
2070.0,18,9,1,603.0,589.0,3900.0,5337
1380.0,12,12,1,466.0,393.0,1300.0,3512
950.0,10,23,1,534.0,482.0,3800.0,3970
960.0,16,4,1,500.0,482.0,2600.0,3688
580.0,10,11,0,362.0,71.0,2900.0,3085
1680.0,16,16,1,707.0,589.0,6500.0,5460
1020.0,16,7,1,534.0,429.0,3100.0,3898
1170.0,11,17,0,569.0,482.0,2200.0,3213
1060.0,14,6,1,534.0,482.0,1000.0,2888
730.0,12,13,1,397.0,286.0,2600.0,3467
1200.0,14,12,1,448.0,482.0,2500.0,3926
590.0,9,21,1,397.0,375.0,1400.0,2637
1110.0,12,11,1,586.0,357.0,2800.0,3836
620.0,16,6,1,293.0,643.0,2500.0,3423
1550.0,10,17,1,552.0,429.0,3600.0,4663
850.0,12,17,1,431.0,429.0,1900.0,3206
760.0,12,13,1,362.0,464.0,1200.0,2796
250.0,12,9,1,259.0,446.0,200.0,1279
400.0,12,9,1,431.0,357.0,2800.0,3159
670.0,15,8,1,466.0,500.0,3800.0,3801
410.0,12,14,1,190.0,232.0,2300.0,3146
570.0,13,8,1,379.0,464.0,2500.0,3289
1270.0,12,14,1,621.0,625.0,4100.0,4439
1130.0,14,15,1,414.0,411.0,1500.0,3337
710.0,18,6,0,414.0,411.0,1400.0,2423
360.0,14,10,1,310.0,411.0,900.0,2157
1190.0,16,7,0,569.0,500.0,4000.0,3988
1050.0,16,7,1,328.0,571.0,1200.0,3199
950.0,16,8,0,362.0,571.0,2400.0,3287
880.0,14,6,1,483.0,536.0,3200.0,3852
570.0,12,16,1,259.0,286.0,1600.0,2890
1350.0,14,4,1,397.0,625.0,600.0,3044
1000.0,12,6,1,552.0,393.0,3100.0,3907
1310.0,13,16,1,362.0,518.0,1500.0,3606
1240.0,13,10,1,379.0,554.0,3500.0,4467
1080.0,12,18,1,500.0,554.0,3300.0,4014
610.0,12,9,1,414.0,304.0,3900.0,3835
750.0,12,7,1,293.0,554.0,2900.0,3777
1230.0,12,11,1,483.0,429.0,3600.0,4385
1470.0,12,16,1,638.0,607.0,3600.0,4469
2570.0,15,12,1,741.0,571.0,4600.0,6026
510.0,12,4,1,190.0,482.0,2300.0,3366
660.0,12,8,1,328.0,571.0,900.0,2537
1030.0,12,15,1,259.0,411.0,3300.0,4226
710.0,18,4,1,500.0,696.0,3200.0,3610
820.0,10,15,1,362.0,518.0,1700.0,3173
980.0,11,15,1,552.0,393.0,3500.0,3954
1320.0,12,19,1,569.0,429.0,3400.0,4258
1790.0,15,8,1,621.0,482.0,4800.0,5309
1520.0,13,8,1,569.0,625.0,3000.0,4448
1230.0,14,12,1,586.0,536.0,3300.0,4146
880.0,15,7,1,379.0,393.0,2200.0,3514
930.0,12,12,1,448.0,571.0,2500.0,3621
1590.0,12,15,1,672.0,518.0,6200.0,5361
760.0,12,5,1,362.0,429.0,2300.0,3483
920.0,16,8,1,431.0,518.0,3700.0,4091
500.0,12,14,1,310.0,482.0,200.0,1478
1180.0,13,4,1,431.0,518.0,1900.0,3723
1330.0,12,19,1,569.0,393.0,2400.0,3867
590.0,13,10,0,293.0,286.0,2000.0,2743
1300.0,12,14,1,759.0,411.0,3100.0,3978
1110.0,17,8,1,603.0,589.0,3400.0,4033
1160.0,14,10,1,379.0,411.0,3200.0,4251
880.0,18,11,1,448.0,643.0,3700.0,3978
820.0,11,17,1,345.0,482.0,2000.0,3318
1160.0,16,10,1,517.0,554.0,2700.0,3894
530.0,12,4,1,483.0,304.0,2400.0,3142
1260.0,12,18,1,483.0,393.0,4600.0,4681
440.0,13,5,1,397.0,500.0,1500.0,2636
1300.0,12,14,1,621.0,625.0,4400.0,4568
660.0,15,16,1,276.0,446.0,3800.0,3900
1470.0,16,15,1,655.0,661.0,5700.0,5063
1360.0,12,5,1,397.0,518.0,5500.0,5276
1200.0,12,16,1,448.0,589.0,3900.0,4440
460.0,12,11,1,172.0,429.0,200.0,1599
1050.0,13,12,1,466.0,464.0,2700.0,3823
610.0,12,16,1,241.0,393.0,2300.0,3317
2150.0,16,12,1,586.0,643.0,6000.0,6057
1430.0,12,19,1,517.0,429.0,4200.0,4715
2130.0,18,10,1,638.0,750.0,3800.0,5332
620.0,12,12,1,431.0,571.0,2300.0,3178
1150.0,12,16,1,466.0,411.0,3900.0,4361
1390.0,12,11,1,569.0,500.0,2600.0,4107
1360.0,14,9,1,448.0,429.0,2800.0,4276
620.0,12,11,1,397.0,482.0,3100.0,3557
870.0,14,12,1,397.0,571.0,3200.0,3864
1130.0,12,11,1,379.0,571.0,3100.0,4188
550.0,11,11,0,655.0,393.0,3900.0,3112
1400.0,9,18,1,534.0,661.0,3400.0,4429
1100.0,12,7,1,534.0,411.0,3400.0,4148
1160.0,12,16,1,655.0,500.0,6000.0,4802
920.0,12,17,1,500.0,429.0,3000.0,3715
650.0,16,15,1,517.0,321.0,2800.0,3275
1130.0,12,5,0,466.0,446.0,3200.0,3799
660.0,13,8,1,328.0,500.0,3600.0,3879
970.0,10,15,1,362.0,375.0,1000.0,2905
1410.0,16,9,1,569.0,446.0,5800.0,5164
1710.0,14,7,1,569.0,643.0,6600.0,5769
2190.0,16,12,1,724.0,714.0,6300.0,6043
650.0,15,9,1,534.0,571.0,1700.0,2807
2250.0,16,11,1,621.0,571.0,5500.0,6020
890.0,13,9,1,414.0,393.0,3200.0,3913
880.0,12,17,1,466.0,554.0,3100.0,3741
670.0,12,4,0,362.0,500.0,200.0,1331
1410.0,16,10,1,517.0,500.0,1100.0,3341
880.0,12,8,1,397.0,429.0,1700.0,3260
1560.0,13,13,1,724.0,446.0,3600.0,4513
1010.0,16,7,1,310.0,464.0,1400.0,3298
1250.0,15,7,1,603.0,661.0,3000.0,4078
850.0,12,11,1,328.0,446.0,200.0,1910
1710.0,12,18,1,638.0,643.0,5400.0,5297
950.0,15,7,1,517.0,589.0,3900.0,4129
900.0,12,6,1,379.0,250.0,2400.0,3672
1410.0,12,13,1,414.0,500.0,2700.0,4307
1220.0,12,18,1,431.0,625.0,3700.0,4392
490.0,14,6,1,276.0,571.0,2000.0,3070
1000.0,12,12,1,466.0,464.0,3500.0,4087
1180.0,12,17,1,690.0,554.0,3600.0,4062
660.0,10,12,1,431.0,429.0,1800.0,2997
1020.0,13,15,1,500.0,571.0,2400.0,3593
520.0,12,8,0,155.0,464.0,2100.0,2878
610.0,16,15,1,345.0,482.0,2700.0,3355
830.0,16,10,1,431.0,589.0,4300.0,4165
1500.0,16,10,1,552.0,482.0,2000.0,3949
860.0,12,8,1,345.0,554.0,1800.0,3343
1140.0,18,4,1,638.0,696.0,2600.0,3746
730.0,12,6,1,483.0,518.0,200.0,1661
730.0,11,1,1,362.0,250.0,2200.0,3451
1210.0,12,11,1,397.0,661.0,2100.0,3835
1190.0,16,10,1,586.0,607.0,3700.0,4242
1330.0,16,13,1,500.0,500.0,2100.0,3813
640.0,18,6,0,397.0,411.0,1800.0,2585
1360.0,12,14,1,534.0,589.0,3400.0,4390
670.0,12,21,1,397.0,464.0,2400.0,3224
840.0,12,16,1,414.0,464.0,1300.0,2875
1370.0,16,7,1,483.0,714.0,3700.0,4590
1130.0,12,16,1,328.0,393.0,2600.0,3983
2100.0,18,10,1,672.0,571.0,6200.0,5961
1020.0,12,15,0,603.0,446.0,3000.0,3352
500.0,16,5,1,328.0,464.0,2500.0,3255
970.0,17,4,1,448.0,607.0,4200.0,4332
1020.0,12,12,1,345.0,393.0,2100.0,3646
680.0,10,12,1,397.0,393.0,2200.0,3257
370.0,12,11,1,293.0,375.0,900.0,2194
930.0,12,17,0,552.0,518.0,1600.0,2619
600.0,12,14,0,534.0,429.0,3400.0,3078
1070.0,12,6,1,483.0,554.0,2900.0,3982
1210.0,13,4,1,483.0,482.0,4400.0,4690
800.0,12,12,1,414.0,589.0,2100.0,3314
1020.0,12,10,1,431.0,518.0,1700.0,3374
900.0,13,9,1,397.0,393.0,2900.0,3823
1200.0,14,14,1,552.0,268.0,2600.0,3844
1550.0,17,8,1,621.0,696.0,3700.0,4649
580.0,12,20,1,362.0,571.0,1000.0,2365
1210.0,12,13,1,569.0,500.0,3100.0,4073
1210.0,14,13,1,552.0,446.0,3000.0,4031
2520.0,14,1,1,707.0,554.0,6300.0,6588
850.0,13,14,1,483.0,536.0,3800.0,3961
860.0,16,11,1,328.0,464.0,2000.0,3392
1380.0,13,9,1,466.0,696.0,2500.0,4163
860.0,9,19,1,569.0,339.0,2700.0,3462
690.0,11,7,1,379.0,518.0,3200.0,3747
1670.0,14,7,1,569.0,625.0,5600.0,5464
820.0,12,13,1,362.0,536.0,500.0,2263
820.0,16,7,1,328.0,714.0,2100.0,3434
910.0,12,4,1,379.0,446.0,3900.0,4281
1610.0,16,6,1,483.0,607.0,5100.0,5328
1410.0,16,14,1,517.0,518.0,4200.0,4701
890.0,14,6,1,379.0,589.0,2100.0,3497
350.0,13,10,0,328.0,429.0,500.0,1352
1120.0,14,4,1,517.0,393.0,2000.0,3606
1160.0,12,11,1,362.0,482.0,1400.0,3425
640.0,18,6,1,259.0,554.0,1400.0,2893
970.0,11,19,1,293.0,268.0,2800.0,3893
720.0,15,10,0,345.0,482.0,1100.0,2295
870.0,12,15,1,483.0,411.0,1500.0,2977
2030.0,18,13,1,672.0,571.0,4500.0,5376
740.0,12,9,1,517.0,643.0,800.0,2349
2030.0,12,13,1,621.0,536.0,6700.0,6084
1060.0,12,9,1,500.0,589.0,1600.0,3305
1340.0,12,13,1,517.0,214.0,2000.0,3800
950.0,12,19,1,517.0,446.0,1100.0,2738
770.0,12,13,1,466.0,232.0,3400.0,3760
1370.0,16,9,1,690.0,464.0,3200.0,4181
920.0,12,10,1,534.0,375.0,3600.0,3974
1570.0,16,9,1,534.0,679.0,3400.0,4652
1870.0,12,16,1,621.0,625.0,5300.0,5499
1800.0,18,12,1,672.0,500.0,7200.0,5825
1170.0,12,18,1,655.0,607.0,4200.0,4274
1140.0,16,10,1,483.0,357.0,3900.0,4353
1020.0,14,14,1,534.0,429.0,1100.0,2834
1420.0,12,15,1,534.0,554.0,4800.0,4912
1120.0,12,10,1,672.0,536.0,3800.0,4146
1690.0,16,8,1,586.0,607.0,3700.0,4860
730.0,12,7,1,362.0,536.0,2800.0,3644
730.0,12,14,1,276.0,446.0,2700.0,3618
970.0,12,11,1,483.0,411.0,2200.0,3508
550.0,10,19,1,397.0,357.0,1400.0,2599
880.0,14,8,1,500.0,554.0,1400.0,2961
1330.0,13,13,1,672.0,375.0,1900.0,3572
1380.0,12,10,1,603.0,554.0,3500.0,4420
940.0,16,7,1,362.0,464.0,2900.0,3897
1410.0,12,5,1,603.0,500.0,3300.0,4435
1030.0,12,14,1,466.0,696.0,1700.0,3312
840.0,13,13,1,276.0,536.0,3000.0,3874
1400.0,12,14,1,672.0,393.0,4200.0,4574
830.0,16,10,1,517.0,554.0,800.0,2408
1600.0,17,13,1,741.0,857.0,5700.0,5146
820.0,12,15,1,397.0,268.0,3300.0,3833
650.0,13,8,1,276.0,429.0,2400.0,3444
880.0,15,1,1,328.0,429.0,2800.0,3888
1530.0,17,15,1,466.0,643.0,2800.0,4371
1490.0,16,16,1,517.0,589.0,3200.0,4429
1020.0,12,15,1,379.0,411.0,3000.0,3976
700.0,12,10,0,517.0,357.0,1900.0,2612
1190.0,13,8,1,621.0,411.0,4700.0,4578
1580.0,12,9,1,655.0,643.0,3600.0,4654
580.0,12,14,1,293.0,429.0,2500.0,3336
590.0,12,4,0,310.0,339.0,1300.0,2400
830.0,16,10,1,328.0,661.0,2000.0,3368
1150.0,16,11,1,552.0,589.0,3500.0,4146
620.0,12,11,1,448.0,429.0,300.0,1690
1190.0,16,12,1,569.0,518.0,4800.0,4589
740.0,12,14,0,310.0,554.0,3700.0,3576
780.0,17,12,1,448.0,643.0,2400.0,3345
740.0,12,15,1,483.0,446.0,3300.0,3652
610.0,15,8,1,379.0,393.0,2000.0,3082
780.0,12,13,1,276.0,393.0,2400.0,3559
1020.0,18,10,1,552.0,464.0,2800.0,3711
970.0,16,8,1,414.0,411.0,3200.0,3989
1310.0,12,5,1,414.0,750.0,3700.0,4647
860.0,12,20,1,397.0,661.0,3500.0,3903
1030.0,12,16,1,500.0,357.0,3900.0,4185
670.0,16,8,1,241.0,268.0,300.0,1947
640.0,12,14,1,345.0,482.0,3400.0,3714
1150.0,16,13,1,517.0,500.0,2600.0,3809
2000.0,16,14,1,586.0,732.0,5800.0,5804
1460.0,12,12,1,569.0,554.0,2800.0,4264
1530.0,16,12,1,534.0,500.0,3700.0,4680
1650.0,18,12,1,569.0,661.0,5900.0,5430
1080.0,14,9,1,586.0,607.0,2100.0,3488
1060.0,12,17,0,517.0,625.0,2900.0,3427
340.0,12,11,1,241.0,321.0,2100.0,2947
1150.0,15,9,1,362.0,339.0,2700.0,4057
860.0,12,17,1,379.0,482.0,3200.0,3842
630.0,16,8,1,207.0,571.0,500.0,2199
470.0,12,12,1,466.0,125.0,1700.0,2660
1050.0,14,20,1,672.0,625.0,2600.0,3485
960.0,12,18,1,431.0,393.0,3100.0,3861
1360.0,16,4,1,534.0,446.0,4500.0,4817
770.0,15,10,0,293.0,554.0,2100.0,2990
980.0,16,5,1,500.0,482.0,1700.0,3268
450.0,12,15,1,241.0,536.0,900.0,2303
1560.0,12,19,1,517.0,625.0,900.0,3317
960.0,12,15,1,431.0,375.0,3100.0,3892
1460.0,15,5,1,517.0,625.0,3600.0,4658
1070.0,16,13,0,448.0,518.0,1600.0,2891
810.0,12,18,1,379.0,375.0,1400.0,2920
2180.0,16,10,1,672.0,446.0,3700.0,5344
740.0,12,12,1,414.0,464.0,200.0,1682
930.0,12,18,1,362.0,411.0,3000.0,3855
1160.0,12,12,1,345.0,518.0,3300.0,4324
800.0,13,9,1,414.0,375.0,2600.0,3560
1060.0,12,15,1,552.0,482.0,5500.0,4660
1140.0,14,9,1,569.0,607.0,1600.0,3315
1450.0,10,14,1,517.0,554.0,2700.0,4262
820.0,12,15,1,414.0,411.0,2300.0,3403
1740.0,12,11,1,483.0,482.0,6500.0,5845
550.0,10,7,1,207.0,500.0,1200.0,2780
1010.0,11,13,1,466.0,500.0,2200.0,3563
680.0,13,16,1,431.0,464.0,2300.0,3200
730.0,12,10,0,500.0,464.0,1500.0,2444
2450.0,15,8,1,810.0,536.0,6700.0,6420
830.0,12,14,1,534.0,464.0,2300.0,3305
420.0,14,6,1,397.0,482.0,1100.0,2333
2030.0,18,9,1,672.0,714.0,6300.0,5916
1090.0,11,11,1,397.0,482.0,1600.0,3434
930.0,12,6,1,466.0,589.0,2300.0,3576
1020.0,11,19,1,534.0,268.0,400.0,2159
670.0,11,18,1,431.0,196.0,1200.0,2577
1240.0,12,16,1,638.0,393.0,3000.0,3969
1090.0,12,12,1,362.0,536.0,3500.0,4295
580.0,12,17,0,362.0,339.0,500.0,1534
1450.0,18,7,1,621.0,464.0,3800.0,4563
910.0,12,4,1,414.0,643.0,2600.0,3755
980.0,16,8,1,483.0,429.0,2800.0,3774
1310.0,12,16,1,638.0,625.0,3400.0,4207
1330.0,13,11,1,672.0,446.0,4200.0,4510
1290.0,14,10,1,500.0,446.0,1700.0,3610
1300.0,12,16,1,397.0,571.0,3100.0,4325
1620.0,17,13,1,552.0,518.0,6100.0,5461
1140.0,12,18,1,569.0,321.0,4500.0,4422
970.0,12,17,1,621.0,518.0,2100.0,3260
1130.0,12,16,1,431.0,500.0,2600.0,3884
1780.0,13,18,1,569.0,429.0,5300.0,5413
1290.0,15,11,1,414.0,607.0,1800.0,3730
940.0,14,11,1,362.0,571.0,2600.0,3752
800.0,18,6,0,310.0,375.0,2700.0,3289
980.0,12,19,1,621.0,446.0,2900.0,3606
870.0,14,8,1,552.0,571.0,1300.0,2833
940.0,12,4,1,414.0,643.0,2500.0,3746
1700.0,15,14,1,397.0,643.0,4000.0,5115
860.0,12,14,1,534.0,196.0,2200.0,3294
600.0,16,15,1,379.0,464.0,1800.0,2887
1080.0,14,10,0,534.0,696.0,3100.0,3562
970.0,12,19,1,466.0,625.0,2600.0,3624
960.0,12,12,1,603.0,339.0,2000.0,3267
870.0,15,8,1,414.0,589.0,1800.0,3256
1090.0,10,15,1,586.0,375.0,1300.0,3035
1640.0,15,14,1,569.0,607.0,4400.0,4998
740.0,13,9,1,414.0,571.0,2700.0,3534
1100.0,12,19,1,603.0,464.0,2600.0,3643
810.0,12,16,1,448.0,321.0,700.0,2342
1230.0,13,10,1,414.0,661.0,800.0,3023
1520.0,17,9,1,431.0,518.0,2500.0,4326
890.0,16,10,1,328.0,554.0,3000.0,3882
1410.0,18,10,1,483.0,518.0,3400.0,4482
980.0,12,4,1,328.0,429.0,2700.0,3966
1910.0,16,9,1,621.0,643.0,5600.0,5660
1330.0,16,10,1,448.0,696.0,3600.0,4514
890.0,11,16,1,534.0,268.0,1500.0,2951
1190.0,12,9,1,500.0,554.0,3100.0,4157
1330.0,16,11,1,328.0,411.0,2700.0,4277
610.0,18,5,1,397.0,339.0,1400.0,2731
660.0,12,16,1,552.0,250.0,2400.0,3110
1680.0,12,7,1,621.0,571.0,6800.0,5749
1910.0,18,12,1,672.0,821.0,6000.0,5663
810.0,9,19,1,448.0,393.0,1800.0,3098
720.0,18,8,0,448.0,536.0,2600.0,2993
720.0,16,8,0,207.0,429.0,200.0,1465
580.0,12,4,1,448.0,536.0,1400.0,2713
880.0,12,12,1,414.0,661.0,2700.0,3681
1370.0,16,4,1,448.0,643.0,5500.0,5205
790.0,12,17,1,293.0,393.0,1300.0,2928
950.0,16,10,1,483.0,679.0,4300.0,4254
1290.0,12,19,1,534.0,554.0,2600.0,3940
700.0,12,12,1,483.0,536.0,2100.0,3127
1530.0,15,11,1,448.0,411.0,3900.0,4856
660.0,12,5,0,500.0,286.0,3800.0,3416
860.0,18,6,1,276.0,464.0,2200.0,3573
1250.0,18,4,1,603.0,429.0,2600.0,3915
2330.0,16,11,1,759.0,696.0,6500.0,6237
890.0,12,13,1,345.0,411.0,2500.0,3666
1310.0,13,16,1,621.0,446.0,4300.0,4519
540.0,10,20,1,414.0,339.0,1700.0,2736
890.0,12,15,1,517.0,286.0,2600.0,3518
1140.0,12,16,1,379.0,500.0,3300.0,4224
1050.0,14,9,1,397.0,536.0,2200.0,3691
910.0,14,12,1,414.0,375.0,2700.0,3698
1740.0,16,10,1,707.0,643.0,4300.0,4980
1570.0,12,17,1,603.0,643.0,5000.0,5062
670.0,17,11,0,293.0,429.0,500.0,1723
820.0,13,9,0,552.0,536.0,2600.0,3047
2430.0,17,8,1,759.0,750.0,2800.0,5224
1190.0,12,18,1,552.0,518.0,2300.0,3679
1380.0,15,6,1,379.0,625.0,5400.0,5249
950.0,15,9,0,379.0,446.0,2500.0,3314
1100.0,12,11,1,414.0,500.0,2400.0,3825
1470.0,18,10,1,621.0,464.0,2100.0,3872
1270.0,12,22,1,517.0,536.0,3600.0,4291
630.0,13,10,0,345.0,268.0,2900.0,3142
1150.0,14,9,1,466.0,482.0,4100.0,4478
1170.0,16,7,1,603.0,661.0,3300.0,4086
1210.0,16,5,1,414.0,429.0,2000.0,3786
720.0,12,13,1,466.0,571.0,3000.0,3550
770.0,12,13,1,241.0,482.0,1300.0,2994
1080.0,13,12,1,379.0,500.0,4800.0,4678
1260.0,12,16,1,483.0,589.0,5200.0,4875
1100.0,16,7,1,448.0,589.0,2500.0,3835
880.0,18,6,1,397.0,536.0,5400.0,4602
830.0,12,15,1,517.0,393.0,3600.0,3833
770.0,12,11,1,466.0,357.0,1400.0,2854
500.0,17,8,0,431.0,518.0,2700.0,2798
710.0,11,7,1,397.0,339.0,2000.0,3234
