wage,educ,exper,married,credit_score1,credit_score2,credit_score1_buckets,credit_limit,default
1360.0,12,13,1,588.0,444.0,600,5300.0,0
770.0,14,7,1,216.0,741.0,200,2500.0,0
1060.0,13,8,1,392.0,704.0,400,4000.0,0
730.0,11,1,1,157.0,463.0,200,2600.0,0
440.0,12,7,1,98.0,519.0,0,800.0,0
530.0,16,8,1,235.0,370.0,200,4300.0,1
1110.0,16,15,1,333.0,796.0,400,2500.0,0
2160.0,18,10,1,686.0,704.0,600,5400.0,0
450.0,10,12,1,294.0,463.0,200,2400.0,0
1020.0,18,7,1,549.0,667.0,600,5900.0,0
540.0,12,11,1,176.0,537.0,200,4800.0,1
770.0,12,12,1,412.0,463.0,400,5200.0,0
1430.0,12,9,1,471.0,500.0,400,4900.0,0
1240.0,10,14,1,353.0,463.0,400,5600.0,0
890.0,16,9,0,275.0,574.0,200,7600.0,0
1090.0,14,11,1,510.0,593.0,600,6700.0,0
1160.0,13,8,1,569.0,519.0,600,6400.0,0
1640.0,17,7,1,588.0,630.0,600,5600.0,0
1120.0,12,17,1,510.0,537.0,600,4800.0,0
850.0,15,10,0,275.0,426.0,200,2000.0,1
610.0,13,5,1,373.0,667.0,400,6400.0,0
1290.0,13,11,1,235.0,537.0,200,3800.0,0
770.0,12,13,1,353.0,481.0,400,2800.0,0
2090.0,11,22,1,549.0,519.0,600,3900.0,0
790.0,16,6,1,549.0,537.0,600,5800.0,0
1080.0,16,7,1,333.0,685.0,400,3700.0,0
1310.0,16,10,1,353.0,500.0,400,4000.0,0
1030.0,13,15,1,471.0,500.0,400,6100.0,0
730.0,12,14,0,627.0,667.0,600,4700.0,0
2440.0,15,8,1,843.0,796.0,800,5600.0,0
630.0,11,11,0,451.0,426.0,400,6500.0,0
1080.0,15,8,1,294.0,611.0,200,3700.0,0
2440.0,17,8,1,686.0,630.0,600,4000.0,0
1540.0,16,11,1,647.0,907.0,600,4800.0,0
1220.0,16,10,1,431.0,759.0,400,3200.0,0
520.0,12,12,1,471.0,407.0,400,6100.0,0
450.0,13,5,1,353.0,648.0,400,3900.0,0
770.0,11,7,1,314.0,537.0,400,5300.0,0
650.0,12,12,1,255.0,370.0,200,2600.0,0
1080.0,15,8,1,490.0,611.0,400,4000.0,0
1020.0,9,22,1,490.0,444.0,400,4900.0,0
770.0,12,17,1,235.0,315.0,200,3300.0,0
750.0,10,18,1,196.0,407.0,200,4000.0,0
1070.0,12,17,1,451.0,500.0,400,3100.0,0
930.0,17,4,1,255.0,648.0,200,2600.0,0
790.0,11,11,1,412.0,463.0,400,3200.0,0
1520.0,12,19,1,725.0,704.0,800,8300.0,0
1430.0,13,9,1,412.0,630.0,400,4400.0,0
1060.0,11,15,1,294.0,481.0,200,4300.0,0
800.0,9,15,1,392.0,444.0,400,5500.0,1
1380.0,12,5,1,373.0,815.0,400,2400.0,0
720.0,12,6,1,373.0,333.0,400,4700.0,1
1050.0,11,9,1,373.0,426.0,400,2300.0,0
880.0,13,15,1,412.0,704.0,400,5200.0,0
1050.0,14,16,1,412.0,537.0,400,5800.0,0
1180.0,16,10,1,510.0,593.0,600,5400.0,0
570.0,16,8,1,549.0,611.0,600,6100.0,0
860.0,11,19,1,431.0,426.0,400,4000.0,0
1350.0,14,4,1,431.0,648.0,400,4900.0,0
1090.0,12,14,1,431.0,593.0,400,5900.0,0
810.0,12,8,1,373.0,593.0,400,5200.0,0
1190.0,16,5,1,392.0,611.0,400,3900.0,0
650.0,11,10,1,275.0,574.0,200,2400.0,0
780.0,12,17,1,490.0,352.0,400,5900.0,0
1180.0,12,19,1,549.0,537.0,600,5900.0,0
1360.0,16,4,1,490.0,556.0,400,6800.0,0
480.0,12,16,0,333.0,556.0,400,5900.0,0
1320.0,12,19,1,490.0,333.0,400,6800.0,0
760.0,12,10,1,333.0,556.0,400,5100.0,0
900.0,12,16,1,392.0,759.0,400,6300.0,0
810.0,12,12,1,373.0,537.0,400,3700.0,0
1870.0,18,12,1,608.0,759.0,600,5700.0,0
1220.0,13,21,1,725.0,426.0,800,8200.0,0
710.0,10,18,1,471.0,500.0,400,5600.0,0
900.0,10,19,1,373.0,500.0,400,3600.0,0
550.0,12,17,0,118.0,333.0,200,3300.0,1
900.0,16,8,0,255.0,444.0,200,900.0,0
540.0,14,12,0,333.0,463.0,400,6900.0,0
1100.0,11,11,1,510.0,611.0,600,5600.0,0
1120.0,14,13,1,431.0,667.0,400,4800.0,0
320.0,12,16,1,275.0,352.0,200,3900.0,0
1100.0,11,16,1,451.0,426.0,400,4500.0,0
960.0,12,11,1,314.0,611.0,400,2900.0,0
1670.0,17,7,1,412.0,352.0,400,4000.0,0
670.0,12,9,1,392.0,389.0,400,4500.0,0
620.0,11,7,1,569.0,481.0,600,5400.0,0
460.0,12,11,0,275.0,463.0,200,5000.0,0
940.0,16,10,1,333.0,778.0,400,4400.0,0
870.0,12,17,1,373.0,611.0,400,5200.0,0
1150.0,14,6,1,490.0,685.0,400,3500.0,0
1070.0,12,10,1,569.0,574.0,600,3900.0,0
630.0,13,5,1,353.0,333.0,400,4000.0,0
820.0,12,13,1,255.0,556.0,200,700.0,0
950.0,12,17,1,510.0,370.0,600,4700.0,0
570.0,10,20,1,412.0,296.0,400,3500.0,0
630.0,12,6,1,451.0,481.0,400,5700.0,0
520.0,10,12,1,157.0,463.0,200,1500.0,0
1160.0,13,20,1,471.0,648.0,400,5600.0,0
1100.0,14,9,1,451.0,278.0,400,7300.0,0
470.0,18,11,0,353.0,463.0,400,3200.0,0
1380.0,14,7,1,686.0,556.0,600,1900.0,0
1170.0,15,11,1,627.0,537.0,600,7200.0,0
1080.0,16,6,1,412.0,648.0,400,3800.0,0
1250.0,12,12,1,529.0,556.0,600,6000.0,0
2300.0,16,17,1,588.0,796.0,600,6700.0,0
1480.0,16,10,1,471.0,741.0,400,4800.0,0
1360.0,16,14,1,510.0,704.0,600,5400.0,0
640.0,12,17,0,392.0,407.0,400,5600.0,1
1550.0,16,12,1,588.0,556.0,600,3600.0,0
1480.0,17,15,1,647.0,556.0,600,7900.0,0
1060.0,12,12,1,431.0,704.0,400,4600.0,0
1070.0,12,4,1,353.0,463.0,400,3500.0,0
960.0,12,11,1,314.0,370.0,400,5900.0,0
1320.0,12,11,1,588.0,426.0,600,6100.0,0
900.0,12,11,1,490.0,556.0,400,3300.0,0
1100.0,17,8,1,314.0,556.0,400,6400.0,0
440.0,13,11,0,412.0,537.0,400,4000.0,0
1250.0,18,13,1,490.0,537.0,400,4700.0,0
1190.0,11,17,0,451.0,481.0,400,5500.0,0
820.0,12,19,1,392.0,481.0,400,3500.0,0
1170.0,14,9,1,451.0,481.0,400,4700.0,1
860.0,12,20,1,490.0,537.0,400,4700.0,0
1030.0,14,16,1,451.0,556.0,400,5800.0,0
530.0,11,9,1,314.0,537.0,400,4300.0,0
800.0,12,19,1,431.0,519.0,400,3100.0,0
1010.0,16,5,1,529.0,463.0,600,6600.0,0
1300.0,12,16,1,549.0,630.0,600,8300.0,0
440.0,12,14,1,137.0,611.0,200,7300.0,1
830.0,13,4,1,216.0,519.0,200,2000.0,0
870.0,10,21,1,471.0,389.0,400,5000.0,0
1070.0,12,11,1,196.0,463.0,200,600.0,0
1120.0,12,17,1,471.0,537.0,400,1900.0,0
1330.0,16,8,1,706.0,630.0,800,7400.0,0
840.0,15,14,1,235.0,407.0,200,4200.0,0
700.0,12,12,1,353.0,611.0,400,3900.0,0
1290.0,14,9,1,255.0,667.0,200,1800.0,0
700.0,18,6,0,275.0,593.0,200,1900.0,0
720.0,12,11,1,431.0,426.0,400,7000.0,0
940.0,13,4,1,392.0,556.0,400,3100.0,0
980.0,12,4,1,490.0,685.0,400,5400.0,0
1280.0,17,8,1,471.0,667.0,400,4300.0,0
1310.0,14,9,1,294.0,667.0,200,2900.0,0
750.0,12,15,1,490.0,537.0,400,4600.0,1
690.0,12,15,1,294.0,370.0,200,2400.0,0
1640.0,15,14,1,686.0,593.0,600,5200.0,0
860.0,12,9,1,255.0,611.0,200,3800.0,0
1790.0,18,7,1,569.0,426.0,600,7000.0,0
1020.0,14,5,1,392.0,222.0,400,4500.0,1
1910.0,16,9,1,706.0,852.0,800,6600.0,0
890.0,13,14,1,176.0,500.0,200,7700.0,1
710.0,12,7,0,294.0,444.0,200,5800.0,0
850.0,13,1,1,333.0,481.0,400,4300.0,0
830.0,14,20,1,569.0,574.0,600,8200.0,0
1760.0,14,15,1,686.0,519.0,600,7200.0,0
1890.0,17,8,1,588.0,704.0,600,4600.0,0
1160.0,12,17,1,529.0,389.0,600,6500.0,0
1110.0,12,4,1,392.0,407.0,400,3500.0,0
630.0,13,9,1,392.0,611.0,400,5800.0,0
660.0,12,11,1,294.0,741.0,200,6500.0,0
1510.0,18,8,1,431.0,648.0,400,5100.0,0
1180.0,12,21,1,471.0,556.0,400,1700.0,0
930.0,12,13,1,373.0,630.0,400,2900.0,0
1180.0,12,16,1,529.0,741.0,600,4900.0,0
1360.0,12,13,1,608.0,519.0,600,6500.0,0
530.0,12,9,1,255.0,481.0,200,1800.0,0
640.0,12,14,0,275.0,778.0,200,3000.0,0
680.0,12,13,1,431.0,407.0,400,4900.0,0
1260.0,12,19,1,451.0,463.0,400,6400.0,0
910.0,12,11,1,647.0,537.0,600,5000.0,0
1100.0,12,18,1,373.0,407.0,400,2000.0,1
1280.0,13,13,1,529.0,722.0,600,4200.0,0
680.0,13,7,0,353.0,574.0,400,2400.0,0
1240.0,17,13,1,588.0,685.0,600,6000.0,0
1410.0,13,13,1,588.0,500.0,600,4400.0,0
960.0,10,15,1,373.0,407.0,400,4800.0,1
780.0,10,15,1,549.0,463.0,600,4900.0,0
770.0,15,8,1,314.0,611.0,400,5400.0,0
770.0,12,13,1,314.0,593.0,400,3500.0,0
950.0,14,11,1,373.0,407.0,400,3800.0,1
720.0,17,12,1,235.0,556.0,200,1900.0,0
970.0,16,10,1,608.0,593.0,600,6400.0,0
1120.0,12,11,1,412.0,630.0,400,3200.0,0
940.0,12,15,1,412.0,556.0,400,6500.0,0
1350.0,13,11,1,588.0,593.0,600,6500.0,0
620.0,13,20,1,490.0,556.0,400,4700.0,0
900.0,12,17,1,471.0,333.0,400,1400.0,0
890.0,11,13,1,373.0,315.0,400,4500.0,1
1130.0,12,12,1,431.0,648.0,400,3900.0,0
1100.0,9,22,1,608.0,352.0,600,3700.0,0
1690.0,17,7,1,588.0,722.0,600,3800.0,0
960.0,16,15,1,529.0,463.0,600,9000.0,1
490.0,12,11,1,216.0,630.0,200,5700.0,0
420.0,12,11,1,333.0,426.0,400,3700.0,0
810.0,12,8,1,176.0,426.0,200,2500.0,0
980.0,14,4,1,216.0,556.0,200,3900.0,0
980.0,14,16,1,333.0,537.0,400,6200.0,0
360.0,12,11,1,314.0,574.0,400,3700.0,0
1020.0,18,7,1,353.0,500.0,400,3700.0,0
1530.0,18,10,1,549.0,685.0,600,4500.0,0
800.0,12,9,1,314.0,407.0,400,4200.0,0
1270.0,10,13,1,373.0,370.0,400,4100.0,0
980.0,16,10,1,392.0,630.0,400,5800.0,0
1120.0,16,13,1,549.0,593.0,600,6900.0,0
650.0,12,13,1,392.0,519.0,400,5400.0,0
1270.0,12,16,1,510.0,667.0,600,5500.0,0
860.0,12,20,1,353.0,481.0,400,3000.0,0
2520.0,15,8,1,765.0,556.0,800,4000.0,0
690.0,11,18,1,235.0,500.0,200,4300.0,0
660.0,12,14,1,392.0,426.0,400,1500.0,1
710.0,18,6,0,392.0,463.0,400,4200.0,0
970.0,16,9,0,412.0,704.0,400,1700.0,0
960.0,16,8,0,294.0,593.0,200,2700.0,0
850.0,12,10,1,471.0,407.0,400,6600.0,0
1740.0,15,14,1,588.0,759.0,600,7600.0,0
1720.0,16,10,1,627.0,556.0,600,5000.0,0
1330.0,12,14,1,490.0,611.0,400,5600.0,0
570.0,10,12,1,176.0,148.0,200,2200.0,1
1180.0,13,20,1,353.0,537.0,400,4600.0,0
1060.0,16,9,1,373.0,648.0,400,4300.0,0
1130.0,12,14,1,235.0,519.0,200,1400.0,1
1060.0,16,7,1,196.0,426.0,200,2800.0,0
410.0,14,10,1,353.0,593.0,400,5000.0,0
1300.0,14,9,0,392.0,685.0,400,4200.0,0
820.0,11,18,1,412.0,481.0,400,5900.0,0
1370.0,17,1,1,412.0,796.0,400,3300.0,0
1140.0,13,8,1,451.0,352.0,400,1600.0,0
860.0,12,17,1,451.0,444.0,400,3800.0,1
680.0,12,6,1,176.0,481.0,200,1000.0,0
1790.0,12,16,1,608.0,593.0,600,3400.0,0
860.0,12,17,1,412.0,593.0,400,4300.0,0
1430.0,12,10,1,314.0,519.0,400,5000.0,0
1780.0,18,12,1,667.0,667.0,600,4100.0,0
920.0,14,20,1,569.0,593.0,600,4300.0,0
560.0,12,12,1,255.0,315.0,200,3000.0,1
1180.0,12,17,1,627.0,556.0,600,3700.0,0
1070.0,14,9,1,392.0,574.0,400,6900.0,0
820.0,12,17,1,392.0,537.0,400,4500.0,0
920.0,12,17,1,353.0,741.0,400,6000.0,0
710.0,12,10,1,255.0,611.0,200,7000.0,0
860.0,14,9,1,196.0,389.0,200,3500.0,0
950.0,14,6,1,529.0,685.0,600,3000.0,0
1710.0,16,10,1,412.0,611.0,400,5900.0,0
1940.0,11,22,1,725.0,537.0,800,5100.0,0
2290.0,16,17,1,902.0,870.0,1000,6700.0,0
960.0,12,10,1,588.0,481.0,600,6500.0,0
990.0,12,17,1,412.0,611.0,400,6000.0,0
620.0,13,9,1,275.0,667.0,200,3300.0,0
1350.0,14,9,1,647.0,500.0,600,5700.0,0
1510.0,18,8,1,725.0,796.0,800,7600.0,0
1460.0,16,14,1,431.0,426.0,400,5700.0,0
590.0,12,4,0,275.0,407.0,200,6000.0,0
770.0,12,10,1,235.0,481.0,200,3700.0,1
800.0,13,5,1,294.0,556.0,200,4300.0,0
500.0,12,11,1,373.0,611.0,400,4600.0,0
2150.0,18,10,1,647.0,630.0,600,5600.0,0
1300.0,12,10,1,333.0,370.0,400,5400.0,0
850.0,10,21,1,314.0,481.0,400,3000.0,0
530.0,12,14,0,255.0,593.0,200,5800.0,0
1100.0,12,17,1,529.0,556.0,600,7200.0,0
1030.0,13,14,1,510.0,648.0,600,4800.0,0
970.0,13,7,1,451.0,519.0,400,6400.0,0
620.0,17,9,1,373.0,574.0,400,6000.0,1
950.0,13,8,1,431.0,759.0,400,6300.0,0
870.0,16,10,1,373.0,648.0,400,5600.0,0
860.0,11,15,1,255.0,519.0,200,3600.0,0
940.0,10,23,1,451.0,500.0,400,5500.0,0
870.0,16,8,0,490.0,630.0,400,7300.0,0
620.0,13,14,1,392.0,574.0,400,3700.0,0
640.0,14,12,0,588.0,648.0,600,4900.0,0
840.0,16,10,1,569.0,519.0,600,4600.0,1
890.0,10,14,1,490.0,407.0,400,5600.0,0
630.0,12,8,0,353.0,481.0,400,5600.0,0
560.0,12,18,1,294.0,407.0,200,1100.0,0
850.0,12,17,0,353.0,463.0,400,4400.0,0
1190.0,13,4,1,294.0,537.0,200,2800.0,0
630.0,12,8,1,275.0,685.0,200,2100.0,0
1040.0,14,10,0,275.0,593.0,200,3300.0,0
680.0,11,13,1,490.0,278.0,400,3400.0,1
990.0,12,6,1,392.0,519.0,400,4900.0,0
590.0,12,12,1,275.0,481.0,200,3600.0,1
910.0,12,19,1,392.0,574.0,400,5000.0,0
600.0,16,6,1,569.0,185.0,600,5500.0,0
910.0,12,14,1,314.0,537.0,400,7700.0,0
670.0,14,6,1,157.0,481.0,200,1900.0,1
1180.0,12,14,1,471.0,537.0,400,1700.0,0
880.0,16,10,1,529.0,556.0,600,2800.0,0
1720.0,14,16,1,510.0,722.0,600,6100.0,0
580.0,12,19,1,137.0,333.0,200,3100.0,1
1380.0,15,11,1,490.0,722.0,400,4800.0,0
1710.0,18,8,1,412.0,741.0,400,5100.0,0
1010.0,13,7,1,392.0,426.0,400,5000.0,0
1530.0,17,15,1,490.0,630.0,400,4500.0,0
2300.0,18,10,1,804.0,722.0,800,4300.0,0
590.0,12,12,1,314.0,444.0,400,5400.0,1
950.0,16,10,1,314.0,444.0,400,3700.0,0
580.0,12,21,1,392.0,463.0,400,4400.0,1
700.0,10,13,0,451.0,537.0,400,3100.0,0
1510.0,16,10,0,471.0,630.0,400,1500.0,0
1540.0,14,15,1,588.0,537.0,600,8300.0,0
1040.0,15,7,1,314.0,537.0,400,1400.0,0
1160.0,13,13,1,314.0,481.0,400,4100.0,0
840.0,12,14,1,451.0,407.0,400,6800.0,0
550.0,15,9,1,98.0,537.0,0,4100.0,0
1570.0,17,15,1,667.0,648.0,600,4000.0,0
530.0,12,11,0,333.0,352.0,400,7400.0,1
950.0,12,11,1,451.0,593.0,400,2500.0,0
850.0,12,18,1,471.0,537.0,400,4400.0,0
1670.0,16,16,1,588.0,537.0,600,4500.0,0
720.0,10,20,1,392.0,352.0,400,2800.0,1
1880.0,16,14,1,529.0,741.0,600,5700.0,0
1300.0,12,13,1,510.0,500.0,600,5900.0,0
1960.0,16,8,1,784.0,537.0,800,6200.0,0
680.0,16,8,0,353.0,574.0,400,6300.0,0
560.0,12,9,1,275.0,556.0,200,2100.0,1
570.0,13,6,1,275.0,537.0,200,5000.0,0
1080.0,16,10,1,392.0,444.0,400,5200.0,1
810.0,12,5,1,333.0,315.0,400,6100.0,0
390.0,12,16,1,255.0,389.0,200,2000.0,0
980.0,17,4,1,431.0,759.0,400,3600.0,0
1560.0,17,8,1,451.0,704.0,400,4200.0,0
1650.0,12,16,1,510.0,537.0,600,5400.0,0
730.0,11,10,1,471.0,630.0,400,4200.0,0
970.0,14,16,1,529.0,611.0,600,4000.0,0
890.0,12,17,1,431.0,389.0,400,4000.0,0
920.0,18,6,1,451.0,667.0,400,5800.0,0
920.0,14,11,1,412.0,537.0,400,2900.0,0
1020.0,12,14,1,647.0,444.0,600,5400.0,0
1390.0,16,9,1,549.0,556.0,600,5000.0,0
910.0,12,20,1,373.0,463.0,400,4400.0,0
610.0,12,9,1,471.0,407.0,400,6200.0,0
670.0,12,12,1,235.0,241.0,200,2100.0,0
1280.0,15,11,0,588.0,741.0,600,6300.0,0
610.0,17,11,0,333.0,444.0,400,5900.0,1
480.0,12,16,1,451.0,426.0,400,1800.0,0
660.0,12,13,1,314.0,407.0,400,6500.0,0
520.0,12,17,0,471.0,463.0,400,4500.0,0
580.0,12,16,1,490.0,556.0,400,1900.0,0
1320.0,12,12,1,647.0,796.0,600,4900.0,0
1450.0,12,12,1,451.0,481.0,400,5000.0,0
910.0,13,14,1,569.0,574.0,600,3900.0,0
630.0,12,5,0,392.0,352.0,400,3700.0,0
1540.0,12,10,1,490.0,667.0,400,2000.0,0
990.0,11,19,1,314.0,444.0,400,5300.0,0
740.0,11,10,1,373.0,481.0,400,5300.0,0
750.0,17,12,1,431.0,741.0,400,4900.0,0
1510.0,12,16,1,627.0,778.0,600,7000.0,0
1180.0,16,10,1,490.0,574.0,400,5700.0,0
730.0,10,13,0,412.0,574.0,400,6700.0,0
1110.0,11,16,1,431.0,352.0,400,3200.0,0
930.0,16,9,1,392.0,481.0,400,5300.0,0
870.0,12,11,1,353.0,704.0,400,6100.0,0
1710.0,18,8,1,569.0,667.0,600,5900.0,0
890.0,14,6,1,255.0,519.0,200,4300.0,0
660.0,18,8,0,333.0,593.0,400,4900.0,0
1040.0,12,13,0,588.0,519.0,600,3900.0,0
1070.0,11,16,1,569.0,352.0,600,3400.0,0
810.0,15,8,1,235.0,444.0,200,5600.0,0
1200.0,15,11,0,471.0,463.0,400,7800.0,0
740.0,12,16,1,235.0,426.0,200,1900.0,0
870.0,10,21,1,549.0,611.0,600,4500.0,0
700.0,12,15,1,333.0,481.0,400,4600.0,0
650.0,18,7,0,235.0,481.0,200,3000.0,0
620.0,12,11,0,39.0,389.0,0,900.0,1
1170.0,12,13,1,392.0,500.0,400,2300.0,0
1440.0,13,8,1,686.0,389.0,600,5700.0,0
770.0,12,10,1,216.0,537.0,200,2700.0,0
770.0,10,20,1,314.0,556.0,400,4100.0,0
1290.0,16,8,1,392.0,667.0,400,2800.0,0
1070.0,12,14,1,392.0,444.0,400,4500.0,0
1360.0,12,19,1,529.0,556.0,600,6900.0,0
1600.0,16,10,1,490.0,463.0,400,6700.0,0
530.0,10,7,1,275.0,500.0,200,4500.0,0
1720.0,14,16,1,510.0,519.0,600,4800.0,0
1660.0,12,5,1,490.0,574.0,400,4100.0,0
480.0,14,12,0,235.0,444.0,200,2800.0,0
980.0,14,5,1,333.0,574.0,400,6800.0,0
2590.0,15,12,1,824.0,574.0,800,4700.0,0
870.0,12,11,1,451.0,500.0,400,5400.0,0
340.0,12,9,1,314.0,315.0,400,6000.0,1
1310.0,16,11,1,549.0,463.0,600,4300.0,0
630.0,12,16,1,392.0,352.0,400,3800.0,1
850.0,9,18,1,529.0,593.0,600,7400.0,0
1360.0,16,8,1,510.0,556.0,600,6100.0,0
500.0,12,11,0,333.0,519.0,400,3100.0,0
810.0,12,15,1,196.0,519.0,200,2600.0,0
1790.0,16,10,1,608.0,630.0,600,5500.0,0
730.0,12,18,0,373.0,519.0,400,3200.0,0
1010.0,12,6,1,431.0,889.0,400,4600.0,0
1530.0,13,13,1,569.0,537.0,600,6400.0,0
780.0,12,8,1,392.0,574.0,400,6200.0,0
1460.0,13,14,1,333.0,648.0,400,3200.0,0
1090.0,14,14,1,529.0,500.0,600,4600.0,0
1100.0,10,17,1,451.0,556.0,400,800.0,0
900.0,12,14,1,216.0,37.0,200,4400.0,0
2870.0,18,6,1,745.0,907.0,800,7600.0,0
1370.0,16,8,1,647.0,537.0,600,6700.0,0
3160.0,14,12,1,922.0,722.0,1000,4600.0,0
1170.0,12,14,1,275.0,537.0,200,2300.0,0
980.0,12,17,1,471.0,500.0,400,7500.0,0
1400.0,12,10,1,412.0,611.0,400,5500.0,0
650.0,14,9,1,353.0,500.0,400,6100.0,0
860.0,14,6,1,314.0,574.0,400,4400.0,0
2050.0,17,6,1,706.0,574.0,800,7000.0,0
1340.0,12,16,1,569.0,481.0,600,4800.0,0
1100.0,12,15,1,529.0,574.0,600,3700.0,0
940.0,13,9,1,569.0,444.0,600,8800.0,0
880.0,16,11,1,431.0,537.0,400,4200.0,0
1040.0,12,17,1,294.0,519.0,200,2200.0,0
930.0,16,10,1,510.0,630.0,600,3600.0,0
890.0,16,9,1,373.0,426.0,400,5700.0,0
1250.0,11,19,1,431.0,667.0,400,1500.0,0
840.0,12,15,1,353.0,481.0,400,4300.0,0
740.0,13,8,0,294.0,537.0,200,4200.0,1
410.0,14,12,0,176.0,444.0,200,4000.0,1
830.0,16,7,1,392.0,611.0,400,3100.0,0
890.0,16,10,1,412.0,407.0,400,2600.0,0
1830.0,12,16,1,686.0,537.0,600,4000.0,0
920.0,12,17,1,255.0,370.0,200,2500.0,0
1330.0,12,6,0,431.0,593.0,400,4100.0,0
870.0,18,7,0,353.0,667.0,400,3200.0,0
1330.0,13,10,1,627.0,667.0,600,4600.0,0
1050.0,12,16,1,412.0,537.0,400,3500.0,0
1480.0,16,9,1,392.0,648.0,400,1800.0,0
1020.0,12,15,0,490.0,685.0,400,7000.0,0
480.0,11,12,1,412.0,241.0,400,3300.0,0
970.0,16,8,1,373.0,444.0,400,5200.0,0
910.0,10,17,1,471.0,370.0,400,4900.0,0
1090.0,15,8,1,471.0,611.0,400,6600.0,0
1060.0,10,23,1,510.0,537.0,600,2700.0,0
750.0,14,10,1,471.0,370.0,400,7400.0,0
710.0,13,10,0,373.0,333.0,400,4400.0,1
960.0,12,15,1,412.0,537.0,400,4500.0,0
1430.0,13,3,1,451.0,407.0,400,7700.0,0
680.0,11,7,1,333.0,426.0,400,3300.0,1
1480.0,16,14,1,510.0,685.0,600,5600.0,0
1000.0,12,7,1,490.0,556.0,400,3800.0,0
2350.0,15,9,1,824.0,722.0,800,6800.0,0
1600.0,17,8,1,588.0,667.0,600,6400.0,0
950.0,12,9,1,353.0,481.0,400,3300.0,0
1430.0,13,12,1,490.0,556.0,400,6500.0,0
950.0,14,11,1,451.0,500.0,400,3900.0,0
630.0,13,7,0,412.0,519.0,400,5100.0,0
750.0,16,10,1,373.0,537.0,400,6600.0,0
1050.0,15,8,1,235.0,685.0,200,1900.0,0
780.0,10,17,1,431.0,315.0,400,6400.0,0
2530.0,15,8,1,961.0,741.0,1000,7200.0,0
890.0,14,12,1,451.0,611.0,400,7100.0,0
970.0,16,5,1,216.0,537.0,200,4300.0,0
1010.0,16,10,1,451.0,685.0,400,4900.0,0
890.0,17,7,1,392.0,481.0,400,5800.0,0
1600.0,16,15,1,627.0,796.0,600,4000.0,0
560.0,12,15,1,275.0,519.0,200,3500.0,0
910.0,16,10,1,490.0,704.0,400,2700.0,0
590.0,12,13,1,451.0,519.0,400,6400.0,0
1290.0,16,12,1,373.0,593.0,400,3900.0,0
1750.0,12,10,0,725.0,667.0,800,5300.0,0
1580.0,13,13,1,451.0,574.0,400,2700.0,0
2270.0,16,11,1,706.0,759.0,800,6400.0,0
1090.0,14,9,1,549.0,481.0,600,7800.0,0
1150.0,14,12,1,529.0,574.0,600,4900.0,0
480.0,15,6,0,471.0,481.0,400,5900.0,0
1010.0,14,11,1,490.0,370.0,400,7700.0,0
1530.0,16,10,1,471.0,519.0,400,6500.0,0
880.0,13,13,1,333.0,519.0,400,8700.0,0
2420.0,18,12,1,765.0,778.0,800,5300.0,0
560.0,12,9,1,490.0,407.0,400,3400.0,0
650.0,12,16,1,608.0,556.0,600,7100.0,0
1040.0,17,4,1,196.0,648.0,200,3200.0,0
1070.0,16,12,1,412.0,611.0,400,6600.0,0
580.0,18,5,1,196.0,667.0,200,6000.0,1
1110.0,12,14,1,451.0,481.0,400,5600.0,0
1640.0,16,12,1,647.0,704.0,600,5200.0,0
1010.0,12,15,1,373.0,611.0,400,5300.0,0
800.0,16,9,1,373.0,611.0,400,2800.0,0
1220.0,18,10,1,471.0,722.0,400,5800.0,0
830.0,17,7,1,275.0,593.0,200,600.0,0
1060.0,12,13,0,510.0,444.0,600,4900.0,0
1550.0,13,13,1,471.0,333.0,400,3400.0,0
1090.0,14,8,1,431.0,648.0,400,5400.0,0
980.0,12,12,1,431.0,426.0,400,5900.0,0
1200.0,12,14,1,294.0,444.0,200,3500.0,0
780.0,9,19,1,412.0,537.0,400,3100.0,0
1280.0,17,4,1,569.0,648.0,600,6300.0,0
400.0,16,7,1,255.0,389.0,200,1600.0,1
850.0,14,12,1,471.0,463.0,400,6100.0,1
2200.0,16,17,1,725.0,889.0,800,6000.0,0
470.0,12,16,1,294.0,463.0,200,4000.0,0
1060.0,9,20,1,451.0,481.0,400,2900.0,0
1400.0,16,4,1,392.0,593.0,400,7400.0,0
1140.0,16,11,1,647.0,444.0,600,4400.0,0
1010.0,15,9,0,608.0,574.0,600,3800.0,0
880.0,12,6,1,176.0,463.0,200,1100.0,0
1170.0,12,20,1,431.0,704.0,400,6100.0,0
540.0,17,8,0,275.0,611.0,200,300.0,0
760.0,14,6,0,333.0,519.0,400,2300.0,0
440.0,14,10,1,196.0,537.0,200,4900.0,0
1630.0,16,15,1,510.0,593.0,600,4300.0,0
730.0,12,11,1,294.0,611.0,200,4500.0,1
1050.0,14,15,1,373.0,778.0,400,4500.0,0
700.0,12,8,0,314.0,519.0,400,2500.0,1
820.0,12,17,1,529.0,574.0,600,5300.0,1
940.0,16,8,1,353.0,574.0,400,4600.0,0
1100.0,12,16,1,588.0,481.0,600,5800.0,1
760.0,12,11,1,314.0,389.0,400,5500.0,1
1090.0,16,6,1,431.0,556.0,400,5300.0,0
950.0,10,21,1,510.0,481.0,600,3500.0,0
560.0,17,9,1,490.0,481.0,400,3500.0,1
1280.0,12,17,1,529.0,611.0,600,5500.0,0
