balance,prime_card,pv,tau,categ
10100.0,1,429.741,300.0,always-takers
3600.0,1,742.01,300.0,always-takers
10000.0,1,1410.341,300.0,always-takers
9000.0,1,1266.663,700.0,complier
4600.0,0,148.442,700.0,complier
7000.0,1,1355.565,700.0,complier
5700.0,1,492.029,300.0,always-takers
10700.0,1,272.688,300.0,always-takers
6200.0,0,923.32,200.0000000000001,never-taker
8000.0,1,253.402,300.0,always-takers
5200.0,1,944.249,700.0,complier
7400.0,1,1588.719,700.0,complier
12100.0,1,157.368,300.0,always-takers
13600.0,1,879.392,300.0,always-takers
5800.0,1,1317.431,700.0,complier
4500.0,1,231.494,300.0,always-takers
6200.0,1,655.073,300.0,always-takers
5800.0,1,160.727,300.0,always-takers
2800.0,1,180.697,300.0,always-takers
5700.0,1,1324.88,700.0000000000001,complier
6700.0,1,933.644,700.0,complier
5300.0,1,102.869,300.0,always-takers
6500.0,1,707.604,300.00000000000006,always-takers
5200.0,0,830.999,200.0,never-taker
7600.0,1,893.562,300.0,always-takers
4600.0,0,671.916,700.0000000000001,complier
4000.0,0,471.638,700.0,complier
5900.0,1,1241.853,700.0000000000001,complier
6600.0,1,309.212,300.0,always-takers
7500.0,1,920.771,700.0,complier
8600.0,1,621.354,300.00000000000006,always-takers
7500.0,1,839.746,700.0,complier
9000.0,0,918.646,200.0,never-taker
11600.0,1,400.807,300.0,always-takers
2300.0,0,741.209,200.0,never-taker
6400.0,1,128.116,300.0,always-takers
9600.0,1,517.886,300.0,always-takers
3900.0,0,384.871,700.0000000000001,complier
4800.0,0,1104.884,200.0,never-taker
6000.0,1,461.10699999999997,300.0,always-takers
2400.0,1,340.307,300.0,always-takers
3800.0,0,599.392,700.0,complier
8600.0,1,1307.9560000000001,700.0000000000001,complier
3500.0,1,583.376,300.0,always-takers
4500.0,0,273.121,700.0,complier
4400.0,1,590.9580000000001,300.00000000000006,always-takers
11400.0,1,509.76300000000003,300.0,always-takers
6900.0,1,266.064,300.0,always-takers
2600.0,0,571.126,200.0,never-taker
5300.0,1,1321.078,700.0,complier
7200.0,1,569.1279999999999,299.99999999999994,always-takers
8900.0,1,1401.748,700.0,complier
5100.0,1,569.12,300.0,always-takers
3300.0,0,436.101,200.0,never-taker
3400.0,0,726.786,700.0000000000001,complier
3800.0,1,178.515,300.0,always-takers
4500.0,0,300.525,700.0,complier
3800.0,0,532.68,699.9999999999999,complier
10100.0,1,568.928,300.0,always-takers
4800.0,1,156.261,300.0,always-takers
5900.0,1,1354.9070000000002,700.0000000000001,complier
4500.0,1,-188.058,300.0,always-takers
5900.0,1,639.106,300.0,always-takers
9700.0,1,566.2819999999999,299.99999999999994,always-takers
7800.0,1,1336.129,699.9999999999999,complier
4700.0,1,908.145,300.0,always-takers
5400.0,1,484.88800000000003,300.0,always-takers
16100.0,1,1508.283,300.0,always-takers
8000.0,1,1429.059,700.0,complier
8500.0,1,1033.762,700.0,complier
5600.0,1,633.86,300.0,always-takers
7400.0,1,910.501,300.0,always-takers
4600.0,0,-261.755,700.0,complier
4600.0,0,845.376,700.0,complier
4900.0,0,406.171,700.0,complier
7700.0,1,230.90300000000002,300.0,always-takers
9300.0,1,1358.2440000000001,700.0000000000001,complier
2800.0,1,194.161,300.0,always-takers
11400.0,1,1478.356,700.0,complier
8800.0,1,1236.5610000000001,700.0000000000001,complier
9100.0,1,1547.801,699.9999999999999,complier
11400.0,1,1272.2849999999999,699.9999999999999,complier
2700.0,1,384.80899999999997,300.0,always-takers
11800.0,1,1506.214,699.9999999999999,complier
5300.0,1,136.218,300.0,always-takers
4000.0,0,77.247,700.0,complier
5400.0,1,366.252,300.0,always-takers
6300.0,1,849.139,300.0,always-takers
8600.0,1,1202.574,700.0,complier
8300.0,1,307.166,300.0,always-takers
9500.0,1,625.471,300.0,always-takers
6100.0,1,1014.398,700.0,complier
8500.0,1,1807.735,700.0,complier
6600.0,1,604.386,299.99999999999994,always-takers
10800.0,1,888.35,300.0,always-takers
3200.0,1,343.076,300.0,always-takers
4600.0,0,684.628,200.0,never-taker
8100.0,1,498.176,300.0,always-takers
5900.0,1,1171.412,700.0,complier
6000.0,1,104.082,300.0,always-takers
11700.0,1,751.512,299.99999999999994,always-takers
2900.0,1,469.57,300.0,always-takers
8400.0,0,1376.022,200.0,never-taker
11600.0,1,1617.796,700.0,complier
2900.0,0,161.761,700.0,complier
8900.0,1,585.808,300.0,always-takers
3300.0,1,146.667,300.0,always-takers
7700.0,1,1486.212,700.0,complier
10300.0,1,1527.9859999999999,699.9999999999999,complier
2800.0,0,588.714,200.0,never-taker
14300.0,1,910.714,300.0,always-takers
8000.0,1,755.162,300.00000000000006,always-takers
12300.0,1,694.304,300.0,always-takers
6000.0,1,1209.755,700.0000000000001,complier
8900.0,1,1774.134,700.0,complier
3400.0,1,657.329,299.99999999999994,always-takers
11400.0,1,1065.046,300.0,always-takers
7500.0,1,774.749,300.0,always-takers
8300.0,1,1206.8690000000001,700.0000000000001,complier
8500.0,1,1414.009,700.0,complier
7000.0,1,1555.432,700.0,complier
4900.0,1,898.144,300.0,always-takers
2000.0,0,213.547,700.0,complier
5800.0,1,1195.354,700.0,complier
10800.0,1,1851.749,700.0,complier
6800.0,1,1369.658,699.9999999999999,complier
9800.0,1,867.625,300.0,always-takers
2200.0,1,33.73200000000003,300.0,always-takers
8800.0,1,1173.85,299.9999999999999,always-takers
7000.0,1,823.173,300.0,always-takers
10700.0,1,1448.6219999999998,699.9999999999999,complier
11500.0,1,1332.987,700.0000000000001,complier
6400.0,1,579.527,300.00000000000006,always-takers
4700.0,0,923.779,200.0,never-taker
9100.0,1,422.341,300.0,always-takers
7600.0,1,986.251,700.0,complier
6500.0,1,1785.75,700.0,complier
4000.0,0,379.844,700.0,complier
4100.0,1,673.56,299.99999999999994,always-takers
2200.0,0,839.434,200.0,never-taker
3500.0,1,134.089,300.0,always-takers
7000.0,1,1274.967,700.0000000000001,complier
13900.0,1,749.723,299.99999999999994,always-takers
10800.0,1,355.231,300.0,always-takers
5300.0,1,340.507,300.0,always-takers
8600.0,1,826.423,300.0,always-takers
5200.0,0,892.101,200.0000000000001,never-taker
7800.0,1,1406.295,700.0000000000001,complier
3500.0,0,620.65,200.0,never-taker
6100.0,1,1592.546,700.0,complier
4500.0,0,332.24,700.0,complier
5700.0,1,1455.3110000000001,700.0000000000001,complier
9000.0,1,1573.9479999999999,699.9999999999999,complier
2700.0,0,430.749,700.0,complier
5600.0,0,817.778,200.0,never-taker
8600.0,1,155.663,300.0,always-takers
5200.0,1,1247.028,700.0,complier
5100.0,1,830.939,300.0,always-takers
12900.0,1,1385.349,300.0,always-takers
5700.0,1,1029.5230000000001,700.0000000000001,complier
2300.0,1,363.299,300.0,always-takers
8900.0,1,622.2760000000001,300.00000000000006,always-takers
7500.0,1,949.631,700.0,complier
9200.0,1,1468.4299999999998,699.9999999999999,complier
7600.0,1,455.251,300.0,always-takers
8000.0,1,408.015,300.0,always-takers
7000.0,0,1410.016,200.0,never-taker
10400.0,1,1539.531,700.0,complier
1700.0,1,-78.79599999999999,300.0,always-takers
4400.0,0,811.2,200.0,never-taker
12000.0,1,842.867,300.0,always-takers
5000.0,1,820.9590000000001,700.0,complier
4600.0,0,367.982,700.0,complier
3200.0,1,408.025,300.0,always-takers
6500.0,1,949.54,700.0,complier
4900.0,1,-85.62799999999999,300.0,always-takers
5700.0,1,1416.5729999999999,699.9999999999999,complier
9200.0,1,1644.287,700.0,complier
4700.0,0,651.052,700.0000000000001,complier
6400.0,0,1059.394,200.0,never-taker
3300.0,1,530.354,300.0,always-takers
3900.0,0,220.522,700.0,complier
6500.0,1,387.33299999999997,300.0,always-takers
9800.0,1,502.749,300.0,always-takers
4600.0,1,764.787,300.00000000000006,always-takers
7200.0,1,729.454,299.99999999999994,always-takers
6000.0,1,291.659,300.0,always-takers
5000.0,1,183.91,300.0,always-takers
3900.0,0,795.562,200.0,never-taker
5400.0,0,759.443,200.0,never-taker
4300.0,1,722.579,299.99999999999994,always-takers
11700.0,1,991.461,300.0,always-takers
6100.0,1,583.698,300.0,always-takers
6400.0,1,841.0,300.0,always-takers
8100.0,1,456.603,300.0,always-takers
4500.0,1,261.774,300.0,always-takers
1600.0,1,380.91200000000003,300.0,always-takers
5700.0,1,1105.566,700.0,complier
3000.0,0,570.722,700.0,complier
5700.0,1,1390.7359999999999,699.9999999999999,complier
6700.0,0,517.657,200.0,never-taker
14500.0,1,663.832,300.0,always-takers
3900.0,0,398.735,700.0000000000001,complier
4400.0,0,808.736,200.0,never-taker
10500.0,1,1281.045,700.0000000000001,complier
5300.0,1,257.777,300.0,always-takers
7400.0,0,1293.924,200.0,never-taker
3300.0,1,232.406,300.0,always-takers
5200.0,1,1055.189,700.0,complier
3400.0,1,185.757,300.0,always-takers
9100.0,1,1495.687,699.9999999999999,complier
11500.0,0,835.29,200.0,never-taker
1800.0,0,1042.474,200.0,never-taker
3900.0,1,612.048,300.0,always-takers
6800.0,1,1713.905,700.0,complier
5500.0,0,598.165,200.0,never-taker
5300.0,1,1049.069,700.0,complier
9400.0,1,510.272,300.0,always-takers
18600.0,1,699.654,300.0,always-takers
7500.0,1,1521.665,700.0,complier
2500.0,1,641.7570000000001,300.00000000000006,always-takers
12400.0,1,2312.706,700.0000000000002,complier
7600.0,1,1323.728,700.0000000000001,complier
6100.0,1,442.619,300.0,always-takers
8200.0,0,613.61,200.0,never-taker
7000.0,0,801.931,200.0,never-taker
3700.0,0,468.414,700.0,complier
9000.0,1,1155.73,300.0,always-takers
4900.0,0,1001.731,200.0,never-taker
2400.0,1,-34.92500000000001,300.0,always-takers
8600.0,1,1688.5839999999998,699.9999999999999,complier
7800.0,1,1463.0700000000002,700.0000000000001,complier
6100.0,1,1258.952,300.0,always-takers
900.0,1,215.32,300.0,always-takers
4300.0,1,334.57,300.0,always-takers
4100.0,1,69.17699999999999,300.0,always-takers
8600.0,0,1356.86,200.0,never-taker
8900.0,0,1126.857,200.0,never-taker
7600.0,1,1378.53,700.0,complier
5300.0,1,501.829,300.0,always-takers
14200.0,1,779.242,299.99999999999994,always-takers
6200.0,1,916.75,700.0,complier
4300.0,0,604.674,200.0,never-taker
6300.0,1,1559.949,700.0000000000001,complier
3400.0,0,460.062,699.9999999999999,complier
5000.0,1,250.889,300.0,always-takers
7400.0,1,1052.896,300.0,always-takers
6800.0,1,431.214,300.0,always-takers
10400.0,1,1498.275,700.0000000000001,complier
2900.0,1,-89.03800000000001,300.0,always-takers
9300.0,1,1522.8719999999998,699.9999999999999,complier
3800.0,1,230.495,300.0,always-takers
5100.0,1,498.405,300.0,always-takers
10300.0,1,1210.16,700.0,complier
5100.0,1,1162.5,700.0,complier
13100.0,1,601.735,300.0,always-takers
7000.0,1,1434.482,700.0,complier
4800.0,1,243.274,300.0,always-takers
2400.0,0,999.454,200.0,never-taker
2800.0,0,482.685,700.0,complier
7200.0,1,898.691,300.0,always-takers
4600.0,1,353.041,300.0,always-takers
9200.0,1,539.5070000000001,300.00000000000006,always-takers
3500.0,0,835.675,200.0,never-taker
2200.0,1,407.501,300.0,always-takers
3900.0,0,463.067,700.0,complier
3500.0,1,562.379,300.0,always-takers
12400.0,1,1858.458,700.0,complier
6600.0,1,574.9780000000001,300.00000000000006,always-takers
2100.0,0,311.946,200.0,never-taker
8400.0,1,732.712,300.0,always-takers
11300.0,1,1250.243,699.9999999999999,complier
3300.0,0,473.054,700.0000000000001,complier
7200.0,1,564.858,299.99999999999994,always-takers
5800.0,1,1054.783,699.9999999999999,complier
5500.0,1,596.27,300.0,always-takers
7800.0,1,1661.673,700.0,complier
7300.0,1,477.942,300.0,always-takers
9300.0,1,359.194,300.0,always-takers
9600.0,1,401.06,300.0,always-takers
3900.0,1,581.9110000000001,300.00000000000006,always-takers
5100.0,0,838.028,200.0,never-taker
2500.0,1,295.592,300.0,always-takers
8200.0,1,1772.866,700.0,complier
19900.0,1,1856.045,300.0,always-takers
5200.0,0,751.535,200.0,never-taker
8400.0,1,567.793,300.0,always-takers
7400.0,1,657.384,300.0,always-takers
1900.0,1,271.869,300.0,always-takers
8600.0,1,499.45799999999997,300.0,always-takers
7300.0,1,660.36,300.0,always-takers
10200.0,0,1294.338,200.0,never-taker
6200.0,1,352.85,300.0,always-takers
5200.0,1,1455.868,699.9999999999999,complier
12200.0,1,515.351,300.0,always-takers
9100.0,1,1657.216,699.9999999999999,complier
5100.0,1,186.947,300.0,always-takers
3300.0,1,34.41699999999997,300.0,always-takers
5700.0,0,813.759,200.0,never-taker
7400.0,1,1558.071,699.9999999999999,complier
3500.0,0,315.508,700.0,complier
9200.0,1,544.357,300.0,always-takers
4400.0,0,775.294,699.9999999999999,complier
13800.0,1,1022.94,300.0,always-takers
6800.0,0,884.203,200.0,never-taker
10700.0,1,908.605,300.0,always-takers
8400.0,1,1110.062,299.9999999999999,always-takers
5000.0,1,1475.193,700.0,complier
5800.0,1,1434.75,700.0,complier
9100.0,1,1297.1390000000001,700.0000000000001,complier
2300.0,1,278.252,300.0,always-takers
7300.0,1,556.6089999999999,299.99999999999994,always-takers
2900.0,0,314.082,700.0,complier
4000.0,0,143.635,700.0,complier
9000.0,1,591.5129999999999,299.99999999999994,always-takers
6800.0,1,863.136,300.0,always-takers
10100.0,1,1261.024,699.9999999999999,complier
3100.0,0,597.839,699.9999999999999,complier
7800.0,1,486.307,300.0,always-takers
5100.0,1,1650.788,700.0,complier
7100.0,1,1234.632,700.0000000000001,complier
5200.0,1,546.498,300.00000000000006,always-takers
13000.0,1,477.523,300.0,always-takers
5000.0,1,99.89599999999999,300.0,always-takers
8500.0,1,713.913,300.0,always-takers
5300.0,1,179.57299999999998,300.0,always-takers
3100.0,0,1030.137,200.0,never-taker
12900.0,1,887.33,300.0,always-takers
9100.0,1,441.659,300.0,always-takers
5200.0,1,481.14,300.0,always-takers
5100.0,0,855.054,200.0000000000001,never-taker
9100.0,1,1437.825,700.0,complier
6400.0,1,1382.191,700.0,complier
10300.0,1,1393.851,700.0000000000001,complier
4000.0,0,109.049,700.0,complier
4500.0,0,515.143,200.0,never-taker
14000.0,1,1556.063,700.0000000000001,complier
6600.0,1,225.363,300.0,always-takers
11300.0,1,1659.586,700.0,complier
2400.0,1,53.489000000000004,300.0,always-takers
3900.0,1,135.015,300.0,always-takers
7800.0,1,277.348,300.0,always-takers
4900.0,1,882.525,300.0,always-takers
4700.0,0,942.238,200.0,never-taker
6600.0,0,1079.053,200.0,never-taker
5900.0,1,1485.261,700.0,complier
12400.0,1,2035.123,700.0,complier
5800.0,1,1220.359,699.9999999999999,complier
4300.0,0,918.818,700.0,complier
12100.0,1,1222.092,300.0000000000001,always-takers
7000.0,1,1348.879,699.9999999999999,complier
5700.0,0,614.486,200.0,never-taker
5300.0,1,237.62,300.0,always-takers
3700.0,1,252.127,300.0,always-takers
4300.0,0,370.599,700.0,complier
2800.0,1,45.366000000000014,300.0,always-takers
4600.0,1,344.928,300.0,always-takers
4900.0,1,155.175,300.0,always-takers
6700.0,1,782.158,300.0,always-takers
7700.0,1,1477.99,700.0,complier
4200.0,0,366.685,700.0,complier
6800.0,1,911.398,700.0,complier
4200.0,1,439.228,300.0,always-takers
3500.0,0,333.498,700.0,complier
4000.0,0,385.378,700.0,complier
2200.0,0,103.962,700.0,complier
5600.0,0,873.842,200.0000000000001,never-taker
7100.0,1,1263.4009999999998,699.9999999999999,complier
6100.0,1,459.649,300.0,always-takers
8900.0,0,1244.531,200.0,never-taker
5800.0,1,990.641,300.0,always-takers
6900.0,1,732.231,300.0,always-takers
5000.0,1,1160.6480000000001,700.0000000000001,complier
7200.0,1,510.062,300.0,always-takers
7000.0,1,47.60300000000001,300.0,always-takers
6500.0,1,840.909,300.0,always-takers
3400.0,0,88.359,700.0,complier
4900.0,0,828.166,700.0000000000001,complier
11500.0,1,1786.489,700.0,complier
2000.0,1,35.99400000000003,300.0,always-takers
2000.0,0,559.168,200.0,never-taker
5500.0,1,609.682,300.0,always-takers
11000.0,1,788.716,300.0,always-takers
3700.0,0,395.202,700.0,complier
2600.0,1,-3.6709999999999923,300.0,always-takers
23900.0,1,1755.981,300.0,always-takers
5800.0,1,1429.9850000000001,700.0000000000001,complier
10000.0,0,980.607,200.0,never-taker
4300.0,1,380.4,300.0,always-takers
6200.0,1,1258.616,700.0,complier
3800.0,0,784.6,200.0,never-taker
6500.0,1,1593.7939999999999,699.9999999999999,complier
12900.0,1,805.341,300.0,always-takers
8900.0,1,557.488,300.00000000000006,always-takers
3400.0,1,90.66499999999999,300.0,always-takers
5000.0,1,990.5419999999999,700.0,complier
2400.0,0,362.831,700.0000000000001,complier
5900.0,1,1326.879,699.9999999999999,complier
2700.0,0,693.881,200.0,never-taker
4100.0,0,672.009,700.0,complier
7300.0,1,1293.687,699.9999999999999,complier
7800.0,1,1394.423,700.0,complier
8100.0,1,2138.282,700.0000000000002,complier
7600.0,1,789.476,300.0,always-takers
9600.0,1,1515.27,700.0,complier
7800.0,1,1002.581,700.0,complier
7800.0,1,1045.027,700.0,complier
6000.0,1,120.23599999999999,300.0,always-takers
10700.0,1,1566.246,700.0000000000001,complier
9600.0,1,483.567,300.0,always-takers
4900.0,1,429.447,300.0,always-takers
10800.0,1,737.637,299.99999999999994,always-takers
6200.0,0,568.192,200.0,never-taker
5000.0,1,815.038,300.0,always-takers
6500.0,1,603.717,300.0,always-takers
9000.0,1,112.126,300.0,always-takers
6000.0,1,1613.491,700.0,complier
9000.0,1,681.1469999999999,299.99999999999994,always-takers
7700.0,1,471.46799999999996,300.0,always-takers
7500.0,1,905.008,300.0,always-takers
1500.0,0,370.493,700.0,complier
5800.0,1,893.076,700.0,complier
3800.0,1,441.531,300.0,always-takers
5800.0,0,843.181,200.0,never-taker
5400.0,1,-114.56400000000002,300.0,always-takers
11100.0,1,1465.522,699.9999999999999,complier
6700.0,1,215.024,300.0,always-takers
6700.0,1,559.515,300.0,always-takers
4500.0,0,807.182,200.0,never-taker
5000.0,1,346.206,300.0,always-takers
5000.0,1,1136.719,700.0,complier
11400.0,1,372.062,300.0,always-takers
8900.0,1,1361.4180000000001,700.0000000000001,complier
2700.0,0,542.625,700.0,complier
7600.0,1,868.829,300.0,always-takers
1800.0,0,326.064,700.0,complier
6200.0,1,216.345,300.0,always-takers
6100.0,1,560.1469999999999,299.99999999999994,always-takers
8400.0,1,235.197,300.0,always-takers
6000.0,0,769.992,200.0,never-taker
4200.0,1,695.001,300.0,always-takers
5100.0,1,1007.413,700.0,complier
7400.0,1,1612.172,700.0,complier
10200.0,1,1019.048,300.0,always-takers
5500.0,1,1246.9070000000002,700.0000000000001,complier
6600.0,1,1176.95,700.0,complier
6100.0,0,827.51,200.0,never-taker
3400.0,0,838.435,200.0,never-taker
8500.0,1,1720.9940000000001,700.0000000000001,complier
3700.0,1,446.385,300.0,always-takers
5500.0,1,951.826,700.0,complier
8600.0,1,969.258,700.0,complier
2400.0,1,338.786,300.0,always-takers
5200.0,1,1642.309,700.0,complier
5300.0,0,1061.625,200.0,never-taker
2600.0,0,245.83,700.0,complier
6600.0,1,1467.3780000000002,700.0000000000001,complier
4800.0,0,692.955,699.9999999999999,complier
3800.0,0,469.368,700.0,complier
8900.0,1,1622.233,700.0,complier
5300.0,1,1502.252,700.0,complier
1800.0,0,724.883,200.0,never-taker
6900.0,0,703.289,200.0,never-taker
4600.0,0,912.788,200.0,never-taker
6700.0,1,1073.205,700.0,complier
9600.0,1,437.38300000000004,300.0,always-takers
6300.0,1,1290.524,699.9999999999999,complier
6000.0,1,-41.567999999999984,300.0,always-takers
8600.0,1,603.533,300.0,always-takers
5900.0,1,373.13,300.0,always-takers
7000.0,1,1661.856,700.0,complier
8900.0,1,1555.3719999999998,699.9999999999999,complier
5300.0,0,775.066,200.0,never-taker
5400.0,1,408.076,300.0,always-takers
5100.0,1,227.404,300.0,always-takers
8200.0,1,209.065,300.0,always-takers
4200.0,0,856.354,200.0,never-taker
