mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
0,8.8,22.0,0.0,27.39,0,0,1,2,1,1,3,4,0,2,1,2,4,0,1,1,1,3,1,0,0,3
0,60.9,39.0,1.0,25.89,0,0,2,1,0,1,3,3,0,3,2,0,1,2,3,0,1,4,4,1,0,0
1,1236.65,52.0,1.0,76.94,0,0,1,3,1,0,0,1,0,2,1,0,2,0,1,4,1,0,2,0,1,2
1,1632.72,42.0,0.0,19.11,0,1,0,2,1,2,0,4,1,3,0,0,1,2,1,2,0,6,0,0,3,4
1,1352.78,25.0,0.0,38.76,1,2,1,0,0,1,0,4,0,3,0,0,0,2,1,1,1,1,2,2,1,3
1,1140.37,58.0,0.0,51.25,0,2,2,0,0,0,1,3,0,2,2,0,3,0,1,5,2,1,0,0,0,2
1,1704.25,55.0,0.0,3.44,0,0,0,0,2,2,2,4,1,3,4,2,1,2,1,0,0,3,3,0,2,1
1,1790.08,22.0,0.0,107.15,0,3,2,0,4,1,0,2,1,3,1,0,2,2,3,2,0,2,5,1,0,2
1,1712.29,47.0,1.0,115.15,0,0,0,0,4,1,0,4,1,8,2,0,3,0,1,2,0,3,0,0,1,3
1,1320.35,45.0,1.0,17.23,0,1,0,0,1,0,0,2,0,4,0,1,2,1,1,2,1,2,0,2,1,5
0,74.97,49.0,1.0,30.38,0,2,3,2,0,0,2,5,0,7,0,2,0,0,1,2,0,4,0,0,0,2
0,41.81,45.0,0.0,107.8,1,0,1,0,0,1,0,0,1,4,0,3,0,1,2,2,1,3,1,2,1,2
0,76.27,37.0,0.0,61.12,0,1,1,1,2,3,2,2,4,2,1,0,2,1,1,3,1,1,0,2,2,0
1,1808.3,57.0,0.0,137.96,0,1,0,0,2,2,0,5,3,2,1,1,3,1,1,4,2,2,1,0,0,5
1,1466.88,51.0,0.0,407.84,0,1,1,2,0,1,0,0,2,1,2,2,1,2,0,2,3,1,0,0,2,3
0,19.27,70.0,0.0,0.27,0,0,2,0,2,1,1,4,0,4,0,1,2,1,1,1,2,1,2,0,2,3
0,65.58,22.0,0.0,192.75,0,2,2,1,0,1,2,2,0,3,0,1,1,1,2,1,3,1,2,2,0,0
0,125.69,29.0,0.0,191.28,1,0,0,1,4,2,0,2,0,2,1,0,3,1,0,2,3,4,0,4,1,0
1,1294.44,64.0,0.0,161.11,0,1,1,0,0,1,0,1,2,4,1,0,2,2,0,2,0,2,3,0,0,3
0,122.12,31.0,1.0,498.27,0,2,2,1,3,1,2,4,1,5,2,0,1,2,2,5,1,0,2,0,0,1
0,412.98,42.0,0.0,286.62,0,1,0,0,2,0,1,1,2,1,0,1,3,0,1,2,1,0,2,1,0,2
0,95.03,36.0,1.0,211.37,0,3,1,1,1,3,1,2,1,2,0,1,5,0,0,2,0,4,2,2,0,0
0,51.31,36.0,0.0,287.73,0,1,2,1,0,0,2,2,2,4,0,1,2,1,1,3,1,1,0,1,1,2
1,1274.82,19.0,0.0,344.25,0,1,1,2,2,0,0,0,2,3,2,0,2,0,1,2,0,1,1,2,0,1
0,142.35,50.0,0.0,15.83,0,0,1,2,0,0,1,1,3,4,1,4,4,1,0,2,1,3,1,0,2,6
1,1645.66,64.0,1.0,30.86,0,0,1,0,0,1,4,2,2,6,1,1,4,0,0,0,1,1,0,1,3,3
0,53.7,36.0,0.0,21.06,0,0,0,1,3,2,0,3,0,1,3,3,1,1,2,4,1,3,0,0,2,1
1,1305.53,50.0,1.0,76.3,0,1,1,1,2,0,1,3,0,2,0,1,1,3,2,1,1,5,0,2,0,2
0,30.38,32.0,0.0,447.84,0,0,0,2,0,0,2,0,0,7,3,0,2,1,1,0,2,3,1,1,2,1
1,1443.3,20.0,0.0,108.28,0,0,1,1,0,4,0,3,4,1,3,0,1,1,3,2,1,1,1,1,2,1
1,959.57,27.0,1.0,60.37,0,0,2,0,0,0,2,3,0,1,0,1,0,1,2,2,1,1,2,2,0,1
0,84.73,31.0,0.0,50.25,0,1,1,2,2,0,0,1,0,3,0,0,2,2,1,1,2,1,0,1,2,2
0,4.94,51.0,0.0,85.07,0,0,1,2,1,1,1,2,3,5,0,0,0,0,1,1,0,0,2,2,1,1
1,1389.76,61.0,0.0,35.03,0,0,3,1,1,0,1,0,1,3,1,1,1,1,0,1,1,2,1,1,0,4
1,1366.6,23.0,0.0,115.6,0,0,2,1,0,0,3,1,2,1,1,1,1,1,2,4,0,2,2,2,1,1
0,305.06,33.0,0.0,148.94,0,1,0,1,0,1,2,1,3,3,1,1,3,0,0,2,1,1,1,0,1,1
0,18.44,54.0,0.0,134.6,0,0,4,0,0,2,0,1,4,1,1,1,3,0,0,2,0,3,2,1,0,2
0,122.18,37.0,0.0,162.97,0,1,0,1,1,2,0,2,1,5,1,0,6,4,1,1,1,4,1,1,0,2
0,98.48,29.0,0.0,14.61,0,0,2,1,2,1,1,0,0,2,0,0,2,2,1,1,0,2,1,0,0,4
0,0.31,32.0,0.0,61.73,0,1,1,2,1,1,1,2,0,6,0,1,1,2,1,3,2,3,0,1,1,2
0,24.07,47.0,0.0,437.85,1,0,1,0,2,0,1,2,2,1,0,4,3,1,1,1,2,1,0,2,0,0
1,1419.51,36.0,0.0,21.61,0,0,1,1,1,0,2,0,2,5,2,2,1,0,1,3,0,1,0,1,1,3
1,1032.64,49.0,0.0,361.37,0,2,0,2,0,1,0,1,0,1,2,2,4,2,0,1,2,4,0,1,0,1
0,55.9,20.0,1.0,6.1,0,0,0,0,0,0,0,1,1,2,1,0,1,2,0,3,0,4,0,1,1,1
1,1263.09,37.0,0.0,1.02,0,2,0,0,1,3,2,1,0,0,2,0,3,1,1,0,0,0,1,0,2,4
1,706.0,47.0,1.0,55.25,0,0,0,2,0,0,0,1,2,2,0,1,2,1,0,1,0,2,0,0,1,1
1,2123.89,39.0,0.0,7.53,0,1,3,2,0,2,2,2,2,3,3,0,3,1,0,1,3,4,1,1,1,4
1,1423.57,34.0,0.0,181.07,0,1,0,2,1,2,1,4,1,2,0,0,2,0,0,1,4,1,1,2,1,1
1,1259.03,39.0,0.0,49.6,0,0,1,0,0,2,1,1,0,5,2,2,1,1,2,1,0,3,0,1,3,1
1,967.34,46.0,0.0,19.69,0,0,1,0,0,1,0,4,0,2,0,0,2,0,0,1,1,4,1,0,2,1
1,1560.76,27.0,0.0,41.77,0,0,2,3,1,1,0,1,0,3,0,1,2,3,1,1,0,2,2,0,3,3
1,1316.69,58.0,0.0,63.95,0,0,0,2,1,1,2,3,2,3,1,0,1,1,1,1,0,2,0,1,1,3
0,12.65,58.0,0.0,183.2,1,1,1,0,0,0,1,1,1,1,0,1,2,1,0,3,2,3,1,0,1,4
0,18.95,30.0,1.0,34.62,0,0,1,1,0,2,2,1,3,1,1,0,2,0,1,2,2,4,2,2,2,2
1,928.61,24.0,0.0,77.01,0,2,0,1,2,0,0,1,1,2,0,1,2,0,0,0,0,2,1,1,3,0
0,71.51,45.0,0.0,386.36,0,1,0,2,1,2,1,5,0,4,0,3,1,3,1,4,0,2,2,1,0,4
0,24.35,56.0,0.0,35.75,0,1,0,2,4,0,1,7,0,1,1,0,2,1,1,3,1,1,2,3,0,2
1,1389.11,20.0,0.0,49.92,0,0,2,0,1,1,0,2,0,2,2,2,0,3,0,0,2,1,0,1,3,2
0,66.62,41.0,0.0,77.96,0,2,1,1,3,0,1,1,0,2,2,2,0,3,1,1,2,0,1,0,1,2
1,1161.76,45.0,0.0,118.72,0,1,0,1,1,2,0,4,0,1,1,0,2,2,2,3,0,2,1,1,0,2
1,1584.63,20.0,0.0,172.55,0,1,1,1,2,1,0,2,1,2,0,1,1,0,1,3,0,3,1,2,2,1
1,1508.12,46.0,0.0,284.55,0,1,2,1,0,2,0,3,1,4,1,0,6,1,1,2,1,2,0,0,1,3
1,1643.24,33.0,0.0,143.45,0,1,1,2,0,2,2,0,1,4,0,0,1,2,0,4,2,4,2,3,0,1
1,1056.59,56.0,0.0,90.58,0,1,1,1,1,2,0,4,2,3,0,1,2,1,0,2,0,2,1,2,0,0
0,125.57,55.0,0.0,64.43,0,1,1,0,0,1,0,1,1,2,1,0,1,0,1,3,0,2,1,1,3,5
0,154.67,29.0,1.0,206.99,0,2,0,1,3,1,0,0,0,2,2,1,1,1,0,4,1,2,0,1,0,5
1,1365.58,36.0,0.0,129.4,0,0,2,1,1,0,2,0,2,4,1,0,1,1,1,1,0,1,0,3,2,2
1,2266.58,27.0,0.0,241.34,0,1,1,0,3,1,2,2,2,1,0,1,1,1,0,1,0,1,2,0,6,4
1,1333.25,24.0,1.0,131.68,0,2,2,1,2,0,1,2,0,2,1,0,2,1,0,1,3,3,1,1,0,1
1,1036.91,34.0,1.0,70.34,0,2,0,3,0,1,0,1,0,1,1,0,3,0,3,2,1,4,0,0,0,1
0,146.34,69.0,1.0,154.67,0,0,1,2,4,2,0,1,0,2,2,0,3,0,1,1,0,2,2,0,0,2
1,1645.36,39.0,0.0,15.83,0,1,0,2,0,1,1,2,0,5,2,0,0,2,0,3,2,4,1,1,1,4
1,1333.68,48.0,1.0,132.95,0,2,2,1,0,0,1,2,4,2,0,1,4,0,1,2,0,3,2,0,1,1
0,19.03,27.0,0.0,120.97,0,2,2,0,0,1,2,5,1,4,0,1,5,0,0,3,0,0,1,1,1,3
1,1603.79,44.0,1.0,83.99,0,0,3,0,1,2,1,5,1,5,3,0,2,2,1,2,0,1,0,0,2,1
1,1302.07,44.0,1.0,55.36,0,1,0,1,0,0,3,2,1,3,2,1,0,2,0,1,0,2,1,1,1,2
1,1453.55,29.0,0.0,25.12,0,1,1,2,1,2,2,3,3,1,0,1,3,0,2,2,0,1,1,1,1,3
0,23.13,43.0,0.0,24.75,0,4,3,0,1,1,1,4,3,2,0,0,4,0,0,0,4,1,2,0,1,2
0,39.16,29.0,0.0,45.88,0,1,1,1,0,2,2,2,0,1,1,0,3,0,2,4,1,1,1,2,0,1
0,84.07,57.0,1.0,74.41,0,0,0,2,1,1,2,4,1,1,0,1,3,0,1,2,3,2,1,0,0,3
0,31.05,27.0,0.0,132.21,0,0,2,0,2,1,1,0,0,5,2,1,2,1,1,1,1,2,5,0,1,3
1,1478.81,38.0,0.0,26.12,1,1,0,2,2,0,2,1,0,3,3,1,2,2,3,1,1,2,0,1,2,0
1,1297.08,34.0,0.0,97.5,0,0,2,1,0,0,1,3,0,4,0,1,2,0,3,4,0,2,0,0,0,2
0,514.53,40.0,0.0,429.73,0,0,2,1,1,3,0,0,1,2,1,2,2,0,0,2,0,3,0,1,0,1
1,12042.14,30.0,2.0,20797.97,0,2,0,3,3,2,1,1,0,6,0,1,1,0,1,5,1,0,0,0,0,1
0,0.77,39.0,0.0,5.99,2,1,1,0,1,0,2,2,0,4,0,2,4,0,0,2,0,4,1,2,0,0
0,194.19,32.0,0.0,97.26,0,1,0,2,2,2,0,3,1,4,1,1,2,0,3,2,0,1,0,1,1,1
1,1453.7,26.0,0.0,300.59,1,0,0,0,2,1,1,2,1,6,2,1,1,1,1,1,0,1,2,1,1,0
0,0.52,34.0,0.0,32.9,0,0,1,0,0,1,1,4,0,3,1,0,1,2,0,2,0,1,0,1,0,4
0,30.37,32.0,0.0,263.17,0,2,0,1,2,0,0,3,1,4,1,0,1,0,2,1,1,0,1,1,0,1
0,7.64,30.0,0.0,32.56,0,1,1,0,0,0,1,2,2,3,0,1,2,0,1,0,3,2,0,2,0,1
0,45.01,35.0,1.0,32.41,0,1,2,2,0,0,1,1,0,4,0,1,6,0,0,5,0,3,1,1,1,1
1,862.88,25.0,1.0,44.88,0,0,0,0,1,1,0,2,0,1,0,1,2,1,2,1,1,3,1,1,0,1
1,1574.32,53.0,0.0,111.2,0,2,0,1,1,0,2,1,2,2,1,0,4,1,1,4,1,1,3,1,3,2
0,20.72,26.0,1.0,2.2,0,3,3,1,0,1,1,2,0,3,1,0,4,1,1,4,0,1,0,2,1,2
0,56.56,27.0,0.0,207.34,0,0,1,2,1,0,0,2,0,3,1,0,1,0,0,1,1,6,1,0,2,3
1,1310.98,37.0,0.0,274.93,0,1,0,1,1,1,2,3,0,2,0,1,1,0,1,2,2,1,3,1,1,2
0,43.52,30.0,0.0,11.32,0,1,1,3,0,1,1,1,3,3,0,0,1,1,0,5,0,4,1,0,0,1
0,29.04,31.0,0.0,63.94,0,2,0,1,1,1,1,5,1,2,1,1,2,2,1,2,2,4,1,0,0,2
1,1455.15,26.0,1.0,64.41,0,2,2,1,3,0,1,2,0,2,1,2,3,0,1,3,1,2,1,1,1,2
0,37.4,37.0,0.0,132.73,0,0,1,2,2,2,1,1,0,1,0,1,1,3,1,3,0,5,1,3,0,2
0,27.81,65.0,0.0,157.62,0,2,1,2,2,1,3,1,1,2,1,0,2,2,0,0,3,1,1,0,1,4
0,150.21,58.0,0.0,60.39,1,2,1,1,0,1,0,3,2,1,0,1,5,1,2,1,0,1,1,0,1,2
1,1714.58,28.0,0.0,54.0,0,1,0,0,3,0,1,3,2,7,1,1,0,0,4,3,2,3,0,1,0,0
0,65.16,44.0,1.0,25.45,0,1,0,1,0,2,0,1,0,2,2,1,3,2,0,0,0,2,0,0,0,3
1,1974.05,25.0,0.0,56.03,0,0,2,0,0,1,2,1,1,3,2,1,4,0,2,3,3,4,3,0,3,3
0,85.4,42.0,1.0,12.39,0,1,0,0,1,1,1,1,0,4,1,2,2,0,0,2,0,3,0,1,0,2
0,10.82,69.0,1.0,32.62,0,0,2,2,1,1,1,4,1,4,0,0,1,1,2,1,0,3,3,0,2,1
1,1609.76,26.0,0.0,6.06,0,1,2,0,1,0,0,3,2,5,1,0,3,1,0,2,1,2,1,3,1,3
0,21.36,27.0,0.0,110.57,1,0,3,0,0,1,1,2,1,1,2,1,1,2,0,2,0,2,0,0,2,2
0,90.82,28.0,0.0,192.31,0,0,0,0,2,1,1,1,0,2,0,2,2,2,1,5,1,4,1,2,2,3
1,1196.13,48.0,1.0,3.89,1,1,0,0,1,3,2,1,1,4,0,0,0,0,1,1,2,3,1,2,1,1
1,1888.55,24.0,2.0,397.25,2,0,1,1,1,0,1,2,1,2,4,0,4,1,2,0,1,2,2,0,2,3
0,210.29,46.0,0.0,216.42,0,1,1,0,1,0,1,1,1,3,1,1,1,3,2,1,1,1,0,1,0,3
1,1839.82,41.0,1.0,16.57,0,2,3,0,1,3,0,3,2,5,0,0,3,2,1,2,2,4,2,2,3,0
0,19.19,38.0,1.0,108.79,0,0,0,0,0,1,5,1,0,4,3,2,1,4,2,5,1,2,1,1,0,2
0,934.66,53.0,0.0,389.27,0,0,1,1,1,0,0,0,1,1,2,1,1,0,3,2,1,1,1,0,1,1
0,145.44,40.0,0.0,122.06,0,1,1,3,0,0,0,1,1,4,2,2,2,0,0,0,1,0,0,0,0,1
0,74.86,54.0,1.0,132.11,0,4,0,0,1,0,1,5,1,1,2,0,1,1,1,4,0,0,1,0,0,2
1,1763.44,30.0,0.0,1.55,0,0,1,3,0,0,0,4,2,2,0,0,2,0,0,3,2,0,1,0,3,4
0,32.62,26.0,0.0,15.9,0,0,1,2,0,3,1,0,2,3,2,2,1,0,1,2,0,2,2,2,0,3
1,1185.25,24.0,1.0,13.75,0,0,2,1,1,1,1,2,1,1,0,0,3,1,2,1,0,3,0,3,0,3
1,1838.44,20.0,0.0,171.52,0,2,1,3,2,2,1,4,1,3,1,2,2,1,0,0,0,3,0,0,0,5
0,21.72,54.0,1.0,130.59,0,2,0,0,0,2,0,3,1,0,1,3,2,1,2,2,3,2,0,1,1,4
0,56.97,28.0,1.0,90.48,0,0,0,0,1,1,2,1,3,2,0,1,2,1,0,3,0,4,3,0,0,4
1,1840.84,51.0,0.0,56.08,0,0,2,1,3,0,0,2,1,2,3,0,1,1,1,5,2,6,1,0,1,2
0,170.95,31.0,0.0,14.19,0,4,1,2,3,0,0,0,1,0,2,1,1,2,3,1,1,2,2,0,0,1
1,1118.2,31.0,2.0,9.86,0,2,0,1,1,0,0,3,0,5,2,2,4,0,1,1,0,2,0,0,0,2
0,2.09,60.0,1.0,209.17,0,0,2,2,2,1,3,3,0,6,1,2,4,1,1,2,2,1,1,2,0,4
1,1089.93,34.0,2.0,22.04,1,1,1,0,0,1,0,1,2,1,0,3,0,0,1,2,1,5,1,1,1,2
0,123.71,20.0,0.0,51.53,0,2,2,0,2,1,2,3,2,1,0,1,3,1,2,1,0,1,1,1,1,2
1,1264.16,45.0,0.0,161.26,0,1,1,2,2,2,0,3,2,0,0,2,3,0,1,1,0,1,0,2,0,4
0,492.21,51.0,1.0,316.44,0,3,0,0,2,1,1,4,1,3,2,2,2,2,2,0,0,3,0,1,2,2
0,22.64,29.0,1.0,73.92,0,4,1,1,1,0,3,4,1,3,1,0,3,0,5,4,0,3,1,0,0,2
0,57.23,24.0,0.0,120.05,0,1,1,0,0,0,0,2,0,4,1,0,3,2,1,2,3,1,1,1,0,2
1,1629.91,30.0,1.0,65.2,0,2,1,2,1,1,2,2,1,4,2,1,1,1,0,5,1,1,3,1,1,2
0,12.14,39.0,0.0,52.3,0,1,3,1,0,1,4,1,1,2,1,1,1,1,1,4,0,4,1,1,1,1
0,139.7,68.0,0.0,227.75,0,0,2,0,2,0,4,2,1,4,0,0,2,2,0,3,1,4,1,1,0,4
1,1537.29,34.0,0.0,44.89,0,1,0,2,1,1,0,3,1,4,0,1,2,1,0,2,1,4,1,0,2,2
1,1166.49,25.0,0.0,99.0,1,0,1,1,0,1,0,3,2,1,0,1,0,1,1,4,1,3,0,0,3,1
0,92.46,30.0,1.0,80.31,1,0,0,1,0,2,1,3,1,4,0,4,6,1,0,1,0,0,0,0,2,2
0,6.73,48.0,0.0,31.65,0,0,1,1,1,0,3,3,2,1,2,0,0,1,0,1,1,3,2,0,1,0
1,1481.1,30.0,0.0,6.34,0,3,2,0,2,2,0,2,1,3,1,0,1,1,2,4,1,4,3,2,0,1
0,1.75,54.0,0.0,188.5,0,1,2,1,0,0,1,2,0,5,0,1,3,1,2,2,0,2,0,0,0,2
1,1300.0,47.0,0.0,31.59,0,3,0,3,0,1,0,2,0,3,0,1,4,2,2,0,1,0,0,1,2,2
1,1746.54,55.0,0.0,38.45,0,2,4,0,0,0,3,1,1,3,0,0,3,0,1,1,1,1,1,0,2,6
1,1582.08,44.0,0.0,272.46,1,3,0,2,2,1,2,3,1,5,0,1,3,1,0,1,0,0,1,3,0,1
1,1874.13,22.0,1.0,352.78,0,1,3,0,1,1,1,8,1,3,0,2,1,3,2,1,1,6,1,1,0,1
1,1082.41,47.0,0.0,59.47,0,0,0,0,2,3,1,2,0,4,1,1,3,0,1,2,0,2,3,1,0,0
0,194.06,53.0,1.0,182.41,0,0,1,1,0,1,1,2,0,4,1,1,2,0,0,1,0,3,2,0,2,1
1,1039.51,34.0,1.0,141.04,0,0,2,1,0,1,1,1,1,2,2,0,0,0,2,2,0,4,1,0,0,2
0,18.07,22.0,1.0,45.05,0,2,0,1,1,1,0,2,1,3,0,0,4,2,0,5,1,1,1,2,3,0
1,937.58,38.0,0.0,100.61,0,3,0,1,1,1,0,1,0,2,1,1,1,0,0,4,0,3,1,0,1,1
0,178.41,34.0,2.0,87.91,0,0,0,1,2,1,2,2,2,6,2,1,1,2,0,0,1,3,0,0,0,2
0,101.63,36.0,0.0,6.15,0,1,1,0,1,0,0,5,2,6,2,0,3,2,1,0,2,1,0,0,1,2
1,1309.6,60.0,2.0,128.15,0,1,1,2,1,2,1,1,0,5,1,1,2,1,3,0,1,3,0,1,0,1
0,57.28,52.0,2.0,13.32,0,2,1,0,1,0,0,0,0,5,1,0,3,2,0,0,0,6,2,3,0,1
1,962.98,57.0,0.0,206.72,0,1,2,0,0,3,0,0,0,3,0,2,4,0,0,2,1,2,2,3,0,0
1,1392.3,28.0,0.0,53.77,0,0,2,0,2,1,0,3,0,7,3,0,1,0,4,4,1,1,0,0,1,0
0,23.68,62.0,1.0,201.62,0,0,2,0,2,0,2,0,1,3,3,0,3,0,2,4,1,0,0,0,2,0
1,2025.81,36.0,1.0,460.11,0,1,0,0,4,1,1,3,1,4,2,0,1,1,0,2,0,1,4,1,0,3
0,76.23,35.0,0.0,8.69,0,0,0,0,3,2,2,0,2,1,2,0,2,2,0,1,1,1,1,1,1,1
0,16.79,41.0,0.0,92.24,0,1,0,3,0,1,1,4,3,5,2,1,2,0,2,2,1,3,2,0,0,3
0,30.53,28.0,1.0,28.69,0,1,2,1,1,1,2,2,1,3,3,1,3,2,0,1,1,3,0,1,1,1
0,35.33,39.0,1.0,28.73,0,0,2,0,0,0,1,1,1,2,1,1,4,2,0,2,1,2,0,0,1,0
0,97.35,37.0,0.0,236.92,0,1,3,1,3,5,0,4,0,3,1,0,2,2,0,1,1,3,1,1,2,1
0,65.15,27.0,1.0,15.53,1,0,0,1,0,0,1,2,1,4,1,3,2,1,0,1,2,1,0,0,0,1
1,1377.06,34.0,0.0,70.29,0,1,1,3,1,1,1,2,1,2,0,1,3,0,1,1,2,1,0,0,1,3
0,274.0,38.0,0.0,216.18,0,1,0,1,2,2,1,2,0,4,1,0,0,1,0,1,1,1,1,0,1,2
1,1407.39,63.0,1.0,23.06,0,0,0,2,3,2,2,1,1,0,2,2,4,2,0,2,0,3,1,2,2,1
0,23.53,47.0,1.0,44.52,0,0,0,0,0,2,2,3,2,4,1,0,1,2,2,6,0,1,1,1,0,6
1,1230.36,40.0,1.0,49.05,0,2,0,0,2,2,1,0,1,3,0,0,4,4,1,1,0,2,0,0,1,3
1,1223.65,36.0,0.0,23.06,0,0,2,3,0,0,3,3,0,3,0,0,1,0,2,1,1,1,1,0,1,1
1,2175.8,34.0,2.0,426.46,0,1,1,1,1,4,1,5,0,1,1,1,0,1,1,4,1,5,0,0,0,5
1,2228.79,35.0,1.0,19.23,0,2,1,0,2,0,2,3,0,3,3,0,2,0,0,5,4,4,2,2,1,6
0,51.63,27.0,0.0,27.19,0,1,0,0,2,2,1,2,0,1,3,1,2,1,1,2,1,0,0,1,0,4
0,8.86,48.0,0.0,175.89,1,1,2,2,0,1,0,1,1,3,1,3,2,0,0,0,1,1,2,0,1,4
1,1592.8,34.0,0.0,25.62,0,2,0,0,0,2,2,3,3,2,1,1,5,0,2,2,1,1,3,1,1,3
0,33.16,37.0,0.0,7.72,0,2,0,1,0,1,2,5,1,2,0,3,4,1,0,3,1,3,1,2,3,1
0,38.31,43.0,0.0,8.41,0,1,0,2,1,2,1,0,0,2,0,1,3,1,1,2,3,0,0,1,3,0
1,1114.9,37.0,0.0,14.85,1,0,0,0,2,1,0,5,0,3,1,1,3,2,1,1,0,1,1,2,1,0
0,37.25,26.0,1.0,44.44,0,1,0,2,1,0,0,5,0,0,1,3,2,0,0,3,0,0,1,1,1,3
1,1102.06,37.0,0.0,15.63,0,1,1,3,0,1,0,2,0,4,2,1,1,0,1,1,3,0,0,1,0,1
0,8.68,34.0,0.0,75.5,0,2,2,0,0,0,2,0,1,2,1,0,1,0,0,5,0,2,0,2,1,5
1,1153.27,50.0,0.0,51.43,0,0,3,0,0,0,0,1,1,2,1,0,1,0,1,0,2,3,0,0,0,4
1,721.69,23.0,0.0,88.87,0,2,1,0,1,0,1,1,0,2,0,0,2,1,0,0,1,1,0,1,0,1
0,21.17,26.0,1.0,78.31,1,5,2,0,0,2,2,2,0,2,2,0,1,0,0,1,0,2,1,0,1,4
1,997.61,54.0,0.0,2.31,0,2,0,2,0,2,0,2,0,1,1,1,4,0,2,2,0,1,0,1,1,3
0,30.03,39.0,0.0,120.93,0,1,2,0,1,1,1,3,1,1,2,1,2,2,0,1,1,3,1,1,0,3
0,2.2,48.0,1.0,207.66,0,0,1,1,0,3,1,2,3,5,1,0,4,0,0,3,2,4,1,1,0,3
0,18.16,42.0,0.0,114.06,0,0,0,0,0,3,0,2,1,2,0,3,3,4,0,2,1,0,2,1,3,3
1,1319.6,28.0,1.0,68.64,0,0,2,3,1,1,0,2,1,1,0,0,0,1,0,2,2,3,2,1,0,1
1,1125.03,24.0,0.0,85.75,0,1,0,1,1,0,0,1,0,3,0,1,4,0,1,3,1,1,1,1,2,2
0,99.59,24.0,0.0,49.89,0,2,0,1,3,0,1,2,0,2,1,3,5,2,1,4,0,3,2,2,1,3
1,1113.77,27.0,1.0,4.4,0,1,0,0,0,0,3,1,2,1,2,1,1,2,0,1,1,1,2,1,1,1
0,52.19,33.0,1.0,13.07,1,1,1,2,2,0,0,4,0,1,2,1,1,1,1,4,0,4,3,0,0,2
0,134.03,33.0,1.0,8.44,0,0,2,1,0,3,1,4,1,4,0,1,4,1,0,1,0,4,1,1,1,1
1,1760.49,20.0,1.0,57.95,0,1,0,2,0,0,0,5,1,4,2,1,2,3,0,4,0,1,1,1,3,4
0,178.02,34.0,0.0,249.59,0,1,0,1,2,0,3,2,0,5,2,0,0,0,1,1,2,4,1,1,1,1
0,32.2,31.0,0.0,60.86,0,3,0,2,2,1,1,2,1,3,0,0,3,1,2,3,1,1,1,1,2,3
1,930.72,31.0,0.0,208.14,1,0,0,1,1,0,0,1,0,1,2,1,3,1,0,2,0,2,0,2,1,1
1,1441.43,28.0,1.0,10.51,1,2,1,2,1,2,1,2,1,3,1,0,1,1,1,1,1,3,0,2,0,2
0,72.71,42.0,1.0,52.49,0,1,3,3,2,2,1,2,1,1,0,1,1,1,1,5,0,0,0,2,0,1
1,1281.82,59.0,0.0,11.15,0,1,2,1,0,1,1,2,2,3,1,0,2,0,0,3,0,2,0,2,0,3
0,62.68,29.0,0.0,49.46,1,4,1,0,3,1,1,3,1,2,0,1,2,0,0,0,0,2,3,0,0,3
0,18.51,27.0,0.0,46.86,0,5,1,2,1,0,0,2,0,2,1,0,5,0,0,0,2,0,0,1,0,2
0,104.14,30.0,2.0,144.86,0,1,1,0,1,0,0,3,3,0,4,2,0,1,2,2,0,0,0,1,3,1
0,143.82,23.0,0.0,201.58,0,1,0,1,0,0,1,4,1,2,1,0,1,0,1,1,0,2,2,0,0,3
0,15.14,35.0,0.0,155.3,0,1,1,1,2,1,1,3,0,2,1,3,1,0,3,0,1,2,3,2,1,1
1,1351.45,32.0,1.0,148.61,0,1,0,4,1,4,0,0,0,3,2,1,2,1,1,0,1,2,0,0,3,2
0,30.28,61.0,0.0,53.93,0,1,0,0,1,1,0,1,1,1,0,0,6,1,2,2,1,11,1,0,0,0
1,1292.18,28.0,0.0,13.27,1,1,2,0,0,2,0,2,1,3,0,1,2,0,0,3,1,1,0,1,2,3
0,196.37,42.0,0.0,151.35,0,3,0,2,1,3,0,0,0,4,2,0,2,0,1,1,1,2,0,0,0,2
0,23.24,36.0,1.0,4.07,0,1,0,0,1,0,2,2,1,5,1,0,3,2,1,1,0,3,1,1,2,1
0,24.21,39.0,0.0,51.73,0,0,0,1,0,3,2,4,1,2,1,0,2,1,1,1,1,2,1,2,2,1
0,142.43,38.0,0.0,300.03,0,2,1,1,1,0,1,2,5,1,1,0,2,2,1,0,0,2,1,1,1,1
1,2338.06,31.0,0.0,287.26,0,2,1,3,1,1,1,2,0,2,3,0,1,0,1,3,2,5,1,0,1,2
1,1942.35,40.0,1.0,140.75,0,1,3,1,1,2,0,0,0,4,2,0,3,1,2,3,3,2,1,3,1,1
0,172.34,30.0,3.0,17.36,0,0,0,2,0,0,1,2,0,3,1,1,3,1,1,1,2,3,1,1,1,1
1,1531.67,34.0,0.0,124.81,0,1,2,0,0,1,1,3,1,5,4,2,1,0,2,2,1,0,3,1,1,1
0,49.05,39.0,1.0,18.65,0,2,1,1,2,1,0,3,1,1,1,1,2,0,0,2,2,2,3,3,0,2
0,121.81,21.0,0.0,243.74,0,1,2,1,0,1,1,2,1,6,0,0,1,0,0,3,0,1,1,1,1,1
