age,income,credit_score,prime_elegible,prime_card,pv,tau,categ
42.8,3303.0,288.0,0,0,1658.13,700.0,complier
45.3,4375.0,142.0,0,0,2306.68,200.0,never-taker
47.2,9107.0,193.0,1,0,4512.28,200.0,never-taker
36.0,2718.0,110.0,0,0,1140.49,200.0,never-taker
45.9,900.0,434.0,1,1,1809.48,700.0,complier
40.1,3230.0,178.0,1,0,1819.09,200.0,never-taker
41.7,13177.0,155.0,1,0,5300.8,200.0,never-taker
41.6,11088.0,20.0,1,0,4684.42,200.0,never-taker
40.2,7070.0,154.0,1,0,3584.89,200.0,never-taker
38.4,554.0,302.0,0,0,221.76,700.0,complier
43.1,3707.0,68.0,0,0,2218.92,200.0,never-taker
45.2,8551.0,59.0,1,0,3657.79,200.0,never-taker
37.0,13898.0,12.0,0,0,6217.9,200.0,never-taker
41.9,2486.0,577.0,1,1,2530.55,700.0000000000002,complier
39.5,7207.0,107.0,0,0,3308.04,200.0,never-taker
46.4,764.0,196.0,0,0,1242.29,200.0,never-taker
44.0,542.0,91.0,0,0,546.27,200.0,never-taker
48.0,3145.0,56.0,0,0,1765.28,200.0,never-taker
35.8,9080.0,43.0,1,0,4824.29,200.0,never-taker
46.1,2129.0,280.0,0,0,1351.33,700.0,complier
42.7,2833.0,12.0,1,0,1638.64,200.0,never-taker
39.1,562.0,260.0,1,0,960.43,199.9999999999999,never-taker
44.0,1713.0,379.0,1,1,2651.91,699.9999999999998,complier
48.3,7346.0,42.0,1,0,3565.5,200.0,never-taker
48.4,14205.0,518.0,1,1,6943.91,700.0,complier
45.3,2094.0,175.0,0,0,1972.89,200.00000000000023,never-taker
38.0,1461.0,127.0,0,0,1449.6,200.0,never-taker
43.2,4159.0,80.0,0,0,2616.23,200.0,never-taker
43.4,756.0,196.0,0,0,1277.67,200.0,never-taker
47.0,4093.0,310.0,0,0,1941.27,700.0,complier
41.3,1635.0,344.0,1,1,2217.46,700.0,complier
42.1,12690.0,408.0,0,0,5649.8,700.0,complier
39.4,1136.0,219.0,1,0,1242.8,200.0,never-taker
44.7,1442.0,24.0,1,0,1359.71,200.0,never-taker
41.1,884.0,106.0,1,0,1123.02,200.0,never-taker
42.7,2419.0,5.0,1,0,1440.4,200.0,never-taker
40.1,18582.0,246.0,0,0,7607.98,700.0,complier
42.2,4090.0,724.0,0,0,2252.47,700.0,complier
37.7,2273.0,181.0,0,0,783.81,700.0,complier
42.6,4872.0,289.0,0,0,3202.07,200.0,never-taker
39.6,1496.0,79.0,0,0,1692.79,200.0,never-taker
44.8,4075.0,691.0,1,1,2611.5,700.0,complier
49.4,2085.0,768.0,0,0,2022.93,700.0000000000002,complier
45.4,2791.0,149.0,0,0,1327.9,200.0,never-taker
37.5,1359.0,369.0,1,1,1374.6399999999999,699.9999999999999,complier
40.6,7533.0,291.0,1,1,4156.05,700.0,complier
35.6,1216.0,187.0,1,1,1023.5699999999999,700.0,complier
42.1,1152.0,355.0,1,1,1560.95,700.0,complier
34.9,3808.0,532.0,0,0,1989.14,700.0000000000002,complier
37.2,1226.0,434.0,1,1,1932.02,700.0,complier
46.4,974.0,23.0,1,0,1672.31,200.0,never-taker
45.4,5087.0,112.0,1,0,3403.65,200.0,never-taker
35.9,1951.0,354.0,0,0,1440.17,700.0,complier
40.2,16262.0,182.0,1,1,7479.9,700.0,complier
43.9,8307.0,460.0,1,1,5009.03,700.0,complier
43.6,5277.0,173.0,1,0,2998.38,200.0,never-taker
35.5,2200.0,261.0,0,0,873.49,700.0,complier
43.0,554.0,569.0,1,1,1776.68,700.0,complier
39.6,2804.0,43.0,1,0,1065.43,200.0,never-taker
46.8,27023.0,360.0,0,0,11545.97,700.0,complier
41.2,7856.0,273.0,1,1,4279.08,700.0,complier
43.4,9218.0,382.0,1,1,4824.99,700.0,complier
41.6,5329.0,214.0,1,1,3177.66,700.0,complier
44.7,1619.0,325.0,1,1,1455.8,700.0,complier
38.9,1225.0,543.0,1,1,1625.19,700.0,complier
44.7,2604.0,194.0,1,1,1910.92,700.0,complier
46.8,1696.0,153.0,1,0,1495.93,200.0,never-taker
49.3,15620.0,102.0,1,0,7232.42,200.0,never-taker
48.3,2722.0,129.0,0,0,1675.99,200.0,never-taker
39.9,598.0,80.0,0,0,689.16,200.0,never-taker
44.3,5087.0,431.0,1,1,3867.29,700.0,complier
45.2,8368.0,347.0,1,1,4784.35,700.0000000000005,complier
44.4,8866.0,157.0,0,0,4183.43,200.0,never-taker
45.0,12075.0,387.0,1,1,6067.09,700.0,complier
43.7,3476.0,405.0,1,1,3524.23,700.0,complier
39.8,1372.0,320.0,0,0,1017.14,699.9999999999999,complier
42.8,15052.0,58.0,0,0,6940.55,200.0,never-taker
45.4,1661.0,153.0,0,0,1443.07,200.0,never-taker
43.8,4159.0,174.0,1,0,2560.06,200.0,never-taker
37.6,4934.0,16.0,0,0,2181.65,200.0,never-taker
38.5,551.0,415.0,1,1,1813.38,700.0,complier
40.4,1139.0,115.0,1,0,1179.72,200.0,never-taker
41.2,8806.0,637.0,0,0,4233.02,700.0,complier
42.6,7786.0,539.0,1,1,4695.43,700.0000000000005,complier
38.1,680.0,195.0,1,0,898.68,199.9999999999999,never-taker
45.2,7151.0,188.0,0,0,3366.4,200.0,never-taker
34.6,4669.0,147.0,0,0,1943.6,700.0,complier
44.1,3045.0,194.0,0,0,1769.32,200.0,never-taker
44.0,6954.0,194.0,1,0,3690.66,200.0,never-taker
44.6,9455.0,567.0,1,1,5144.64,700.0,complier
29.7,6034.0,27.0,0,0,2751.98,200.0,never-taker
36.6,8121.0,386.0,1,1,4710.25,700.0,complier
40.6,10687.0,60.0,0,0,5188.92,200.0,never-taker
42.7,1201.0,634.0,0,0,1165.46,700.0,complier
41.7,13211.0,230.0,1,0,5820.15,200.0,never-taker
38.7,4036.0,14.0,0,0,1948.11,199.99999999999977,never-taker
47.1,12776.0,280.0,0,0,6572.95,200.0,never-taker
43.3,13118.0,409.0,0,0,5890.85,700.0,complier
40.4,4881.0,26.0,1,0,2043.58,200.0,never-taker
38.0,941.0,602.0,1,1,1345.35,699.9999999999999,complier
42.3,2254.0,12.0,1,0,1638.24,200.0,never-taker
47.0,3573.0,412.0,0,0,2811.54,700.0,complier
42.1,1128.0,38.0,0,0,1162.11,200.0,never-taker
41.9,2415.0,331.0,0,0,1146.73,700.0,complier
42.3,7401.0,615.0,0,0,4042.79,700.0,complier
42.5,1418.0,493.0,1,1,1549.1,699.9999999999999,complier
41.1,23518.0,299.0,1,0,10275.91,200.0,never-taker
38.1,560.0,261.0,1,0,1224.96,200.0,never-taker
48.1,4261.0,49.0,0,0,2023.16,199.99999999999977,never-taker
44.5,731.0,299.0,1,1,1354.13,700.0000000000001,complier
50.5,5941.0,389.0,0,0,3136.94,700.0,complier
44.0,2059.0,36.0,0,0,1670.4,200.0,never-taker
41.1,4223.0,20.0,0,0,1777.77,200.0,never-taker
38.2,4853.0,355.0,0,0,2481.65,700.0,complier
40.7,3023.0,305.0,0,0,2112.72,700.0,complier
37.4,6123.0,380.0,0,0,2956.75,700.0,complier
50.4,5632.0,308.0,1,1,3307.97,700.0,complier
41.9,4440.0,182.0,0,0,2003.9,200.0,never-taker
45.1,635.0,184.0,1,0,630.64,200.0,never-taker
45.8,4105.0,420.0,1,1,3456.99,700.0,complier
46.3,4691.0,162.0,1,0,2755.14,200.0,never-taker
52.2,928.0,2.0,0,0,693.66,200.0,never-taker
41.6,3647.0,366.0,1,1,2619.71,700.0,complier
41.3,3031.0,184.0,1,0,2181.78,200.0,never-taker
42.7,5787.0,452.0,1,1,3410.93,700.0,complier
45.0,9042.0,204.0,0,0,4312.96,200.0,never-taker
42.7,4330.0,48.0,1,0,2163.26,200.0,never-taker
40.9,5001.0,251.0,0,0,2135.43,700.0,complier
39.1,2204.0,355.0,0,0,1731.43,700.0000000000002,complier
38.9,1337.0,91.0,1,0,1012.73,200.0,never-taker
43.1,8120.0,35.0,1,0,3774.2,200.0,never-taker
38.0,4591.0,125.0,0,0,2700.32,200.0,never-taker
34.7,1451.0,195.0,0,0,1396.18,200.0,never-taker
42.5,10525.0,43.0,1,0,5087.54,200.0,never-taker
46.7,2500.0,373.0,0,0,1689.49,699.9999999999998,complier
44.6,2449.0,16.0,1,0,1697.61,200.0,never-taker
41.9,2257.0,113.0,0,0,1112.05,200.0,never-taker
43.6,1003.0,390.0,0,0,176.99,700.0,complier
35.4,1748.0,115.0,1,0,988.95,200.0,never-taker
39.2,3149.0,5.0,0,0,2190.53,200.0,never-taker
48.7,5641.0,113.0,0,0,3179.37,200.0,never-taker
46.7,4185.0,53.0,0,0,2203.16,200.0,never-taker
39.2,4806.0,149.0,1,0,2299.6,200.0,never-taker
49.0,6316.0,840.0,0,0,3890.97,699.9999999999995,complier
39.1,14527.0,379.0,1,1,7436.32,700.0,complier
38.7,3784.0,587.0,0,0,2445.71,700.0,complier
48.1,609.0,101.0,0,0,1218.6,200.0,never-taker
47.2,5701.0,146.0,1,0,3171.81,200.0,never-taker
39.6,2351.0,308.0,0,0,2070.93,200.0,never-taker
41.8,4059.0,88.0,0,0,2396.87,200.0,never-taker
40.6,2745.0,171.0,0,0,1821.43,200.0,never-taker
44.0,11095.0,33.0,1,0,5410.13,200.0,never-taker
48.3,1466.0,3.0,0,0,630.85,200.0,never-taker
44.1,3386.0,703.0,0,0,2140.64,700.0,complier
41.5,5183.0,3.0,0,0,2244.32,200.0,never-taker
36.6,1038.0,219.0,0,0,212.0,700.0,complier
45.1,913.0,147.0,0,0,773.86,200.0,never-taker
37.1,2605.0,653.0,0,0,1340.33,700.0,complier
41.3,1139.0,384.0,1,1,1173.68,700.0,complier
45.8,7672.0,560.0,1,1,4524.9400000000005,700.0000000000005,complier
45.2,1028.0,107.0,0,0,1383.87,200.0,never-taker
45.4,1140.0,95.0,1,0,411.56,199.99999999999994,never-taker
44.8,1728.0,61.0,0,0,1941.35,200.0,never-taker
42.6,535.0,624.0,1,1,1787.3,700.0,complier
43.2,794.0,142.0,0,0,545.43,200.0,never-taker
42.4,1123.0,683.0,0,0,1226.59,700.0,complier
43.9,4337.0,751.0,1,1,3490.96,700.0,complier
44.1,3184.0,50.0,1,0,2061.48,200.0,never-taker
42.5,6881.0,302.0,1,1,4607.38,700.0,complier
44.1,2556.0,389.0,1,1,2787.36,700.0,complier
39.3,4022.0,189.0,1,0,2272.49,200.0,never-taker
40.8,1301.0,610.0,1,1,1876.06,700.0,complier
42.9,7469.0,71.0,0,0,3525.29,200.0,never-taker
49.7,5186.0,46.0,1,0,2855.72,200.0,never-taker
44.1,5812.0,512.0,0,0,3488.71,700.0,complier
41.5,737.0,74.0,0,0,755.42,200.0,never-taker
41.1,7852.0,174.0,1,0,4115.23,200.0,never-taker
45.0,2561.0,440.0,1,1,2592.8599999999997,699.9999999999998,complier
41.6,3117.0,313.0,1,0,2428.37,200.0,never-taker
44.5,1637.0,135.0,1,0,906.37,199.9999999999999,never-taker
44.0,8406.0,0.0,0,0,3454.56,200.0,never-taker
37.0,3581.0,276.0,1,0,2034.29,200.0,never-taker
43.9,605.0,335.0,1,1,2113.9,700.0,complier
43.9,758.0,64.0,0,0,789.52,200.0,never-taker
45.2,645.0,441.0,1,1,2291.6400000000003,700.0000000000002,complier
38.7,935.0,6.0,0,0,1426.91,200.0,never-taker
46.4,12777.0,33.0,1,0,5505.09,200.0,never-taker
41.3,7664.0,46.0,1,0,3305.99,200.0,never-taker
50.0,2934.0,263.0,1,1,2397.42,700.0,complier
49.0,2344.0,295.0,1,0,1954.57,199.99999999999977,never-taker
39.6,1460.0,323.0,0,0,1199.75,700.0,complier
36.5,6898.0,127.0,0,0,3044.09,200.0,never-taker
44.8,10255.0,74.0,0,0,5060.41,200.0,never-taker
38.7,9050.0,520.0,0,0,4021.2,700.0,complier
46.6,3581.0,223.0,0,0,2382.48,200.0,never-taker
44.1,6076.0,116.0,0,0,3076.98,200.0,never-taker
36.2,4007.0,537.0,0,0,2062.75,700.0,complier
45.1,2349.0,156.0,1,0,1538.03,200.0,never-taker
42.5,2124.0,368.0,0,0,1326.57,700.0,complier
43.6,5273.0,14.0,0,0,3260.65,200.0,never-taker
48.1,1553.0,407.0,0,0,1395.35,700.0,complier
41.5,1737.0,125.0,1,0,1662.88,200.0,never-taker
45.0,10026.0,80.0,0,0,5222.78,200.0,never-taker
39.6,1289.0,234.0,0,0,591.26,700.0,complier
39.7,2584.0,151.0,0,0,1703.53,200.0,never-taker
41.1,4150.0,239.0,1,1,2791.52,700.0,complier
39.5,708.0,447.0,1,1,1108.63,700.0000000000001,complier
44.3,13996.0,236.0,1,0,6637.9,200.0,never-taker
36.7,9759.0,343.0,1,1,5407.56,700.0,complier
45.3,11561.0,81.0,1,0,5132.0,200.0,never-taker
39.0,839.0,91.0,0,0,534.33,200.0,never-taker
43.5,566.0,427.0,0,0,343.16,700.0,complier
37.3,1105.0,72.0,1,0,1128.51,200.0,never-taker
43.9,3561.0,75.0,0,0,2347.79,200.0,never-taker
46.3,2395.0,71.0,1,0,1555.82,200.0,never-taker
42.0,8815.0,546.0,1,1,4581.57,699.9999999999995,complier
48.2,11821.0,42.0,1,0,5598.98,200.0,never-taker
41.4,2810.0,327.0,0,0,1518.63,700.0,complier
43.6,6706.0,271.0,0,0,3181.69,700.0,complier
38.3,1993.0,201.0,1,1,1218.4299999999998,699.9999999999999,complier
43.8,11294.0,771.0,1,1,6034.17,700.0,complier
39.7,1168.0,450.0,1,1,2274.0699999999997,699.9999999999998,complier
39.1,5638.0,90.0,0,0,2864.23,200.0,never-taker
48.3,10316.0,386.0,0,0,4656.48,700.0,complier
36.9,3117.0,212.0,1,1,2391.45,699.9999999999998,complier
41.5,1684.0,160.0,1,0,1954.15,200.0,never-taker
44.9,9361.0,153.0,1,0,4452.21,200.0,never-taker
42.9,8585.0,78.0,0,0,4278.76,200.0,never-taker
34.6,8308.0,548.0,1,1,4673.4,699.9999999999995,complier
44.4,12423.0,415.0,0,0,4913.91,700.0,complier
36.5,2553.0,174.0,1,0,1586.76,200.0,never-taker
40.2,1900.0,212.0,1,0,1736.27,200.0,never-taker
41.0,1249.0,199.0,1,0,1486.68,200.0,never-taker
30.3,3010.0,393.0,0,0,1288.05,700.0,complier
41.6,683.0,298.0,1,1,1771.8,700.0,complier
44.7,675.0,238.0,1,1,1271.52,700.0,complier
41.3,2240.0,224.0,1,0,1461.56,200.0,never-taker
42.7,1662.0,65.0,1,0,1520.36,200.0,never-taker
51.0,8865.0,693.0,1,1,4725.51,700.0,complier
46.5,650.0,306.0,1,1,1717.77,700.0,complier
42.2,8189.0,264.0,0,0,3570.15,699.9999999999995,complier
52.3,6866.0,354.0,1,0,3858.68,200.0,never-taker
39.5,5755.0,66.0,1,0,2694.2,200.0,never-taker
44.1,585.0,479.0,1,1,1447.81,700.0,complier
35.7,7424.0,185.0,0,0,4019.65,199.99999999999955,never-taker
43.6,5047.0,345.0,1,1,3764.82,700.0,complier
41.6,2657.0,339.0,0,0,1728.05,700.0000000000002,complier
42.2,4154.0,369.0,0,0,2221.25,700.0,complier
43.5,10668.0,192.0,0,0,4835.29,200.0,never-taker
43.1,2188.0,471.0,1,1,1627.27,700.0,complier
37.7,5728.0,458.0,0,0,2683.91,700.0,complier
40.5,7167.0,375.0,0,0,3694.94,700.0000000000005,complier
42.0,3526.0,208.0,1,0,2031.55,200.00000000000023,never-taker
36.3,11132.0,226.0,1,0,5420.11,200.0,never-taker
45.2,7829.0,182.0,0,0,4012.68,200.00000000000045,never-taker
49.5,1396.0,738.0,0,0,501.81,700.0,complier
43.2,4748.0,362.0,1,1,3638.61,700.0,complier
39.9,2088.0,536.0,1,1,2340.85,700.0,complier
32.8,5261.0,270.0,1,1,3646.79,700.0,complier
35.9,6414.0,304.0,1,1,3736.73,700.0,complier
43.4,2894.0,324.0,1,1,2324.23,700.0,complier
47.0,10418.0,19.0,0,0,5683.43,200.0,never-taker
41.1,2538.0,77.0,0,0,1857.62,200.0,never-taker
36.1,8332.0,458.0,0,0,3682.66,700.0,complier
38.5,2608.0,288.0,1,1,2324.77,700.0,complier
39.7,1163.0,136.0,0,0,556.78,200.0,never-taker
34.3,1150.0,657.0,1,1,1626.52,700.0,complier
40.8,2920.0,316.0,1,1,2730.8599999999997,699.9999999999998,complier
45.6,2154.0,87.0,1,0,2054.12,200.0,never-taker
35.3,4365.0,143.0,0,0,1856.08,200.0,never-taker
39.8,3041.0,223.0,0,0,2412.31,200.0,never-taker
33.9,4582.0,330.0,0,0,2537.03,700.0,complier
38.7,857.0,314.0,0,0,670.31,700.0,complier
41.4,1818.0,463.0,1,1,1502.17,700.0000000000001,complier
46.1,6177.0,752.0,0,0,3186.65,700.0,complier
43.8,5954.0,245.0,1,1,3127.41,700.0,complier
37.3,2614.0,870.0,0,0,1619.59,700.0000000000002,complier
42.4,4530.0,67.0,1,0,2443.72,200.0,never-taker
40.7,13052.0,52.0,1,0,5713.65,200.0,never-taker
41.9,4561.0,83.0,1,0,2248.27,200.0,never-taker
41.2,1028.0,115.0,0,0,1700.2,200.0,never-taker
43.3,4203.0,215.0,0,0,2347.69,200.0,never-taker
42.7,736.0,339.0,1,1,1516.42,700.0000000000001,complier
45.5,2624.0,80.0,0,0,1857.88,200.0,never-taker
42.5,1755.0,504.0,1,1,1597.35,699.9999999999999,complier
48.8,18772.0,114.0,0,0,8220.86,200.0,never-taker
44.1,658.0,248.0,1,1,1575.8600000000001,700.0000000000001,complier
47.9,4171.0,197.0,0,0,2637.71,200.0,never-taker
44.9,8922.0,287.0,1,1,5353.56,700.0,complier
39.3,2376.0,133.0,1,0,1715.78,200.0,never-taker
47.0,11869.0,659.0,0,0,5730.43,700.0,complier
46.7,14730.0,375.0,1,1,7899.5,700.0,complier
30.5,7515.0,510.0,1,1,4399.6,700.0000000000005,complier
39.8,11958.0,281.0,0,0,5395.6,700.0,complier
47.8,3116.0,188.0,0,0,2745.4,200.0,never-taker
46.2,2106.0,19.0,0,0,1978.28,199.99999999999977,never-taker
36.2,846.0,45.0,0,0,786.93,200.0,never-taker
45.4,7807.0,224.0,0,0,3706.54,200.0,never-taker
48.9,2086.0,78.0,1,0,1626.13,200.0,never-taker
44.4,7602.0,461.0,0,0,4251.98,700.0,complier
36.1,1190.0,202.0,1,0,802.74,200.0,never-taker
38.9,608.0,663.0,0,0,960.56,700.0,complier
43.6,7266.0,89.0,0,0,3839.58,200.0,never-taker
41.1,1178.0,818.0,1,1,1380.3600000000001,700.0000000000001,complier
47.1,7854.0,63.0,0,0,3220.23,200.0,never-taker
44.9,10016.0,45.0,0,0,4314.46,200.0,never-taker
49.9,1415.0,65.0,1,0,843.24,200.0,never-taker
46.1,9783.0,20.0,0,0,5098.68,200.0,never-taker
44.2,13045.0,411.0,0,0,5772.89,700.0,complier
40.7,745.0,152.0,1,0,998.77,200.0,never-taker
47.6,1593.0,332.0,1,1,2395.33,700.0,complier
42.0,6859.0,70.0,1,0,2900.28,200.0,never-taker
37.9,4805.0,58.0,0,0,2860.11,200.0,never-taker
42.2,13337.0,303.0,1,0,6707.79,200.0,never-taker
41.6,2454.0,141.0,1,0,1753.36,200.0,never-taker
38.0,4579.0,361.0,1,1,3210.3,700.0,complier
45.3,1788.0,311.0,0,0,1249.28,700.0,complier
41.4,2230.0,8.0,1,0,1995.01,200.00000000000023,never-taker
43.6,5641.0,215.0,0,0,3134.37,200.0,never-taker
38.9,6629.0,182.0,1,0,3294.99,200.0,never-taker
41.3,2430.0,454.0,0,0,1681.41,699.9999999999998,complier
45.1,1563.0,467.0,1,1,1639.1599999999999,699.9999999999999,complier
41.0,1832.0,91.0,0,0,1160.37,200.0,never-taker
40.5,624.0,45.0,0,0,683.46,200.0,never-taker
50.7,5378.0,298.0,0,0,2691.92,700.0,complier
43.3,4647.0,341.0,0,0,2386.32,700.0,complier
44.9,1413.0,306.0,1,1,1572.1,699.9999999999999,complier
45.0,1543.0,371.0,1,1,2648.66,699.9999999999998,complier
42.4,3685.0,216.0,1,0,2482.09,200.0,never-taker
44.1,8764.0,692.0,0,0,3778.11,700.0000000000005,complier
38.1,3223.0,91.0,1,0,1686.48,200.0,never-taker
47.8,530.0,46.0,1,0,712.82,200.0,never-taker
47.0,1287.0,54.0,0,0,1596.29,200.0,never-taker
42.8,3599.0,81.0,0,0,1370.41,200.0,never-taker
42.0,654.0,351.0,0,0,1440.0,700.0,complier
37.0,784.0,37.0,0,0,744.96,200.0,never-taker
46.1,9997.0,128.0,1,0,4236.31,200.0,never-taker
41.0,14970.0,70.0,0,0,6737.84,200.0,never-taker
44.4,2393.0,184.0,0,0,1547.59,200.0,never-taker
36.2,1505.0,38.0,0,0,1507.85,200.0,never-taker
44.5,19185.0,325.0,1,1,9128.86,700.0,complier
41.3,5166.0,586.0,0,0,3134.05,700.0,complier
42.0,2033.0,359.0,0,0,1200.25,700.0,complier
36.3,953.0,220.0,1,0,1172.19,200.0,never-taker
44.7,13098.0,555.0,0,0,6292.44,700.0,complier
39.5,5229.0,479.0,0,0,2746.75,700.0,complier
41.8,3512.0,137.0,0,0,1946.25,200.0,never-taker
45.2,7328.0,142.0,0,0,3549.26,200.0,never-taker
41.7,3060.0,27.0,0,0,1915.79,200.0,never-taker
49.9,1554.0,103.0,0,0,1437.82,200.0,never-taker
38.4,562.0,529.0,1,1,1210.2,700.0,complier
43.0,2800.0,356.0,1,1,2466.2799999999997,699.9999999999998,complier
43.7,22245.0,327.0,0,0,9616.64,700.0,complier
37.9,3026.0,386.0,1,1,2489.09,700.0000000000002,complier
42.3,3851.0,146.0,0,0,2272.16,200.0,never-taker
41.2,20778.0,75.0,0,0,9028.56,200.0,never-taker
42.9,2819.0,394.0,1,1,2892.52,700.0,complier
43.8,5047.0,9.0,1,0,2487.4,200.0,never-taker
47.6,975.0,225.0,0,0,651.92,700.0000000000001,complier
43.2,2364.0,270.0,1,0,1527.16,200.0,never-taker
44.2,1721.0,480.0,0,0,1118.32,700.0,complier
48.0,4878.0,157.0,0,0,1953.47,200.00000000000023,never-taker
35.7,1197.0,143.0,0,0,990.41,199.9999999999999,never-taker
41.0,4105.0,435.0,0,0,1645.39,700.0000000000002,complier
42.2,8146.0,108.0,1,0,4428.46,200.0,never-taker
35.8,2213.0,312.0,0,0,1009.69,700.0,complier
42.3,10746.0,144.0,0,0,5141.66,200.0,never-taker
32.6,3212.0,463.0,0,0,1910.03,699.9999999999998,complier
44.8,17053.0,126.0,0,0,7402.04,200.0,never-taker
36.1,886.0,18.0,0,0,1097.45,200.0,never-taker
37.0,8965.0,78.0,0,0,4435.17,200.0,never-taker
44.1,3140.0,69.0,0,0,1572.1,200.0,never-taker
35.3,2855.0,27.0,1,0,1809.16,200.0,never-taker
50.2,5884.0,198.0,1,0,2402.3,200.0,never-taker
42.5,6809.0,121.0,0,0,3352.38,200.0,never-taker
41.6,832.0,199.0,1,0,908.05,200.0,never-taker
46.8,2615.0,96.0,1,0,2266.73,200.0,never-taker
41.7,6495.0,4.0,0,0,3292.73,200.0,never-taker
43.0,3618.0,258.0,0,0,2047.1,200.0,never-taker
41.4,2143.0,404.0,0,0,1210.89,700.0,complier
40.0,8240.0,603.0,1,1,5026.64,700.0,complier
43.5,4539.0,389.0,0,0,1816.06,700.0,complier
44.1,2083.0,517.0,1,1,2437.62,700.0,complier
36.9,8225.0,16.0,1,0,3584.52,200.0,never-taker
38.5,5484.0,648.0,0,0,2436.09,700.0,complier
39.4,2522.0,300.0,1,0,1998.75,200.0,never-taker
41.9,4408.0,101.0,1,0,1909.43,200.00000000000023,never-taker
43.4,7559.0,4.0,0,0,4092.74,200.0,never-taker
50.6,1140.0,217.0,1,0,1924.94,200.0,never-taker
43.1,6809.0,503.0,0,0,2810.1,700.0,complier
41.3,1756.0,403.0,0,0,1075.37,700.0,complier
39.1,2402.0,75.0,0,0,920.26,200.0,never-taker
45.9,1505.0,63.0,0,0,1654.4,200.0,never-taker
42.0,2220.0,557.0,0,0,906.67,700.0000000000001,complier
43.4,5100.0,16.0,0,0,2658.51,200.0,never-taker
42.0,9013.0,23.0,0,0,3775.08,200.0,never-taker
44.2,7542.0,382.0,0,0,3639.23,699.9999999999995,complier
43.9,12064.0,40.0,0,0,5687.17,200.0,never-taker
43.5,3611.0,436.0,1,1,2638.4,700.0,complier
42.0,21820.0,530.0,0,0,9804.13,700.0,complier
42.4,3131.0,263.0,1,1,2351.96,700.0,complier
43.5,11937.0,86.0,1,0,4982.17,200.0,never-taker
34.3,1077.0,68.0,0,0,925.98,200.0,never-taker
41.9,929.0,51.0,1,0,1060.82,200.0,never-taker
45.9,2213.0,357.0,1,1,2533.6099999999997,699.9999999999998,complier
40.1,1218.0,416.0,0,0,660.62,699.9999999999999,complier
33.6,3405.0,24.0,1,0,1715.5,200.0,never-taker
36.5,3204.0,224.0,1,0,1579.21,200.0,never-taker
42.3,9634.0,191.0,0,0,4411.52,200.0,never-taker
39.1,4761.0,41.0,1,0,2846.58,200.0,never-taker
42.5,1532.0,254.0,1,1,1534.95,700.0,complier
41.9,2587.0,56.0,0,0,2077.13,200.0,never-taker
40.1,6679.0,509.0,0,0,2983.18,700.0,complier
38.3,2000.0,599.0,0,0,1793.43,700.0000000000002,complier
42.8,14688.0,90.0,0,0,7137.28,200.0,never-taker
42.3,538.0,716.0,1,1,2111.96,700.0,complier
41.5,1365.0,346.0,0,0,718.67,700.0000000000001,complier
45.5,527.0,364.0,1,1,1835.14,700.0,complier
42.8,2831.0,494.0,1,1,2354.66,699.9999999999998,complier
39.6,9661.0,448.0,1,1,5397.18,700.0,complier
40.6,1274.0,71.0,0,0,1112.31,200.0,never-taker
41.8,2902.0,207.0,1,0,2061.93,200.0,never-taker
42.5,1138.0,162.0,1,0,785.05,200.0,never-taker
47.3,2871.0,2.0,1,0,1625.61,200.0,never-taker
48.8,1381.0,169.0,0,0,1682.66,200.0,never-taker
40.1,539.0,670.0,1,1,1111.62,699.9999999999999,complier
37.9,4059.0,651.0,0,0,2207.43,700.0,complier
39.8,996.0,718.0,1,1,1908.8,700.0,complier
43.7,4445.0,764.0,1,1,3510.43,700.0,complier
45.3,11360.0,185.0,0,0,5003.27,200.0,never-taker
40.4,1043.0,438.0,0,0,1142.49,700.0,complier
38.3,659.0,196.0,0,0,1035.21,200.0,never-taker
43.5,6708.0,49.0,0,0,3441.68,200.0,never-taker
44.5,4451.0,5.0,1,0,2541.5,200.0,never-taker
46.1,8066.0,292.0,1,0,4102.71,200.0,never-taker
39.4,6272.0,7.0,0,0,3479.96,200.0,never-taker
43.3,1396.0,172.0,1,0,1332.33,200.0,never-taker
35.5,2839.0,370.0,1,1,2571.8199999999997,699.9999999999998,complier
41.6,4115.0,418.0,0,0,1737.31,700.0,complier
44.9,2860.0,391.0,1,1,2294.59,700.0000000000002,complier
47.9,5576.0,260.0,0,0,3202.03,200.0,never-taker
43.2,7835.0,94.0,1,0,4146.11,200.0,never-taker
41.0,4225.0,141.0,0,0,2531.54,200.0,never-taker
36.4,6119.0,163.0,0,0,3645.6,200.0,never-taker
42.9,1891.0,119.0,1,0,753.43,200.0,never-taker
44.5,4259.0,357.0,1,1,3196.75,700.0,complier
46.1,2445.0,197.0,1,0,1316.01,200.0,never-taker
43.0,1643.0,40.0,0,0,1563.43,200.0,never-taker
38.2,14136.0,88.0,1,0,6102.95,200.0,never-taker
44.2,5674.0,284.0,1,0,3049.96,200.0,never-taker
48.8,1104.0,13.0,1,0,594.03,200.0,never-taker
41.0,5900.0,296.0,0,0,2882.91,700.0,complier
38.8,7403.0,149.0,0,0,3642.9,200.0,never-taker
40.7,2937.0,75.0,1,0,2020.94,200.0,never-taker
41.9,5587.0,690.0,0,0,2748.28,700.0,complier
39.9,10198.0,394.0,0,0,5127.3,700.0,complier
