wage,educ,exper,married,credit_score1,credit_score2,credit_limit,default
1530.0,18,10,1,500.0,500.0,6000.0,0
1900.0,16,8,1,621.0,554.0,5400.0,1
1330.0,12,11,1,776.0,464.0,3700.0,0
700.0,16,9,1,328.0,571.0,2400.0,0
890.0,12,19,1,466.0,357.0,1300.0,0
1240.0,14,9,1,569.0,411.0,3000.0,0
1160.0,12,17,1,414.0,464.0,3400.0,0
1530.0,16,12,1,431.0,500.0,1800.0,0
1070.0,9,20,1,483.0,393.0,4000.0,0
730.0,17,1,1,190.0,500.0,2000.0,0
1070.0,16,9,1,517.0,518.0,3700.0,0
810.0,17,1,1,328.0,679.0,400.0,0
1680.0,13,18,1,655.0,339.0,4000.0,0
1160.0,13,12,1,362.0,464.0,4500.0,0
1290.0,14,18,1,655.0,393.0,3100.0,1
920.0,14,8,1,431.0,500.0,1300.0,0
740.0,15,16,1,466.0,446.0,1900.0,0
660.0,10,12,1,552.0,393.0,2200.0,1
1100.0,12,17,1,448.0,411.0,3000.0,1
1700.0,12,13,1,534.0,536.0,5500.0,0
1610.0,16,12,1,414.0,589.0,5100.0,0
1430.0,16,9,1,569.0,571.0,4900.0,0
780.0,16,11,1,586.0,464.0,2100.0,0
1630.0,16,6,1,655.0,571.0,4500.0,0
970.0,15,9,0,603.0,339.0,2700.0,0
920.0,13,15,1,397.0,429.0,3400.0,0
1250.0,16,11,1,500.0,536.0,1700.0,0
970.0,18,1,1,431.0,536.0,1700.0,0
950.0,12,17,1,448.0,375.0,2000.0,0
1230.0,12,5,1,534.0,500.0,4500.0,0
1300.0,9,18,1,586.0,464.0,4000.0,0
1180.0,12,12,0,500.0,393.0,4300.0,0
1670.0,18,14,1,552.0,786.0,5900.0,0
2250.0,17,4,1,655.0,607.0,4100.0,0
1010.0,16,7,1,414.0,554.0,4100.0,0
2840.0,13,12,1,810.0,643.0,5300.0,0
670.0,15,8,1,241.0,429.0,900.0,0
1480.0,16,7,1,500.0,607.0,4300.0,0
650.0,13,9,1,483.0,482.0,2900.0,1
1900.0,18,13,1,517.0,732.0,5000.0,0
950.0,18,11,1,362.0,696.0,1700.0,0
480.0,14,6,1,328.0,446.0,1100.0,0
1690.0,16,10,1,621.0,679.0,3900.0,0
770.0,9,17,1,466.0,321.0,2500.0,0
1120.0,18,7,1,586.0,536.0,4500.0,1
2870.0,18,6,1,741.0,804.0,6800.0,0
1040.0,16,8,1,500.0,643.0,1900.0,0
620.0,12,17,1,379.0,393.0,2000.0,1
1140.0,15,11,1,448.0,696.0,3300.0,1
790.0,13,7,0,448.0,643.0,1900.0,0
580.0,13,20,1,500.0,482.0,2700.0,0
1940.0,11,14,1,552.0,554.0,5200.0,0
490.0,12,11,1,362.0,232.0,1100.0,0
850.0,18,11,1,362.0,589.0,2300.0,0
1270.0,15,11,0,328.0,661.0,1200.0,0
940.0,12,12,1,586.0,411.0,2800.0,0
1340.0,9,18,1,448.0,500.0,2200.0,0
1140.0,12,18,1,397.0,518.0,3300.0,0
590.0,12,14,1,276.0,411.0,1200.0,0
860.0,16,10,0,448.0,768.0,1800.0,0
700.0,13,4,1,241.0,429.0,1800.0,0
840.0,12,4,1,500.0,571.0,1400.0,0
830.0,13,9,1,414.0,446.0,3400.0,0
440.0,12,18,1,466.0,554.0,2800.0,0
2530.0,14,1,1,621.0,554.0,4700.0,0
1010.0,12,16,1,483.0,357.0,2100.0,0
1030.0,18,10,1,586.0,411.0,1900.0,0
1380.0,12,11,1,414.0,643.0,2600.0,0
470.0,14,10,1,466.0,375.0,2500.0,0
560.0,18,7,0,517.0,250.0,1600.0,0
3210.0,13,11,1,776.0,625.0,7100.0,0
760.0,13,16,1,431.0,357.0,2400.0,0
1410.0,16,16,1,569.0,571.0,5600.0,0
1480.0,12,13,1,466.0,536.0,5500.0,1
1500.0,18,14,1,552.0,536.0,2100.0,0
990.0,12,17,1,448.0,500.0,2400.0,0
1230.0,12,11,1,517.0,357.0,3700.0,0
1090.0,11,15,1,483.0,411.0,200.0,1
1200.0,12,13,1,690.0,429.0,1700.0,1
1070.0,14,11,1,328.0,679.0,2100.0,0
670.0,13,8,1,259.0,411.0,2100.0,0
720.0,15,8,1,241.0,268.0,2200.0,0
1000.0,16,13,0,466.0,554.0,2700.0,0
770.0,12,7,0,448.0,411.0,4900.0,0
480.0,9,12,1,466.0,500.0,1200.0,0
860.0,9,18,1,276.0,429.0,2100.0,0
1540.0,15,6,1,621.0,714.0,2700.0,0
930.0,16,9,0,362.0,482.0,1500.0,0
950.0,12,15,0,500.0,500.0,2400.0,0
2410.0,17,8,1,672.0,661.0,5800.0,0
830.0,13,9,1,241.0,446.0,2500.0,0
1030.0,12,9,1,397.0,500.0,1900.0,0
990.0,12,6,1,483.0,625.0,3300.0,0
840.0,10,15,1,483.0,536.0,1700.0,0
1150.0,14,9,1,517.0,393.0,3500.0,0
1250.0,12,16,1,517.0,643.0,2200.0,0
1140.0,12,11,1,328.0,232.0,1400.0,1
1170.0,12,17,1,534.0,554.0,2500.0,0
1100.0,14,9,1,552.0,429.0,6000.0,0
1140.0,18,8,1,500.0,393.0,3800.0,0
530.0,12,14,0,310.0,464.0,2800.0,0
660.0,11,7,1,345.0,357.0,2400.0,0
870.0,10,13,1,379.0,482.0,1600.0,0
890.0,16,8,1,310.0,393.0,2200.0,0
1030.0,17,4,1,483.0,500.0,2000.0,0
1830.0,15,8,1,655.0,732.0,4100.0,0
1260.0,12,18,1,397.0,536.0,3400.0,0
1220.0,14,16,1,603.0,607.0,3900.0,0
770.0,10,20,1,466.0,429.0,2400.0,0
1480.0,12,15,1,362.0,446.0,3900.0,0
1950.0,18,13,1,569.0,696.0,4200.0,0
930.0,16,11,1,517.0,696.0,3700.0,0
1020.0,12,4,1,534.0,482.0,2500.0,1
430.0,12,13,1,293.0,214.0,700.0,0
900.0,12,11,1,483.0,500.0,2700.0,1
1550.0,17,1,1,534.0,518.0,3600.0,0
1610.0,16,8,1,517.0,464.0,5000.0,0
1630.0,14,7,1,621.0,571.0,6500.0,0
660.0,12,11,1,397.0,482.0,1800.0,1
1050.0,12,9,1,379.0,464.0,4100.0,0
2140.0,18,10,1,638.0,625.0,5000.0,0
1160.0,13,10,1,431.0,446.0,1800.0,0
1020.0,12,16,1,500.0,464.0,3400.0,1
1150.0,12,15,1,362.0,411.0,4300.0,0
890.0,16,9,0,241.0,643.0,3700.0,0
1260.0,14,18,1,483.0,482.0,2400.0,1
1200.0,17,8,1,569.0,482.0,3200.0,0
1150.0,12,12,1,483.0,321.0,1400.0,0
850.0,13,1,1,310.0,339.0,200.0,0
600.0,12,21,1,483.0,554.0,1800.0,0
500.0,13,11,0,345.0,518.0,400.0,0
1000.0,12,4,1,414.0,464.0,2200.0,0
1340.0,14,9,1,431.0,589.0,4000.0,0
1610.0,15,14,1,621.0,643.0,3700.0,0
1430.0,16,9,1,569.0,464.0,4300.0,0
1280.0,16,8,1,621.0,446.0,3300.0,1
1270.0,14,18,1,655.0,589.0,5800.0,0
1060.0,12,11,1,500.0,464.0,3800.0,0
1050.0,12,18,1,586.0,589.0,4600.0,0
1000.0,11,13,1,310.0,518.0,500.0,0
1230.0,15,13,1,552.0,518.0,2500.0,0
1780.0,15,8,1,690.0,589.0,6200.0,0
710.0,11,17,1,328.0,429.0,300.0,1
660.0,10,13,0,276.0,482.0,2200.0,0
1000.0,15,7,1,603.0,536.0,2000.0,0
990.0,13,10,1,345.0,321.0,2900.0,1
980.0,16,8,1,569.0,625.0,2700.0,0
1470.0,12,17,1,448.0,625.0,3200.0,0
1540.0,17,1,1,448.0,536.0,3000.0,0
470.0,12,5,1,362.0,482.0,2300.0,1
680.0,12,8,1,362.0,393.0,2000.0,1
690.0,13,10,0,414.0,304.0,900.0,1
530.0,15,10,1,466.0,357.0,2500.0,0
1690.0,12,10,1,586.0,536.0,4700.0,1
970.0,12,14,1,397.0,482.0,2100.0,0
1090.0,12,11,1,466.0,518.0,3200.0,0
670.0,12,16,1,517.0,411.0,1300.0,1
920.0,18,7,1,397.0,357.0,1300.0,0
1660.0,12,8,1,586.0,482.0,4400.0,0
900.0,12,10,1,362.0,446.0,3100.0,1
1050.0,12,17,1,534.0,571.0,2700.0,0
620.0,12,11,1,328.0,357.0,2100.0,0
1260.0,12,10,1,500.0,536.0,2900.0,0
1040.0,12,15,0,569.0,375.0,2700.0,0
1560.0,12,15,1,534.0,464.0,5400.0,0
670.0,12,17,1,310.0,571.0,2700.0,0
830.0,16,6,1,431.0,482.0,3000.0,0
910.0,16,5,1,414.0,482.0,1600.0,0
920.0,16,9,0,414.0,446.0,2300.0,1
1380.0,11,15,1,586.0,411.0,4000.0,0
980.0,14,9,1,345.0,429.0,4200.0,0
710.0,12,10,0,414.0,482.0,200.0,0
1380.0,18,7,1,534.0,589.0,3500.0,0
1110.0,12,21,1,638.0,589.0,3300.0,0
1350.0,16,8,1,534.0,500.0,1900.0,0
990.0,12,17,0,379.0,500.0,1900.0,1
850.0,10,14,1,569.0,214.0,1300.0,0
1460.0,16,15,1,431.0,536.0,2800.0,0
2010.0,18,9,0,690.0,732.0,4000.0,0
1280.0,12,19,1,328.0,446.0,2900.0,1
900.0,12,13,1,397.0,411.0,200.0,1
700.0,12,11,1,534.0,411.0,2900.0,1
1100.0,14,12,1,655.0,536.0,2100.0,0
1340.0,13,9,1,655.0,625.0,4200.0,0
620.0,11,13,0,241.0,286.0,3200.0,0
1590.0,14,15,1,621.0,571.0,5300.0,0
1470.0,13,14,1,690.0,607.0,5100.0,0
610.0,18,7,0,414.0,375.0,1600.0,1
1040.0,12,17,1,466.0,339.0,1400.0,0
830.0,18,13,1,379.0,607.0,3500.0,0
460.0,12,9,1,345.0,375.0,500.0,0
970.0,16,11,1,414.0,429.0,2100.0,0
1140.0,14,6,1,362.0,339.0,2800.0,0
1200.0,12,18,1,586.0,518.0,3400.0,0
680.0,12,20,1,345.0,321.0,1300.0,1
1210.0,13,4,1,448.0,429.0,5600.0,0
2100.0,18,10,1,586.0,500.0,5400.0,0
670.0,16,7,1,379.0,321.0,3200.0,0
1510.0,16,11,1,638.0,625.0,3500.0,0
1280.0,16,11,1,448.0,536.0,3000.0,0
800.0,12,17,1,448.0,589.0,1400.0,0
670.0,17,11,0,379.0,357.0,1700.0,0
680.0,12,12,1,293.0,393.0,1800.0,0
1250.0,17,9,1,552.0,339.0,3300.0,0
820.0,12,15,1,448.0,411.0,700.0,0
1000.0,12,4,1,379.0,464.0,2600.0,1
2410.0,17,8,1,655.0,750.0,2900.0,0
950.0,11,13,1,500.0,268.0,1100.0,0
470.0,10,7,1,379.0,429.0,2100.0,0
1040.0,12,6,1,466.0,411.0,3300.0,0
1180.0,14,6,1,397.0,625.0,3800.0,0
2480.0,15,8,1,793.0,625.0,7200.0,0
1370.0,12,16,1,621.0,286.0,2400.0,0
620.0,12,13,1,293.0,304.0,2300.0,0
580.0,17,5,1,190.0,375.0,1500.0,0
830.0,14,9,1,397.0,429.0,3000.0,0
1060.0,14,1,1,431.0,589.0,2000.0,0
1370.0,16,9,1,552.0,536.0,4500.0,1
520.0,12,18,1,379.0,464.0,1600.0,0
620.0,16,13,1,448.0,554.0,2000.0,0
770.0,13,5,1,310.0,482.0,1700.0,0
1120.0,12,16,1,483.0,464.0,3000.0,0
1210.0,18,11,1,741.0,607.0,4300.0,0
970.0,13,15,1,448.0,518.0,1800.0,0
1110.0,14,9,1,466.0,554.0,3700.0,0
820.0,12,11,1,397.0,357.0,2700.0,1
900.0,12,14,1,397.0,429.0,1500.0,0
480.0,12,9,1,259.0,357.0,1200.0,0
1160.0,16,15,1,534.0,786.0,1000.0,0
1020.0,14,11,1,517.0,589.0,1300.0,0
610.0,11,17,1,448.0,464.0,4000.0,0
770.0,12,9,1,345.0,393.0,1400.0,0
710.0,17,12,1,448.0,589.0,2700.0,0
780.0,14,6,0,414.0,429.0,2500.0,0
1320.0,12,10,1,483.0,518.0,3200.0,0
1410.0,12,17,1,466.0,625.0,3000.0,0
400.0,12,9,0,379.0,304.0,500.0,0
610.0,13,14,1,379.0,464.0,300.0,0
1260.0,12,17,1,603.0,411.0,3100.0,0
830.0,18,11,1,448.0,518.0,4300.0,1
1030.0,13,8,1,500.0,500.0,3200.0,0
880.0,12,13,1,569.0,464.0,2300.0,0
1060.0,16,9,0,448.0,411.0,2900.0,0
920.0,10,17,1,310.0,250.0,2500.0,1
1050.0,12,21,1,672.0,518.0,3200.0,0
810.0,17,6,1,224.0,357.0,1400.0,0
1680.0,14,16,1,500.0,643.0,4900.0,0
830.0,16,7,1,448.0,554.0,3300.0,0
1400.0,16,14,1,552.0,554.0,2400.0,0
1010.0,16,8,1,500.0,518.0,1800.0,0
980.0,14,8,1,534.0,411.0,3400.0,0
840.0,16,9,1,397.0,393.0,2800.0,0
590.0,12,18,1,310.0,411.0,1100.0,1
480.0,12,12,1,328.0,357.0,200.0,0
960.0,16,7,1,500.0,429.0,2700.0,0
1010.0,16,7,1,517.0,464.0,3800.0,0
1010.0,18,8,1,500.0,571.0,200.0,1
940.0,12,11,1,552.0,446.0,3100.0,0
1270.0,12,18,1,655.0,482.0,3600.0,1
1310.0,12,16,1,517.0,625.0,2900.0,0
1120.0,12,20,1,534.0,589.0,4300.0,0
800.0,12,10,1,517.0,393.0,3100.0,0
540.0,12,14,1,345.0,429.0,1400.0,0
1240.0,16,9,1,448.0,482.0,3000.0,0
800.0,12,17,1,328.0,446.0,800.0,0
1310.0,12,18,1,655.0,393.0,5500.0,0
1380.0,15,15,1,379.0,446.0,3100.0,0
950.0,17,8,1,500.0,500.0,2100.0,1
1270.0,14,13,1,552.0,375.0,4400.0,0
710.0,10,13,0,310.0,357.0,2600.0,0
970.0,14,20,1,586.0,482.0,3000.0,0
980.0,13,14,1,638.0,393.0,3100.0,1
1460.0,16,8,1,621.0,250.0,5500.0,0
1160.0,12,15,1,345.0,304.0,3000.0,0
970.0,12,4,1,483.0,393.0,3600.0,0
890.0,10,14,1,310.0,339.0,1500.0,0
920.0,12,14,1,414.0,429.0,2900.0,0
1540.0,17,1,1,655.0,732.0,4200.0,0
600.0,12,14,1,276.0,482.0,2000.0,0
960.0,14,20,1,517.0,375.0,3000.0,0
930.0,11,15,1,448.0,589.0,600.0,0
780.0,13,14,1,534.0,571.0,2300.0,0
1330.0,12,12,1,431.0,696.0,5100.0,0
690.0,12,16,1,414.0,518.0,2400.0,0
940.0,12,7,1,414.0,661.0,1600.0,0
1390.0,16,14,1,552.0,625.0,3400.0,0
870.0,12,11,1,466.0,446.0,4900.0,1
620.0,16,8,1,310.0,607.0,1400.0,0
780.0,14,7,1,138.0,446.0,1800.0,0
760.0,16,11,1,466.0,625.0,4300.0,0
1330.0,12,16,1,500.0,518.0,2500.0,0
570.0,9,12,1,276.0,375.0,2800.0,1
680.0,15,8,1,466.0,429.0,3400.0,0
1060.0,12,18,1,621.0,536.0,2100.0,0
1330.0,16,10,1,517.0,429.0,2300.0,0
550.0,12,11,1,397.0,304.0,1900.0,0
1410.0,10,14,1,638.0,661.0,4000.0,0
560.0,12,15,1,379.0,393.0,2200.0,0
710.0,12,20,1,345.0,571.0,1300.0,0
690.0,10,12,1,500.0,125.0,1700.0,0
1000.0,12,20,1,328.0,429.0,2600.0,0
1030.0,12,16,1,362.0,661.0,5000.0,0
870.0,12,20,1,448.0,393.0,2200.0,0
690.0,16,12,1,414.0,393.0,700.0,0
1470.0,16,12,1,517.0,464.0,4300.0,0
1070.0,18,7,1,345.0,589.0,2700.0,0
1120.0,12,17,1,328.0,429.0,1400.0,0
1210.0,18,4,1,552.0,607.0,2600.0,0
1570.0,12,8,1,448.0,536.0,3100.0,0
900.0,12,4,1,379.0,482.0,2200.0,0
880.0,14,8,1,431.0,589.0,3900.0,0
1630.0,15,8,0,448.0,554.0,3400.0,0
590.0,12,6,1,224.0,375.0,1300.0,1
720.0,11,18,1,310.0,393.0,1400.0,0
1280.0,14,9,1,621.0,446.0,3600.0,0
990.0,12,17,1,397.0,518.0,2500.0,0
430.0,12,15,1,310.0,500.0,1900.0,0
760.0,11,17,1,448.0,375.0,1100.0,0
1650.0,12,13,1,552.0,518.0,4700.0,0
1020.0,13,8,1,379.0,339.0,4500.0,1
940.0,10,13,1,603.0,375.0,3600.0,0
930.0,11,19,1,431.0,393.0,2800.0,0
1780.0,16,10,1,603.0,554.0,7000.0,0
820.0,14,12,1,328.0,696.0,2100.0,0
170.0,12,9,1,345.0,571.0,2000.0,1
1060.0,16,10,1,397.0,571.0,3000.0,1
900.0,16,11,1,397.0,482.0,3500.0,0
900.0,12,10,1,310.0,375.0,1700.0,0
360.0,18,11,0,190.0,446.0,1300.0,0
590.0,13,9,1,466.0,464.0,200.0,0
1640.0,12,18,1,586.0,518.0,5800.0,1
1900.0,16,14,1,621.0,607.0,5200.0,0
1230.0,12,11,1,534.0,714.0,1400.0,0
1040.0,12,9,1,500.0,750.0,2600.0,1
480.0,10,12,1,224.0,482.0,1100.0,0
790.0,12,11,1,414.0,518.0,2400.0,0
1430.0,10,17,1,586.0,589.0,4700.0,0
580.0,12,12,1,345.0,429.0,1700.0,0
850.0,10,13,1,517.0,286.0,1600.0,0
1110.0,12,16,1,500.0,518.0,2000.0,0
1190.0,14,10,0,414.0,607.0,2700.0,0
470.0,12,4,1,328.0,286.0,1300.0,0
740.0,16,5,1,397.0,464.0,1800.0,0
1270.0,12,11,1,534.0,536.0,2800.0,0
660.0,12,15,1,293.0,446.0,1900.0,0
970.0,13,4,1,431.0,518.0,2000.0,0
1670.0,12,9,1,500.0,411.0,5700.0,1
570.0,11,16,1,241.0,482.0,1300.0,1
560.0,13,5,1,224.0,393.0,900.0,1
970.0,16,9,1,586.0,393.0,3100.0,0
1370.0,13,12,1,397.0,518.0,2900.0,0
800.0,12,5,1,483.0,214.0,4300.0,0
400.0,16,5,1,293.0,339.0,800.0,1
900.0,9,18,1,207.0,411.0,1000.0,0
870.0,14,8,1,466.0,464.0,2700.0,1
920.0,13,14,1,466.0,429.0,3400.0,1
1670.0,15,14,1,466.0,482.0,4000.0,0
630.0,12,15,1,448.0,268.0,1100.0,1
1410.0,12,10,1,638.0,554.0,5000.0,0
1520.0,13,13,1,690.0,536.0,3400.0,0
1290.0,12,5,1,586.0,625.0,3700.0,0
1130.0,12,16,1,552.0,500.0,1200.0,0
700.0,18,6,1,259.0,607.0,1000.0,0
1040.0,12,15,0,466.0,571.0,4600.0,0
1060.0,12,12,1,414.0,589.0,200.0,0
2410.0,17,8,1,672.0,625.0,4100.0,0
640.0,11,13,0,466.0,339.0,2800.0,0
810.0,12,5,1,379.0,357.0,3200.0,0
1650.0,16,12,1,431.0,482.0,5200.0,0
1280.0,17,8,1,621.0,357.0,1300.0,0
1160.0,18,8,1,552.0,446.0,3700.0,0
950.0,17,4,1,586.0,518.0,2400.0,0
530.0,12,9,1,276.0,429.0,1600.0,0
1220.0,12,4,1,397.0,518.0,2600.0,0
980.0,12,17,1,414.0,482.0,1900.0,0
1040.0,12,13,0,534.0,500.0,2300.0,0
1220.0,16,9,0,534.0,571.0,3500.0,0
1130.0,11,11,1,552.0,411.0,4300.0,0
870.0,16,6,1,431.0,518.0,3000.0,0
590.0,10,20,1,310.0,411.0,1000.0,1
920.0,12,6,1,500.0,411.0,1600.0,0
870.0,12,15,1,466.0,625.0,3800.0,0
1560.0,12,9,1,569.0,679.0,4800.0,0
710.0,11,7,1,310.0,357.0,1200.0,0
1010.0,12,15,1,414.0,643.0,1800.0,0
1110.0,12,4,1,397.0,554.0,3000.0,0
1200.0,15,11,1,621.0,732.0,2900.0,0
920.0,14,6,1,552.0,643.0,3100.0,0
810.0,13,4,1,552.0,589.0,3500.0,0
1250.0,12,12,1,431.0,536.0,4400.0,0
880.0,12,15,1,534.0,482.0,1600.0,1
2050.0,12,13,1,707.0,446.0,5800.0,0
1090.0,12,15,1,517.0,357.0,3300.0,0
780.0,14,12,1,448.0,321.0,1100.0,0
1170.0,14,9,1,379.0,732.0,4500.0,0
1950.0,16,11,1,603.0,679.0,5700.0,0
720.0,12,13,1,569.0,464.0,2400.0,0
2050.0,18,13,1,621.0,571.0,4200.0,0
1300.0,16,11,1,517.0,518.0,1900.0,0
1090.0,14,6,0,431.0,446.0,3900.0,0
1240.0,12,16,1,483.0,607.0,3100.0,0
970.0,12,16,1,379.0,589.0,4000.0,0
1100.0,12,14,1,431.0,536.0,3200.0,0
660.0,18,8,0,379.0,589.0,2000.0,0
630.0,18,5,1,379.0,607.0,2000.0,0
1180.0,12,12,0,621.0,393.0,3300.0,0
2030.0,16,17,1,534.0,554.0,6400.0,0
540.0,12,9,1,379.0,536.0,900.0,0
1050.0,12,13,1,448.0,429.0,4200.0,0
570.0,18,6,1,310.0,429.0,1000.0,0
1610.0,17,13,1,448.0,482.0,5300.0,0
560.0,13,5,1,310.0,446.0,1300.0,1
1170.0,12,11,1,414.0,500.0,4700.0,0
570.0,10,7,1,362.0,393.0,800.0,1
560.0,14,12,0,293.0,375.0,2700.0,0
770.0,12,9,1,534.0,518.0,1900.0,0
1690.0,16,9,1,534.0,607.0,4100.0,0
1270.0,12,11,1,448.0,482.0,3200.0,0
960.0,13,4,1,276.0,607.0,2400.0,0
930.0,14,8,1,310.0,482.0,2200.0,0
1750.0,15,9,0,552.0,554.0,4800.0,1
900.0,11,16,1,448.0,482.0,1700.0,0
950.0,12,10,1,397.0,268.0,2800.0,1
1250.0,12,11,1,569.0,518.0,3100.0,0
2370.0,18,12,1,707.0,536.0,6100.0,0
1070.0,12,9,1,431.0,429.0,4900.0,0
480.0,10,12,1,345.0,268.0,2100.0,0
670.0,16,6,1,569.0,571.0,2900.0,1
2070.0,18,9,1,724.0,518.0,4100.0,0
750.0,12,6,1,379.0,500.0,2900.0,0
2040.0,16,17,1,724.0,679.0,6600.0,0
760.0,18,8,0,397.0,607.0,1100.0,0
570.0,12,16,1,448.0,214.0,2100.0,0
2160.0,15,9,1,638.0,661.0,7100.0,0
1250.0,12,14,1,397.0,554.0,3500.0,0
1190.0,15,8,1,638.0,625.0,2500.0,0
550.0,12,13,1,362.0,464.0,3400.0,0
1120.0,14,9,1,466.0,607.0,2700.0,0
1100.0,9,22,1,569.0,464.0,1700.0,1
1200.0,13,11,1,552.0,589.0,3400.0,0
730.0,12,11,1,362.0,411.0,4400.0,0
2430.0,18,12,1,552.0,696.0,3900.0,0
920.0,16,8,0,431.0,411.0,2000.0,0
610.0,10,7,1,397.0,411.0,3300.0,1
620.0,15,8,1,379.0,339.0,2700.0,0
1070.0,9,22,1,448.0,357.0,2400.0,0
710.0,12,6,1,448.0,571.0,1300.0,0
890.0,14,9,1,414.0,357.0,3100.0,0
720.0,14,6,1,379.0,464.0,2800.0,0
1050.0,15,9,0,517.0,393.0,3400.0,0
1110.0,12,11,1,379.0,482.0,2800.0,0
1670.0,12,15,1,552.0,357.0,4200.0,1
1810.0,18,12,1,638.0,607.0,4700.0,0
1000.0,17,9,1,500.0,643.0,2400.0,1
1550.0,16,8,1,500.0,714.0,4200.0,1
830.0,12,7,1,379.0,554.0,2600.0,0
740.0,14,6,0,483.0,411.0,700.0,0
1870.0,18,12,1,638.0,589.0,4800.0,0
980.0,12,12,1,552.0,661.0,3600.0,0
1330.0,16,10,1,586.0,589.0,3900.0,0
1010.0,13,6,1,397.0,268.0,2300.0,0
920.0,12,7,1,466.0,625.0,1300.0,0
2730.0,13,12,1,759.0,643.0,4000.0,0
1060.0,11,16,1,603.0,446.0,300.0,0
700.0,11,13,1,345.0,393.0,1600.0,0
1090.0,11,15,1,483.0,518.0,3000.0,0
640.0,16,8,0,328.0,554.0,3700.0,0
860.0,12,18,1,466.0,393.0,2600.0,0
1080.0,12,11,1,621.0,482.0,3100.0,1
1420.0,14,11,1,362.0,500.0,4100.0,0
1210.0,12,11,1,552.0,607.0,4700.0,0
820.0,12,17,1,483.0,554.0,3000.0,1
1030.0,16,11,1,293.0,429.0,800.0,0
1120.0,12,14,1,569.0,446.0,4300.0,1
900.0,18,8,1,466.0,536.0,2000.0,0
810.0,14,10,1,414.0,446.0,2100.0,0
870.0,15,1,1,414.0,393.0,2200.0,1
580.0,18,6,1,466.0,446.0,2600.0,0
1100.0,11,13,1,379.0,375.0,2300.0,0
1230.0,12,18,1,569.0,482.0,4600.0,0
680.0,12,14,0,448.0,518.0,3500.0,1
1120.0,14,14,0,586.0,446.0,2100.0,0
2020.0,18,13,1,448.0,625.0,5900.0,0
1140.0,12,12,0,414.0,446.0,2400.0,0
1070.0,12,12,1,431.0,536.0,4300.0,0
1790.0,12,18,1,690.0,518.0,4800.0,0
1160.0,13,9,1,379.0,482.0,2400.0,0
1750.0,12,10,0,569.0,393.0,5400.0,0
890.0,10,17,1,310.0,500.0,2100.0,0
1230.0,12,10,1,552.0,393.0,2300.0,1
1520.0,13,13,1,638.0,482.0,4900.0,1
1060.0,12,11,1,414.0,339.0,3700.0,1
1310.0,12,12,1,414.0,464.0,2300.0,0
1110.0,12,17,1,552.0,429.0,3200.0,0
860.0,16,10,0,431.0,589.0,200.0,0
1740.0,12,16,1,603.0,446.0,4500.0,0
1290.0,11,17,1,603.0,536.0,3000.0,0
1090.0,12,17,1,500.0,571.0,2500.0,0
860.0,12,10,1,483.0,411.0,4200.0,0
1250.0,17,8,1,414.0,304.0,4100.0,1
840.0,12,8,1,310.0,589.0,1800.0,0
1300.0,12,16,1,552.0,375.0,3200.0,0
710.0,12,7,0,431.0,536.0,1000.0,0
880.0,13,10,1,603.0,500.0,1500.0,0
1470.0,17,14,1,655.0,446.0,4000.0,0
1360.0,13,9,1,603.0,518.0,2900.0,0
810.0,18,8,0,362.0,661.0,2700.0,0
950.0,12,17,1,500.0,536.0,2300.0,0
1030.0,12,11,1,552.0,375.0,2800.0,0
1500.0,16,7,1,362.0,589.0,3700.0,1
1450.0,12,15,1,655.0,464.0,4300.0,0
1250.0,13,16,1,448.0,339.0,2900.0,0
1140.0,16,16,1,603.0,554.0,2700.0,1
540.0,12,15,1,379.0,411.0,2500.0,0
1090.0,12,11,1,483.0,339.0,3300.0,0
1180.0,14,9,1,431.0,500.0,4100.0,1
1280.0,13,9,1,638.0,714.0,4200.0,0
1290.0,11,15,1,621.0,375.0,3800.0,0
1820.0,18,12,1,672.0,714.0,4600.0,0
1000.0,12,12,1,362.0,589.0,3300.0,0
1300.0,13,11,1,621.0,500.0,3900.0,0
500.0,12,11,0,569.0,339.0,1800.0,0
1080.0,12,15,1,621.0,321.0,200.0,0
1360.0,12,6,1,672.0,446.0,3500.0,0
870.0,12,16,1,466.0,429.0,2600.0,0
1370.0,12,6,1,466.0,446.0,3800.0,1
630.0,12,14,0,431.0,375.0,1500.0,1
910.0,16,11,1,466.0,411.0,2800.0,0
1120.0,14,16,1,310.0,464.0,3600.0,1
780.0,12,15,1,397.0,607.0,3900.0,0
1500.0,12,12,1,603.0,679.0,5200.0,0
1260.0,16,12,1,569.0,393.0,2900.0,0
650.0,16,5,1,259.0,500.0,700.0,0
1110.0,12,14,1,534.0,482.0,3900.0,0
840.0,12,11,1,310.0,500.0,2100.0,0
480.0,17,8,0,397.0,357.0,3000.0,0
1340.0,14,7,1,345.0,482.0,4100.0,0
910.0,12,6,1,500.0,500.0,1400.0,0
1510.0,12,14,1,603.0,357.0,2600.0,0
890.0,12,17,1,414.0,464.0,3100.0,1
500.0,12,13,1,466.0,250.0,1700.0,0
490.0,10,12,1,431.0,304.0,1300.0,0
1560.0,12,9,1,552.0,589.0,4200.0,0
1570.0,14,15,1,603.0,536.0,2700.0,0
900.0,14,20,1,552.0,554.0,2300.0,0
1720.0,12,7,1,552.0,661.0,4500.0,0
1110.0,13,12,1,414.0,321.0,2900.0,0
530.0,13,5,1,224.0,661.0,1000.0,0
