date,city,region,cohort,treated,tau,downloads,post
2021-07-13,58,S,2100-01-01,0,0.0,54.0,0
2021-07-14,58,S,2100-01-01,0,0.0,51.0,0
2021-07-15,58,S,2100-01-01,0,0.0,51.0,0
2021-07-16,58,S,2100-01-01,0,0.0,51.0,0
2021-07-17,58,S,2100-01-01,0,0.0,52.0,0
2021-07-18,58,S,2100-01-01,0,0.0,53.0,0
2021-07-19,58,S,2100-01-01,0,0.0,52.0,0
2021-07-20,58,S,2100-01-01,0,0.0,52.0,0
2021-07-21,58,S,2100-01-01,0,0.0,52.0,0
2021-07-22,58,S,2100-01-01,0,0.0,52.0,0
2021-07-23,58,S,2100-01-01,0,0.0,52.0,0
2021-07-24,58,S,2100-01-01,0,0.0,52.0,0
2021-07-25,58,S,2100-01-01,0,0.0,52.0,0
2021-07-26,58,S,2100-01-01,0,0.0,52.0,0
2021-07-27,58,S,2100-01-01,0,0.0,54.0,0
2021-07-28,58,S,2100-01-01,0,0.0,52.0,0
2021-07-29,58,S,2100-01-01,0,0.0,52.0,0
2021-07-30,58,S,2100-01-01,0,0.0,51.0,0
2021-07-31,58,S,2100-01-01,0,0.0,51.0,0
2021-05-01,59,S,2100-01-01,0,0.0,51.0,0
2021-05-02,59,S,2100-01-01,0,0.0,51.0,0
2021-05-03,59,S,2100-01-01,0,0.0,51.0,0
2021-05-04,59,S,2100-01-01,0,0.0,51.0,0
2021-05-05,59,S,2100-01-01,0,0.0,52.0,0
2021-05-06,59,S,2100-01-01,0,0.0,52.0,0
2021-05-07,59,S,2100-01-01,0,0.0,51.0,0
2021-05-08,59,S,2100-01-01,0,0.0,50.0,0
2021-05-09,59,S,2100-01-01,0,0.0,51.0,0
2021-05-10,59,S,2100-01-01,0,0.0,53.0,0
2021-05-11,59,S,2100-01-01,0,0.0,51.0,0
2021-05-12,59,S,2100-01-01,0,0.0,49.0,0
2021-05-13,59,S,2100-01-01,0,0.0,52.0,0
2021-05-14,59,S,2100-01-01,0,0.0,49.0,0
2021-05-15,59,S,2100-01-01,0,0.0,50.0,0
2021-05-16,59,S,2100-01-01,0,0.0,49.0,0
2021-05-17,59,S,2100-01-01,0,0.0,52.0,0
2021-05-18,59,S,2100-01-01,0,0.0,50.0,0
2021-05-19,59,S,2100-01-01,0,0.0,51.0,0
2021-05-20,59,S,2100-01-01,0,0.0,52.0,0
2021-05-21,59,S,2100-01-01,0,0.0,51.0,0
2021-05-22,59,S,2100-01-01,0,0.0,52.0,0
2021-05-23,59,S,2100-01-01,0,0.0,51.0,0
2021-05-24,59,S,2100-01-01,0,0.0,51.0,0
2021-05-25,59,S,2100-01-01,0,0.0,53.0,0
2021-05-26,59,S,2100-01-01,0,0.0,50.0,0
2021-05-27,59,S,2100-01-01,0,0.0,51.0,0
2021-05-28,59,S,2100-01-01,0,0.0,50.0,0
2021-05-29,59,S,2100-01-01,0,0.0,51.0,0
2021-05-30,59,S,2100-01-01,0,0.0,51.0,0
2021-05-31,59,S,2100-01-01,0,0.0,52.0,0
2021-06-01,59,S,2100-01-01,0,0.0,52.0,0
2021-06-02,59,S,2100-01-01,0,0.0,51.0,0
2021-06-03,59,S,2100-01-01,0,0.0,51.0,0
2021-06-04,59,S,2100-01-01,0,0.0,51.0,0
2021-06-05,59,S,2100-01-01,0,0.0,49.0,0
2021-06-06,59,S,2100-01-01,0,0.0,51.0,0
2021-06-07,59,S,2100-01-01,0,0.0,51.0,0
2021-06-08,59,S,2100-01-01,0,0.0,53.0,0
2021-06-09,59,S,2100-01-01,0,0.0,51.0,0
2021-06-10,59,S,2100-01-01,0,0.0,51.0,0
2021-06-11,59,S,2100-01-01,0,0.0,50.0,0
2021-06-12,59,S,2100-01-01,0,0.0,51.0,0
2021-06-13,59,S,2100-01-01,0,0.0,50.0,0
2021-06-14,59,S,2100-01-01,0,0.0,51.0,0
2021-06-15,59,S,2100-01-01,0,0.0,51.0,0
2021-06-16,59,S,2100-01-01,0,0.0,52.0,0
2021-06-17,59,S,2100-01-01,0,0.0,52.0,0
2021-06-18,59,S,2100-01-01,0,0.0,51.0,0
2021-06-19,59,S,2100-01-01,0,0.0,50.0,0
2021-06-20,59,S,2100-01-01,0,0.0,51.0,0
2021-06-21,59,S,2100-01-01,0,0.0,52.0,0
2021-06-22,59,S,2100-01-01,0,0.0,53.0,0
2021-06-23,59,S,2100-01-01,0,0.0,51.0,0
2021-06-24,59,S,2100-01-01,0,0.0,51.0,0
2021-06-25,59,S,2100-01-01,0,0.0,52.0,0
2021-06-26,59,S,2100-01-01,0,0.0,51.0,0
2021-06-27,59,S,2100-01-01,0,0.0,52.0,0
2021-06-28,59,S,2100-01-01,0,0.0,50.0,0
2021-06-29,59,S,2100-01-01,0,0.0,52.0,0
2021-06-30,59,S,2100-01-01,0,0.0,51.0,0
2021-07-01,59,S,2100-01-01,0,0.0,52.0,0
2021-07-02,59,S,2100-01-01,0,0.0,53.0,0
2021-07-03,59,S,2100-01-01,0,0.0,51.0,0
2021-07-04,59,S,2100-01-01,0,0.0,50.0,0
2021-07-05,59,S,2100-01-01,0,0.0,50.0,0
2021-07-06,59,S,2100-01-01,0,0.0,53.0,0
2021-07-07,59,S,2100-01-01,0,0.0,52.0,0
2021-07-08,59,S,2100-01-01,0,0.0,52.0,0
2021-07-09,59,S,2100-01-01,0,0.0,52.0,0
2021-07-10,59,S,2100-01-01,0,0.0,48.0,0
2021-07-11,59,S,2100-01-01,0,0.0,52.0,0
2021-07-12,59,S,2100-01-01,0,0.0,51.0,0
2021-07-13,59,S,2100-01-01,0,0.0,51.0,0
2021-07-14,59,S,2100-01-01,0,0.0,52.0,0
2021-07-15,59,S,2100-01-01,0,0.0,52.0,0
2021-07-16,59,S,2100-01-01,0,0.0,51.0,0
2021-07-17,59,S,2100-01-01,0,0.0,52.0,0
2021-07-18,59,S,2100-01-01,0,0.0,51.0,0
2021-07-19,59,S,2100-01-01,0,0.0,51.0,0
2021-07-20,59,S,2100-01-01,0,0.0,52.0,0
2021-07-21,59,S,2100-01-01,0,0.0,51.0,0
2021-07-22,59,S,2100-01-01,0,0.0,52.0,0
2021-07-23,59,S,2100-01-01,0,0.0,52.0,0
2021-07-24,59,S,2100-01-01,0,0.0,51.0,0
2021-07-25,59,S,2100-01-01,0,0.0,50.0,0
2021-07-26,59,S,2100-01-01,0,0.0,52.0,0
2021-07-27,59,S,2100-01-01,0,0.0,53.0,0
2021-07-28,59,S,2100-01-01,0,0.0,53.0,0
2021-07-29,59,S,2100-01-01,0,0.0,52.0,0
2021-07-30,59,S,2100-01-01,0,0.0,50.0,0
2021-07-31,59,S,2100-01-01,0,0.0,50.0,0
2021-05-01,60,E,2021-06-20,1,0.0,16.0,0
2021-05-02,60,E,2021-06-20,1,0.0,18.0,0
2021-05-03,60,E,2021-06-20,1,0.0,16.0,0
2021-05-04,60,E,2021-06-20,1,0.0,17.0,0
2021-05-05,60,E,2021-06-20,1,0.0,17.0,0
2021-05-06,60,E,2021-06-20,1,0.0,19.0,0
2021-05-07,60,E,2021-06-20,1,0.0,18.0,0
2021-05-08,60,E,2021-06-20,1,0.0,17.0,0
2021-05-09,60,E,2021-06-20,1,0.0,20.0,0
2021-05-10,60,E,2021-06-20,1,0.0,21.0,0
2021-05-11,60,E,2021-06-20,1,0.0,19.0,0
2021-05-12,60,E,2021-06-20,1,0.0,19.0,0
2021-05-13,60,E,2021-06-20,1,0.0,19.0,0
2021-05-14,60,E,2021-06-20,1,0.0,19.0,0
2021-05-15,60,E,2021-06-20,1,0.0,20.0,0
2021-05-16,60,E,2021-06-20,1,0.0,20.0,0
2021-05-17,60,E,2021-06-20,1,0.0,21.0,0
2021-05-18,60,E,2021-06-20,1,0.0,21.0,0
2021-05-19,60,E,2021-06-20,1,0.0,21.0,0
2021-05-20,60,E,2021-06-20,1,0.0,23.0,0
2021-05-21,60,E,2021-06-20,1,0.0,21.0,0
2021-05-22,60,E,2021-06-20,1,0.0,22.0,0
2021-05-23,60,E,2021-06-20,1,0.0,24.0,0
2021-05-24,60,E,2021-06-20,1,0.0,24.0,0
2021-05-25,60,E,2021-06-20,1,0.0,25.0,0
2021-05-26,60,E,2021-06-20,1,0.0,23.0,0
2021-05-27,60,E,2021-06-20,1,0.0,24.0,0
2021-05-28,60,E,2021-06-20,1,0.0,23.0,0
2021-05-29,60,E,2021-06-20,1,0.0,25.0,0
2021-05-30,60,E,2021-06-20,1,0.0,24.0,0
2021-05-31,60,E,2021-06-20,1,0.0,26.0,0
2021-06-01,60,E,2021-06-20,1,0.0,26.0,0
2021-06-02,60,E,2021-06-20,1,0.0,28.0,0
2021-06-03,60,E,2021-06-20,1,0.0,25.0,0
2021-06-04,60,E,2021-06-20,1,0.0,26.0,0
2021-06-05,60,E,2021-06-20,1,0.0,25.0,0
2021-06-06,60,E,2021-06-20,1,0.0,27.0,0
2021-06-07,60,E,2021-06-20,1,0.0,26.0,0
2021-06-08,60,E,2021-06-20,1,0.0,27.0,0
2021-06-09,60,E,2021-06-20,1,0.0,28.0,0
2021-06-10,60,E,2021-06-20,1,0.0,29.0,0
2021-06-11,60,E,2021-06-20,1,0.0,27.0,0
2021-06-12,60,E,2021-06-20,1,0.0,29.0,0
2021-06-13,60,E,2021-06-20,1,0.0,30.0,0
2021-06-14,60,E,2021-06-20,1,0.0,30.0,0
2021-06-15,60,E,2021-06-20,1,0.0,31.0,0
2021-06-16,60,E,2021-06-20,1,0.0,30.0,0
2021-06-17,60,E,2021-06-20,1,0.0,30.0,0
2021-06-18,60,E,2021-06-20,1,0.0,31.0,0
2021-06-19,60,E,2021-06-20,1,0.0,31.0,0
2021-06-20,60,E,2021-06-20,1,0.0,30.0,1
2021-06-21,60,E,2021-06-20,1,0.026429660801703392,33.0,1
2021-06-22,60,E,2021-06-20,1,0.05285932160339968,33.0,1
2021-06-23,60,E,2021-06-20,1,0.07928898240510307,31.0,1
2021-06-24,60,E,2021-06-20,1,0.10571864320680646,31.0,1
2021-06-25,60,E,2021-06-20,1,0.13214830400850275,33.0,1
2021-06-26,60,E,2021-06-20,1,0.13214830400850275,34.0,1
2021-06-27,60,E,2021-06-20,1,0.13214830400850275,33.0,1
2021-06-28,60,E,2021-06-20,1,0.13214830400850275,34.0,1
2021-06-29,60,E,2021-06-20,1,0.13214830400850275,37.0,1
2021-06-30,60,E,2021-06-20,1,0.13214830400850275,34.0,1
2021-07-01,60,E,2021-06-20,1,0.13214830400850275,35.0,1
2021-07-02,60,E,2021-06-20,1,0.13214830400850275,35.0,1
2021-07-03,60,E,2021-06-20,1,0.13214830400850275,33.0,1
2021-07-04,60,E,2021-06-20,1,0.13214830400850275,35.0,1
2021-07-05,60,E,2021-06-20,1,0.13214830400850275,37.0,1
2021-07-06,60,E,2021-06-20,1,0.13214830400850275,37.0,1
2021-07-07,60,E,2021-06-20,1,0.13214830400850275,37.0,1
2021-07-08,60,E,2021-06-20,1,0.13214830400850275,36.0,1
2021-07-09,60,E,2021-06-20,1,0.13214830400850275,37.0,1
2021-07-10,60,E,2021-06-20,1,0.13214830400850275,37.0,1
2021-07-11,60,E,2021-06-20,1,0.13214830400850275,37.0,1
2021-07-12,60,E,2021-06-20,1,0.13214830400850275,39.0,1
2021-07-13,60,E,2021-06-20,1,0.13214830400850275,38.0,1
2021-07-14,60,E,2021-06-20,1,0.13214830400850275,40.0,1
2021-07-15,60,E,2021-06-20,1,0.13214830400850275,40.0,1
2021-07-16,60,E,2021-06-20,1,0.13214830400850275,40.0,1
2021-07-17,60,E,2021-06-20,1,0.13214830400850275,39.0,1
2021-07-18,60,E,2021-06-20,1,0.13214830400850275,39.0,1
2021-07-19,60,E,2021-06-20,1,0.13214830400850275,41.0,1
2021-07-20,60,E,2021-06-20,1,0.13214830400850275,40.0,1
2021-07-21,60,E,2021-06-20,1,0.13214830400850275,40.0,1
2021-07-22,60,E,2021-06-20,1,0.13214830400850275,40.0,1
2021-07-23,60,E,2021-06-20,1,0.13214830400850275,42.0,1
2021-07-24,60,E,2021-06-20,1,0.13214830400850275,42.0,1
2021-07-25,60,E,2021-06-20,1,0.13214830400850275,42.0,1
2021-07-26,60,E,2021-06-20,1,0.13214830400850275,43.0,1
2021-07-27,60,E,2021-06-20,1,0.13214830400850275,43.0,1
2021-07-28,60,E,2021-06-20,1,0.13214830400850275,43.0,1
2021-07-29,60,E,2021-06-20,1,0.13214830400850275,42.0,1
2021-07-30,60,E,2021-06-20,1,0.13214830400850275,42.0,1
2021-07-31,60,E,2021-06-20,1,0.13214830400850275,43.0,1
2021-05-01,61,W,2021-06-04,1,0.0,28.0,0
2021-05-02,61,W,2021-06-04,1,0.0,29.0,0
2021-05-03,61,W,2021-06-04,1,0.0,28.0,0
2021-05-04,61,W,2021-06-04,1,0.0,29.0,0
2021-05-05,61,W,2021-06-04,1,0.0,29.0,0
2021-05-06,61,W,2021-06-04,1,0.0,31.0,0
2021-05-07,61,W,2021-06-04,1,0.0,28.0,0
2021-05-08,61,W,2021-06-04,1,0.0,29.0,0
2021-05-09,61,W,2021-06-04,1,0.0,30.0,0
2021-05-10,61,W,2021-06-04,1,0.0,30.0,0
2021-05-11,61,W,2021-06-04,1,0.0,30.0,0
2021-05-12,61,W,2021-06-04,1,0.0,29.0,0
2021-05-13,61,W,2021-06-04,1,0.0,29.0,0
2021-05-14,61,W,2021-06-04,1,0.0,30.0,0
2021-05-15,61,W,2021-06-04,1,0.0,30.0,0
2021-05-16,61,W,2021-06-04,1,0.0,31.0,0
2021-05-17,61,W,2021-06-04,1,0.0,32.0,0
2021-05-18,61,W,2021-06-04,1,0.0,32.0,0
2021-05-19,61,W,2021-06-04,1,0.0,31.0,0
2021-05-20,61,W,2021-06-04,1,0.0,31.0,0
2021-05-21,61,W,2021-06-04,1,0.0,31.0,0
2021-05-22,61,W,2021-06-04,1,0.0,31.0,0
2021-05-23,61,W,2021-06-04,1,0.0,30.0,0
2021-05-24,61,W,2021-06-04,1,0.0,32.0,0
2021-05-25,61,W,2021-06-04,1,0.0,33.0,0
2021-05-26,61,W,2021-06-04,1,0.0,33.0,0
2021-05-27,61,W,2021-06-04,1,0.0,32.0,0
2021-05-28,61,W,2021-06-04,1,0.0,33.0,0
2021-05-29,61,W,2021-06-04,1,0.0,34.0,0
2021-05-30,61,W,2021-06-04,1,0.0,32.0,0
2021-05-31,61,W,2021-06-04,1,0.0,36.0,0
2021-06-01,61,W,2021-06-04,1,0.0,34.0,0
2021-06-02,61,W,2021-06-04,1,0.0,34.0,0
2021-06-03,61,W,2021-06-04,1,0.0,33.0,0
2021-06-04,61,W,2021-06-04,1,0.0,33.0,1
2021-06-05,61,W,2021-06-04,1,0.5287954448333849,34.0,1
2021-06-06,61,W,2021-06-04,1,1.0575908896667698,35.0,1
2021-06-07,61,W,2021-06-04,1,1.5863863345001548,36.0,1
2021-06-08,61,W,2021-06-04,1,2.1151817793335397,36.0,1
2021-06-09,61,W,2021-06-04,1,2.6439772241669317,38.0,1
2021-06-10,61,W,2021-06-04,1,2.6439772241669317,38.0,1
2021-06-11,61,W,2021-06-04,1,2.6439772241669317,38.0,1
2021-06-12,61,W,2021-06-04,1,2.6439772241669317,36.0,1
2021-06-13,61,W,2021-06-04,1,2.6439772241669317,38.0,1
2021-06-14,61,W,2021-06-04,1,2.6439772241669317,39.0,1
2021-06-15,61,W,2021-06-04,1,2.6439772241669317,38.0,1
2021-06-16,61,W,2021-06-04,1,2.6439772241669317,39.0,1
2021-06-17,61,W,2021-06-04,1,2.6439772241669317,40.0,1
2021-06-18,61,W,2021-06-04,1,2.6439772241669317,41.0,1
2021-06-19,61,W,2021-06-04,1,2.6439772241669317,40.0,1
2021-06-20,61,W,2021-06-04,1,2.6439772241669317,40.0,1
2021-06-21,61,W,2021-06-04,1,2.6439772241669317,40.0,1
2021-06-22,61,W,2021-06-04,1,2.6439772241669317,41.0,1
2021-06-23,61,W,2021-06-04,1,2.6439772241669317,40.0,1
2021-06-24,61,W,2021-06-04,1,2.6439772241669317,41.0,1
2021-06-25,61,W,2021-06-04,1,2.6439772241669317,41.0,1
2021-06-26,61,W,2021-06-04,1,2.6439772241669317,40.0,1
2021-06-27,61,W,2021-06-04,1,2.6439772241669317,41.0,1
2021-06-28,61,W,2021-06-04,1,2.6439772241669317,41.0,1
2021-06-29,61,W,2021-06-04,1,2.6439772241669317,41.0,1
2021-06-30,61,W,2021-06-04,1,2.6439772241669317,41.0,1
2021-07-01,61,W,2021-06-04,1,2.6439772241669317,43.0,1
2021-07-02,61,W,2021-06-04,1,2.6439772241669317,41.0,1
2021-07-03,61,W,2021-06-04,1,2.6439772241669317,41.0,1
2021-07-04,61,W,2021-06-04,1,2.6439772241669317,42.0,1
2021-07-05,61,W,2021-06-04,1,2.6439772241669317,43.0,1
2021-07-06,61,W,2021-06-04,1,2.6439772241669317,43.0,1
2021-07-07,61,W,2021-06-04,1,2.6439772241669317,43.0,1
2021-07-08,61,W,2021-06-04,1,2.6439772241669317,42.0,1
2021-07-09,61,W,2021-06-04,1,2.6439772241669317,44.0,1
2021-07-10,61,W,2021-06-04,1,2.6439772241669317,41.0,1
2021-07-11,61,W,2021-06-04,1,2.6439772241669317,43.0,1
2021-07-12,61,W,2021-06-04,1,2.6439772241669317,43.0,1
2021-07-13,61,W,2021-06-04,1,2.6439772241669317,43.0,1
2021-07-14,61,W,2021-06-04,1,2.6439772241669317,43.0,1
2021-07-15,61,W,2021-06-04,1,2.6439772241669317,44.0,1
2021-07-16,61,W,2021-06-04,1,2.6439772241669317,44.0,1
2021-07-17,61,W,2021-06-04,1,2.6439772241669317,44.0,1
2021-07-18,61,W,2021-06-04,1,2.6439772241669317,45.0,1
2021-07-19,61,W,2021-06-04,1,2.6439772241669317,45.0,1
2021-07-20,61,W,2021-06-04,1,2.6439772241669317,46.0,1
2021-07-21,61,W,2021-06-04,1,2.6439772241669317,45.0,1
2021-07-22,61,W,2021-06-04,1,2.6439772241669317,46.0,1
2021-07-23,61,W,2021-06-04,1,2.6439772241669317,46.0,1
2021-07-24,61,W,2021-06-04,1,2.6439772241669317,46.0,1
2021-07-25,61,W,2021-06-04,1,2.6439772241669317,46.0,1
2021-07-26,61,W,2021-06-04,1,2.6439772241669317,47.0,1
2021-07-27,61,W,2021-06-04,1,2.6439772241669317,48.0,1
2021-07-28,61,W,2021-06-04,1,2.6439772241669317,47.0,1
2021-07-29,61,W,2021-06-04,1,2.6439772241669317,47.0,1
2021-07-30,61,W,2021-06-04,1,2.6439772241669317,47.0,1
2021-07-31,61,W,2021-06-04,1,2.6439772241669317,46.0,1
2021-05-01,62,N,2021-06-20,1,0.0,51.0,0
2021-05-02,62,N,2021-06-20,1,0.0,51.0,0
2021-05-03,62,N,2021-06-20,1,0.0,51.0,0
2021-05-04,62,N,2021-06-20,1,0.0,52.0,0
2021-05-05,62,N,2021-06-20,1,0.0,51.0,0
2021-05-06,62,N,2021-06-20,1,0.0,51.0,0
2021-05-07,62,N,2021-06-20,1,0.0,52.0,0
2021-05-08,62,N,2021-06-20,1,0.0,51.0,0
2021-05-09,62,N,2021-06-20,1,0.0,51.0,0
2021-05-10,62,N,2021-06-20,1,0.0,52.0,0
2021-05-11,62,N,2021-06-20,1,0.0,51.0,0
2021-05-12,62,N,2021-06-20,1,0.0,51.0,0
2021-05-13,62,N,2021-06-20,1,0.0,52.0,0
2021-05-14,62,N,2021-06-20,1,0.0,51.0,0
2021-05-15,62,N,2021-06-20,1,0.0,51.0,0
2021-05-16,62,N,2021-06-20,1,0.0,50.0,0
2021-05-17,62,N,2021-06-20,1,0.0,53.0,0
2021-05-18,62,N,2021-06-20,1,0.0,53.0,0
2021-05-19,62,N,2021-06-20,1,0.0,51.0,0
2021-05-20,62,N,2021-06-20,1,0.0,54.0,0
2021-05-21,62,N,2021-06-20,1,0.0,51.0,0
2021-05-22,62,N,2021-06-20,1,0.0,53.0,0
2021-05-23,62,N,2021-06-20,1,0.0,53.0,0
2021-05-24,62,N,2021-06-20,1,0.0,54.0,0
2021-05-25,62,N,2021-06-20,1,0.0,54.0,0
2021-05-26,62,N,2021-06-20,1,0.0,54.0,0
2021-05-27,62,N,2021-06-20,1,0.0,53.0,0
2021-05-28,62,N,2021-06-20,1,0.0,52.0,0
2021-05-29,62,N,2021-06-20,1,0.0,54.0,0
2021-05-30,62,N,2021-06-20,1,0.0,53.0,0
2021-05-31,62,N,2021-06-20,1,0.0,55.0,0
2021-06-01,62,N,2021-06-20,1,0.0,53.0,0
2021-06-02,62,N,2021-06-20,1,0.0,56.0,0
2021-06-03,62,N,2021-06-20,1,0.0,54.0,0
2021-06-04,62,N,2021-06-20,1,0.0,53.0,0
2021-06-05,62,N,2021-06-20,1,0.0,53.0,0
2021-06-06,62,N,2021-06-20,1,0.0,55.0,0
2021-06-07,62,N,2021-06-20,1,0.0,54.0,0
2021-06-08,62,N,2021-06-20,1,0.0,53.0,0
2021-06-09,62,N,2021-06-20,1,0.0,55.0,0
2021-06-10,62,N,2021-06-20,1,0.0,55.0,0
2021-06-11,62,N,2021-06-20,1,0.0,54.0,0
2021-06-12,62,N,2021-06-20,1,0.0,53.0,0
2021-06-13,62,N,2021-06-20,1,0.0,55.0,0
2021-06-14,62,N,2021-06-20,1,0.0,55.0,0
2021-06-15,62,N,2021-06-20,1,0.0,54.0,0
2021-06-16,62,N,2021-06-20,1,0.0,55.0,0
2021-06-17,62,N,2021-06-20,1,0.0,56.0,0
2021-06-18,62,N,2021-06-20,1,0.0,56.0,0
2021-06-19,62,N,2021-06-20,1,0.0,54.0,0
2021-06-20,62,N,2021-06-20,1,0.0,56.0,1
2021-06-21,62,N,2021-06-20,1,2.0893126686852455,58.0,1
2021-06-22,62,N,2021-06-20,1,4.178625337370491,61.0,1
2021-06-23,62,N,2021-06-20,1,6.267938006055729,63.0,1
2021-06-24,62,N,2021-06-20,1,8.357250674740982,65.0,1
2021-06-25,62,N,2021-06-20,1,10.44656334342622,66.0,1
2021-06-26,62,N,2021-06-20,1,10.44656334342622,67.0,1
2021-06-27,62,N,2021-06-20,1,10.44656334342622,67.0,1
2021-06-28,62,N,2021-06-20,1,10.44656334342622,66.0,1
2021-06-29,62,N,2021-06-20,1,10.44656334342622,67.0,1
2021-06-30,62,N,2021-06-20,1,10.44656334342622,67.0,1
2021-07-01,62,N,2021-06-20,1,10.44656334342622,66.0,1
2021-07-02,62,N,2021-06-20,1,10.44656334342622,67.0,1
2021-07-03,62,N,2021-06-20,1,10.44656334342622,66.0,1
2021-07-04,62,N,2021-06-20,1,10.44656334342622,66.0,1
2021-07-05,62,N,2021-06-20,1,10.44656334342622,69.0,1
2021-07-06,62,N,2021-06-20,1,10.44656334342622,68.0,1
2021-07-07,62,N,2021-06-20,1,10.44656334342622,67.0,1
2021-07-08,62,N,2021-06-20,1,10.44656334342622,67.0,1
2021-07-09,62,N,2021-06-20,1,10.44656334342622,67.0,1
2021-07-10,62,N,2021-06-20,1,10.44656334342622,68.0,1
2021-07-11,62,N,2021-06-20,1,10.44656334342622,67.0,1
2021-07-12,62,N,2021-06-20,1,10.44656334342622,70.0,1
2021-07-13,62,N,2021-06-20,1,10.44656334342622,67.0,1
2021-07-14,62,N,2021-06-20,1,10.44656334342622,71.0,1
2021-07-15,62,N,2021-06-20,1,10.44656334342622,68.0,1
2021-07-16,62,N,2021-06-20,1,10.44656334342622,68.0,1
2021-07-17,62,N,2021-06-20,1,10.44656334342622,68.0,1
2021-07-18,62,N,2021-06-20,1,10.44656334342622,69.0,1
2021-07-19,62,N,2021-06-20,1,10.44656334342622,69.0,1
2021-07-20,62,N,2021-06-20,1,10.44656334342622,70.0,1
2021-07-21,62,N,2021-06-20,1,10.44656334342622,69.0,1
2021-07-22,62,N,2021-06-20,1,10.44656334342622,69.0,1
2021-07-23,62,N,2021-06-20,1,10.44656334342622,69.0,1
2021-07-24,62,N,2021-06-20,1,10.44656334342622,70.0,1
2021-07-25,62,N,2021-06-20,1,10.44656334342622,68.0,1
2021-07-26,62,N,2021-06-20,1,10.44656334342622,72.0,1
2021-07-27,62,N,2021-06-20,1,10.44656334342622,70.0,1
2021-07-28,62,N,2021-06-20,1,10.44656334342622,71.0,1
2021-07-29,62,N,2021-06-20,1,10.44656334342622,69.0,1
2021-07-30,62,N,2021-06-20,1,10.44656334342622,71.0,1
2021-07-31,62,N,2021-06-20,1,10.44656334342622,70.0,1
2021-05-01,63,S,2100-01-01,0,0.0,50.0,0
2021-05-02,63,S,2100-01-01,0,0.0,49.0,0
2021-05-03,63,S,2100-01-01,0,0.0,49.0,0
2021-05-04,63,S,2100-01-01,0,0.0,49.0,0
2021-05-05,63,S,2100-01-01,0,0.0,49.0,0
2021-05-06,63,S,2100-01-01,0,0.0,50.0,0
2021-05-07,63,S,2100-01-01,0,0.0,50.0,0
2021-05-08,63,S,2100-01-01,0,0.0,49.0,0
2021-05-09,63,S,2100-01-01,0,0.0,50.0,0
2021-05-10,63,S,2100-01-01,0,0.0,52.0,0
2021-05-11,63,S,2100-01-01,0,0.0,50.0,0
2021-05-12,63,S,2100-01-01,0,0.0,49.0,0
2021-05-13,63,S,2100-01-01,0,0.0,49.0,0
2021-05-14,63,S,2100-01-01,0,0.0,49.0,0
2021-05-15,63,S,2100-01-01,0,0.0,48.0,0
2021-05-16,63,S,2100-01-01,0,0.0,49.0,0
2021-05-17,63,S,2100-01-01,0,0.0,53.0,0
2021-05-18,63,S,2100-01-01,0,0.0,50.0,0
2021-05-19,63,S,2100-01-01,0,0.0,50.0,0
2021-05-20,63,S,2100-01-01,0,0.0,50.0,0
2021-05-21,63,S,2100-01-01,0,0.0,50.0,0
2021-05-22,63,S,2100-01-01,0,0.0,49.0,0
2021-05-23,63,S,2100-01-01,0,0.0,50.0,0
2021-05-24,63,S,2100-01-01,0,0.0,51.0,0
2021-05-25,63,S,2100-01-01,0,0.0,51.0,0
2021-05-26,63,S,2100-01-01,0,0.0,50.0,0
2021-05-27,63,S,2100-01-01,0,0.0,49.0,0
2021-05-28,63,S,2100-01-01,0,0.0,50.0,0
2021-05-29,63,S,2100-01-01,0,0.0,50.0,0
2021-05-30,63,S,2100-01-01,0,0.0,50.0,0
2021-05-31,63,S,2100-01-01,0,0.0,50.0,0
2021-06-01,63,S,2100-01-01,0,0.0,49.0,0
2021-06-02,63,S,2100-01-01,0,0.0,52.0,0
2021-06-03,63,S,2100-01-01,0,0.0,52.0,0
2021-06-04,63,S,2100-01-01,0,0.0,49.0,0
2021-06-05,63,S,2100-01-01,0,0.0,49.0,0
2021-06-06,63,S,2100-01-01,0,0.0,51.0,0
2021-06-07,63,S,2100-01-01,0,0.0,50.0,0
2021-06-08,63,S,2100-01-01,0,0.0,51.0,0
2021-06-09,63,S,2100-01-01,0,0.0,50.0,0
2021-06-10,63,S,2100-01-01,0,0.0,50.0,0
2021-06-11,63,S,2100-01-01,0,0.0,49.0,0
2021-06-12,63,S,2100-01-01,0,0.0,49.0,0
2021-06-13,63,S,2100-01-01,0,0.0,48.0,0
2021-06-14,63,S,2100-01-01,0,0.0,50.0,0
2021-06-15,63,S,2100-01-01,0,0.0,50.0,0
2021-06-16,63,S,2100-01-01,0,0.0,50.0,0
2021-06-17,63,S,2100-01-01,0,0.0,50.0,0
2021-06-18,63,S,2100-01-01,0,0.0,50.0,0
2021-06-19,63,S,2100-01-01,0,0.0,50.0,0
2021-06-20,63,S,2100-01-01,0,0.0,50.0,0
2021-06-21,63,S,2100-01-01,0,0.0,50.0,0
2021-06-22,63,S,2100-01-01,0,0.0,50.0,0
2021-06-23,63,S,2100-01-01,0,0.0,49.0,0
2021-06-24,63,S,2100-01-01,0,0.0,50.0,0
2021-06-25,63,S,2100-01-01,0,0.0,50.0,0
2021-06-26,63,S,2100-01-01,0,0.0,50.0,0
