city,state,pop,hdi
frei_miguelinho,pernambuco,15633,576
barra_de_santa_rosa,paraiba,15607,562
holambra,sao_paulo,15605,793
muqui,espirito_santo,15602,694
espumoso,rio_grande_do_sul,15594,765
eldorado,sao_paulo,15592,691
dionisio_cerqueira,santa_catarina,15592,706
pinhalzinho,sao_paulo,15564,725
dom_feliciano,rio_grande_do_sul,15556,587
coronel_joao_sa,bahia,15549,535
mirandiba,pernambuco,15548,591
primeira_cruz,maranhao,15545,512
sao_felix_do_coribe,bahia,15543,639
cruzilia,minas_gerais,15529,695
felixlandia,minas_gerais,15528,648
rio_do_antonio,bahia,15521,576
cambuci,rio_de_janeiro,15521,691
nova_veneza,santa_catarina,15515,768
itanhandu,minas_gerais,15511,739
itapagipe,minas_gerais,15511,723
taperoa,paraiba,15505,578
buritirana,maranhao,15503,583
jurua,amazonas,15495,522
jurema,pernambuco,15483,509
joaima,minas_gerais,15476,587
santa_luzia,paraiba,15470,682
entre_rios_de_minas,minas_gerais,15458,672
coronel_sapucaia,mato_grosso_do_sul,15449,589
sao_simao,sao_paulo,15446,766
novo_triunfo,bahia,15445,554
coremas,paraiba,15438,592
rio_azul,parana,15433,687
vitoria_do_xingu,para,15421,596
pendencias,rio_grande_do_norte,15411,631
bela_vista_do_paraiso,parana,15400,716
capitao_eneas,minas_gerais,15388,639
italva,rio_de_janeiro,15387,688
lauro_muller,santa_catarina,15380,735
sabinopolis,minas_gerais,15364,638
taruma,sao_paulo,15361,753
sao_joao_do_triunfo,parana,15359,629
uirauna,paraiba,15356,636
chapada_do_norte,minas_gerais,15334,598
teixeira,paraiba,15333,605
nobres,mato_grosso,15332,699
itajobi,sao_paulo,15331,730
inhuma,piaui,15330,624
ipiranga,parana,15327,652
auriflama,sao_paulo,15316,773
monte_alegre_de_sergipe,sergipe,15315,553
meruoca,ceara,15309,618
oroco,pernambuco,15309,610
natividade,rio_de_janeiro,15305,730
serra_azul,sao_paulo,15292,686
curiuva,parana,15289,656
areado,minas_gerais,15288,727
tamarana,parana,15277,621
passo_de_camaragibe,alagoas,15270,533
alto_alegre,roraima,15249,542
gloria,bahia,15247,593
jussara,bahia,15241,571
triunfo,pernambuco,15232,670
primavera,pernambuco,15231,580
acajutiba,bahia,15214,582
colorado_do_oeste,rondonia,15213,685
soledade,paraiba,15211,616
mirai,minas_gerais,15205,680
itaporanga,sao_paulo,15197,719
presidente_dutra,bahia,15180,614
barro_alto,bahia,15171,607
ipaussu,sao_paulo,15165,727
boa_esperanca,espirito_santo,15146,679
acarape,ceara,15140,606
alvinopolis,minas_gerais,15135,676
boa_esperanca_do_sul,sao_paulo,15111,681
teolandia,bahia,15097,555
barroquinha,ceara,15069,571
mirinzal,maranhao,15059,622
itinga,minas_gerais,15053,600
jardim_de_piranhas,rio_grande_do_norte,15044,603
sobradinho,rio_grande_do_sul,15041,743
carmo_de_minas,minas_gerais,15031,682
nova_trento,santa_catarina,15010,748
jupi,pernambuco,15007,575
reboucas,parana,14991,672
ibipitanga,bahia,14989,584
olinda_nova_do_maranhao,maranhao,14968,575
salto_do_lontra,parana,14957,718
alto_parana,parana,14945,696
patrocinio_paulista,sao_paulo,14941,730
upanema,rio_grande_do_norte,14937,596
florida_paulista,sao_paulo,14936,715
botelhos,minas_gerais,14927,702
santa_branca,sao_paulo,14925,735
santa_izabel_do_oeste,parana,14924,696
alto_do_rodrigues,rio_grande_do_norte,14923,672
porteiras,ceara,14920,622
jatoba,pernambuco,14904,645
candeias,minas_gerais,14890,678
brasil_novo,para,14883,613
pedro_velho,rio_grande_do_norte,14881,568
cidelandia,maranhao,14855,600
jacaraci,bahia,14855,593
feliz_natal,mato_grosso,14847,692
nina_rodrigues,maranhao,14826,585
alagoinha,pernambuco,14798,599
bom_jesus_do_galho,minas_gerais,14792,623
assai,parana,14792,728
tavares,paraiba,14791,586
xexeu,pernambuco,14789,552
sao_felix,bahia,14784,639
curua,para,14776,578
apuiares,ceara,14742,618
governador_celso_ramos,santa_catarina,14739,747
ponto_novo,bahia,14729,580
governador_eugenio_barros,maranhao,14703,572
tibau_do_sul,rio_grande_do_norte,14694,645
sao_sebastiao_do_uatuma,amazonas,14678,577
caetanos,bahia,14671,542
alfredo_chaves,espirito_santo,14670,710
simoes,piaui,14664,575
pacatuba,sergipe,14650,555
itaguacu_da_bahia,bahia,14650,562
santa_filomena,pernambuco,14645,533
balneario_pinhal,rio_grande_do_sul,14645,696
palmeirais,piaui,14633,562
barra_de_guabiraba,pernambuco,14632,577
ribeira_do_amparo,bahia,14631,512
alagoinha,paraiba,14629,595
matias_barbosa,minas_gerais,14626,720
montalvania,minas_gerais,14621,613
bicas,minas_gerais,14612,744
santa_maria_do_suacui,minas_gerais,14607,640
candido_de_abreu,parana,14606,629
caldas,minas_gerais,14600,687
itatim,bahia,14588,582
retirolandia,bahia,14588,636
jiquirica,bahia,14576,553
paranhos,mato_grosso_do_sul,14576,588
maurilandia,goias,14568,677
alterosa,minas_gerais,14566,668
quatis,rio_de_janeiro,14562,690
mucambo,ceara,14561,607
elesbao_veloso,piaui,14550,580
serra_preta,bahia,14531,566
ilhota,santa_catarina,14531,738
campestre_do_maranhao,maranhao,14530,652
boninal,bahia,14518,612
santo_antonio_dos_lopes,maranhao,14516,566
santa_juliana,minas_gerais,14497,706
ibirataia,bahia,14476,576
igarape_do_meio,maranhao,14470,569
jacarau,paraiba,14467,558
poco_das_trincheiras,alagoas,14447,526
bom_principio,rio_grande_do_sul,14446,746
sao_joao_d'alianca,goias,14423,685
andorinha,bahia,14416,588
graca,ceara,14415,570
candiba,bahia,14415,591
taguai,sao_paulo,14415,709
marmeleiro,parana,14407,722
joaquim_pires,piaui,14396,522
casinhas,pernambuco,14395,567
campo_novo_de_rondonia,rondonia,14391,593
carlopolis,parana,14391,713
tapurah,mato_grosso,14380,714
peri_mirim,maranhao,14371,599
alto_longa,piaui,14371,585
astolfo_dutra,minas_gerais,14358,694
sao_pedro_do_piaui,piaui,14356,595
iracema,ceara,14351,652
itagiba,bahia,14331,589
pacaembu,sao_paulo,14326,725
rio_piracicaba,minas_gerais,14325,685
quata,sao_paulo,14309,738
santa_maria_do_cambuca,pernambuco,14308,548
itapui,sao_paulo,14297,725
anama,amazonas,14292,594
brejo_do_cruz,paraiba,14287,597
tarumirim,minas_gerais,14280,633
satubinha,maranhao,14274,493
guape,minas_gerais,14269,679
cerro_largo,rio_grande_do_sul,14243,764
ipecaeta,bahia,14229,550
chapada_gaucha,minas_gerais,14217,635
iaciara,goias,14215,644
paraiso_do_norte,parana,14211,746
guapo,goias,14206,697
arroio_dos_ratos,rio_grande_do_sul,14201,698
frecheirinha,ceara,14195,604
santo_cristo,rio_grande_do_sul,14177,738
sideropolis,santa_catarina,14176,774
nilo_pecanha,bahia,14156,547
brejoes,bahia,14155,597
engenheiro_paulo_de_frontin,rio_de_janeiro,14138,722
varzea_da_roca,bahia,14135,539
ibiraci,minas_gerais,14128,706
gurinhem,paraiba,14125,556
coribe,bahia,14108,600
sao_joao_do_araguaia,para,14105,550
vianopolis,goias,14088,712
iconha,espirito_santo,14083,729
massaranduba,paraiba,14077,567
cabo_verde,minas_gerais,14074,674
maracai,sao_paulo,14069,771
vila_valerio,espirito_santo,14065,675
avanhandava,sao_paulo,14063,705
ivai,parana,14049,651
cumaru_do_norte,para,14044,550
satuba,alagoas,14042,660
ielmo_marinho,rio_grande_do_norte,14033,550
araruna,parana,14029,704
maria_da_fe,minas_gerais,14019,702
peabiru,parana,14017,723
lagoa_da_confusao,tocantins,13989,627
uruoca,ceara,13988,566
itaguacu,espirito_santo,13982,702
senador_la_rocque,maranhao,13981,602
cristopolis,bahia,13981,614
baianopolis,bahia,13979,589
miraima,ceara,13965,592
urupes,sao_paulo,13965,745
pedro_afonso,tocantins,13964,732
engenheiro_beltrao,parana,13962,730
morungaba,sao_paulo,13936,715
montividiu,goias,13935,733
santa_brigida,bahia,13917,546
angical,bahia,13902,625
uibai,bahia,13894,617
senador_rui_palmeira,alagoas,13893,518
piratininga,sao_paulo,13890,779
campina_da_lagoa,parana,13888,704
sao_ludgero,santa_catarina,13886,755
centro_do_guilherme,maranhao,13876,542
demerval_lobao,piaui,13862,618
jaguapita,parana,13861,715
tracunhaem,pernambuco,13856,605
uarini,amazonas,13839,527
mansidao,bahia,13822,599
santo_augusto,rio_grande_do_sul,13813,739
sao_jose_do_cedro,santa_catarina,13811,731
alvorada_d'oeste,rondonia,13807,643
serra_branca,paraiba,13807,628
puxinana,paraiba,13801,617
vila_nova_dos_martirios,maranhao,13800,581
uruana,goias,13795,703
quatipuru,para,13794,543
nioaque,mato_grosso_do_sul,13794,639
queluz,sao_paulo,13788,722
balneario_arroio_do_silva,santa_catarina,13782,746
cotegipe,bahia,13756,590
valentim_gentil,sao_paulo,13732,735
conceicao_do_rio_verde,minas_gerais,13729,665
virgem_da_lapa,minas_gerais,13729,610
feliz,rio_grande_do_sul,13728,750
itiquira,mato_grosso,13727,693
santana_do_maranhao,maranhao,13704,510
mallet,parana,13697,708
palmares_paulista,sao_paulo,13691,722
camapua,mato_grosso_do_sul,13675,703
irupi,espirito_santo,13672,637
general_carneiro,parana,13661,652
aguas_vermelhas,minas_gerais,13656,601
mirabela,minas_gerais,13651,665
ipora,parana,13642,706
cha_de_alegria,pernambuco,13641,604
mascote,bahia,13619,581
barra_do_ribeiro,rio_grande_do_sul,13618,670
arara,paraiba,13613,548
choro,ceara,13608,585
firminopolis,goias,13604,732
amajari,roraima,13561,484
palmacia,ceara,13553,622
miranorte,tocantins,13551,662
pe_de_serra,bahia,13535,587
tomar_do_geru,sergipe,13534,551
alexandria,rio_grande_do_norte,13529,606
manoel_ribas,parana,13517,716
itaguara,minas_gerais,13510,691
martinho_campos,minas_gerais,13497,669
piquete,sao_paulo,13495,757
itapetim,pernambuco,13492,592
serrolandia,bahia,13490,590
paripueira,alagoas,13484,605
caapiranga,amazonas,13482,569
jutai,amazonas,13462,516
joanopolis,sao_paulo,13453,699
caldeirao_grande,bahia,13452,573
arroio_do_tigre,rio_grande_do_sul,13452,707
imbau,parana,13449,622
abre_campo,minas_gerais,13434,654
japoata,sergipe,13422,560
ibaretama,ceara,13385,577
planalto,parana,13385,706
tenente_portela,rio_grande_do_sul,13385,708
rio_casca,minas_gerais,13384,650
ribeirao_bonito,sao_paulo,13376,712
dores_do_indaia,minas_gerais,13373,719
luiz_alves,santa_catarina,13347,737
lucena,paraiba,13344,583
cantagalo,parana,13340,635
agua_boa,minas_gerais,13319,576
bocaiuva_do_sul,parana,13308,640
sao_domingos,goias,13305,597
lagoa_do_ouro,pernambuco,13300,525
palestina,sao_paulo,13285,732
crissiumal,rio_grande_do_sul,13269,712
alto_alegre_dos_parecis,rondonia,13268,592
banzae,bahia,13251,579
rio_bonito_do_iguacu,parana,13240,629
mogeiro,paraiba,13238,574
balsa_nova,parana,13238,696
sao_joao_das_missoes,minas_gerais,13232,529
buenos_aires,pernambuco,13224,593
nordestina,bahia,13197,560
nova_londrina,parana,13188,758
goiatins,tocantins,13169,576
monte_belo,minas_gerais,13139,688
milha,ceara,13129,626
barra_do_mendes,bahia,13128,630
sangao,santa_catarina,13128,700
maribondo,alagoas,13123,597
andarai,bahia,13122,555
carnaubeira_da_penha,pernambuco,13117,573
governador_dix-sept_rosado,rio_grande_do_norte,13115,592
lagoa_dourada,minas_gerais,13115,676
chaval,ceara,13112,586
sitio_do_mato,bahia,13104,564
nossa_senhora_do_livramento,mato_grosso,13093,638
marilandia,espirito_santo,13091,696
sao_luis_do_curu,ceara,13086,620
turvo,santa_catarina,13080,740
cristais,minas_gerais,13060,692
governador_lindenberg,espirito_santo,13047,694
deodapolis,mato_grosso_do_sul,13043,694
antonio_prado,rio_grande_do_sul,13041,758
mineiros_do_tiete,sao_paulo,13023,730
nova_crixas,goias,13020,643
terra_nova,bahia,13018,578
pien,parana,13015,694
mar_de_espanha,minas_gerais,12985,684
turvo,parana,12977,672
picarra,para,12976,563
saude,bahia,12971,549
igrapiuna,bahia,12963,574
aracatu,bahia,12960,581
heliopolis,bahia,12946,563
manoel_vitorino,bahia,12944,566
presidente_bernardes,sao_paulo,12943,757
tapiratiba,sao_paulo,12940,751
presidente_juscelino,maranhao,12939,563
cidade_gaucha,parana,12939,718
davinopolis,maranhao,12923,607
itaipe,minas_gerais,12910,552
sao_jose_do_campestre,rio_grande_do_norte,12901,615
mambore,parana,12900,719
mostardas,rio_grande_do_sul,12888,664
conceicao_do_castelo,espirito_santo,12887,670
campinorte,goias,12880,688
rio_de_contas,bahia,12878,605
nova_canaa_do_norte,mato_grosso,12876,686
brejinho,rio_grande_do_norte,12873,592
ribeirao_do_pinhal,parana,12869,701
patu,rio_grande_do_norte,12861,618
riolandia,sao_paulo,12856,703
porto_alegre_do_norte,mato_grosso,12849,673
tacaimbo,pernambuco,12843,554
cachoeira_alta,goias,12843,710
novo_lino,alagoas,12837,521
flexeiras,alagoas,12823,527
cardoso_moreira,rio_de_janeiro,12818,648
betania,pernambuco,12811,559
cambuquira,minas_gerais,12810,699
vera_cruz,rio_grande_do_norte,12789,587
sao_pedro_da_agua_branca,maranhao,12779,605
simplicio_mendes,piaui,12778,627
sao_goncalo_do_para,minas_gerais,12776,689
areal,rio_de_janeiro,12763,684
teixeira_soares,parana,12761,671
palmital,parana,12755,639
sao_geraldo,minas_gerais,12751,651
agua_doce_do_maranhao,maranhao,12731,500
sete_barras,sao_paulo,12731,673
ibicuitinga,ceara,12730,606
maxaranguape,rio_grande_do_norte,12714,608
sao_romao,minas_gerais,12713,640
santa_cruz_da_baixa_verde,pernambuco,12708,612
bonfim,roraima,12701,626
ibiracu,espirito_santo,12701,726
malhador,sergipe,12689,587
jataizinho,parana,12687,687
fortaleza_dos_nogueiras,maranhao,12662,616
ubai,minas_gerais,12661,609
novo_horizonte,bahia,12653,597
porto,piaui,12646,549
ibira,sao_paulo,12639,740
iracema,roraima,12637,582
rio_vermelho,minas_gerais,12635,558
sao_roque_do_canaa,espirito_santo,12602,700
porecatu,parana,12587,738
lavinia,sao_paulo,12581,721
cerro_grande_do_sul,rio_grande_do_sul,12579,660
bocaina,sao_paulo,12571,742
tabapua,sao_paulo,12561,735
edeia,goias,12559,739
varzea_nova,bahia,12556,555
canelinha,santa_catarina,12553,697
cortes,pernambuco,12543,568
cananeia,sao_paulo,12542,720
tabocas_do_brejo_velho,bahia,12515,584
ubaporanga,minas_gerais,12514,614
salto_do_jacui,rio_grande_do_sul,12512,687
ilicinea,minas_gerais,12511,680
aral_moreira,mato_grosso_do_sul,12511,633
ipaumirim,ceara,12507,606
porto_walter,acre,12497,532
lontras,santa_catarina,12497,704
ataleia,minas_gerais,12496,588
setubinha,minas_gerais,12493,542
nova_ubirata,mato_grosso,12492,669
itirucu,bahia,12482,600
cruzeiro_do_sul,rio_grande_do_sul,12457,723
brejetuba,espirito_santo,12450,656
bom_retiro_do_sul,rio_grande_do_sul,12448,739
eldorado,mato_grosso_do_sul,12447,684
sao_miguel_do_tocantins,tocantins,12445,623
planura,minas_gerais,12445,712
duartina,sao_paulo,12421,748
chavantes,sao_paulo,12418,729
guaicara,sao_paulo,12416,739
paulista,paraiba,12411,587
jardim_do_serido,rio_grande_do_norte,12397,663
cardoso,sao_paulo,12371,722
mato_verde,minas_gerais,12367,662
matina,bahia,12359,572
poranga,ceara,12358,581
licinio_de_almeida,bahia,12357,621
rio_paranaiba,minas_gerais,12356,709
claudia,mato_grosso,12338,699
jeronimo_monteiro,espirito_santo,12336,698
santa_fe,parana,12330,705
alto_garcas,mato_grosso,12323,701
jacinto,minas_gerais,12320,620
correia_pinto,santa_catarina,12315,702
taipu,rio_grande_do_norte,12314,569
pacoti,ceara,12313,635
pedras_de_maria_da_cruz,minas_gerais,12313,614
santa_luzia,bahia,12308,556
cacequi,rio_grande_do_sul,12291,700
dom_basilio,bahia,12281,591
capixaba,acre,12280,575
paramoti,ceara,12276,583
loreto,maranhao,12271,582
atilio_vivacqua,espirito_santo,12270,708
ventania,parana,12267,650
itanhomi,minas_gerais,12259,650
querencia_do_norte,parana,12257,688
canapolis,minas_gerais,12251,722
jequeri,minas_gerais,12246,601
aracas,bahia,12237,570
ponto_dos_volantes,minas_gerais,12235,595
axixa,maranhao,12234,641
sao_francisco_do_maranhao,maranhao,12226,528
serra_do_mel,rio_grande_do_norte,12225,614
itapejara_d'oeste,parana,12220,731
ferreiros,pernambuco,12216,622
congonhal,minas_gerais,12209,712
santo_amaro_das_brotas,sergipe,12200,637
icarai_de_minas,minas_gerais,12200,624
carmo_da_cachoeira,minas_gerais,12193,655
andrelandia,minas_gerais,12189,700
capela_de_santana,rio_grande_do_sul,12183,661
porto_esperidiao,mato_grosso,12176,652
colares,para,12175,602
santa_leopoldina,espirito_santo,12171,626
belem_de_maria,pernambuco,12169,578
saubara,bahia,12163,617
pimenteiras,piaui,12150,566
itagi,bahia,12140,543
sao_sebastiao_da_grama,sao_paulo,12137,701
bonito_de_santa_fe,paraiba,12126,574
wanderley,bahia,12125,600
salgado_de_sao_felix,paraiba,12123,568
lebon_regis,santa_catarina,12122,649
pinheiro_machado,rio_grande_do_sul,12122,661
joaquim_tavora,parana,12108,700
bofete,sao_paulo,12107,705
godofredo_viana,maranhao,12104,604
sales_oliveira,sao_paulo,12103,772
sao_francisco_do_brejao,maranhao,12082,584
mortugaba,bahia,12063,618
boa_nova,bahia,12039,567
pilar,paraiba,12036,579
aperibe,rio_de_janeiro,12036,692
tres_barras_do_parana,parana,12036,681
mondai,santa_catarina,12034,748
presidente_janio_quadros,bahia,12028,542
nova_olinda,tocantins,12014,631
inhangapi,para,12009,572
iacanga,sao_paulo,12002,745
peixe,tocantins,11996,674
perdigao,minas_gerais,11994,703
campo_alegre,santa_catarina,11985,714
cedro,pernambuco,11972,615
terra_alta,para,11971,605
guaraniacu,parana,11969,677
guimaraes,maranhao,11966,625
moreira_sales,parana,11966,675
abaiara,ceara,11965,628
antonio_goncalves,bahia,11955,598
lima_campos,maranhao,11943,581
rio_dos_cedros,santa_catarina,11937,729
amatura,amazonas,11934,560
sao_felix_do_araguaia,mato_grosso,11934,668
santa_terezinha,pernambuco,11914,593
benedito_novo,santa_catarina,11896,740
imaculada,paraiba,11877,557
vale_do_sol,rio_grande_do_sul,11873,624
ceu_azul,parana,11872,732
caetanopolis,minas_gerais,11869,706
conceicao_dos_ouros,minas_gerais,11852,703
seringueiras,rondonia,11846,598
alcantaras,ceara,11846,600
brasilandia,mato_grosso_do_sul,11835,701
berilo,minas_gerais,11813,628
gouveia,minas_gerais,11811,681
santana_do_matos,rio_grande_do_norte,11808,591
tacuru,mato_grosso_do_sul,11795,593
sao_sebastiao_de_lagoa_de_roca,paraiba,11793,594
sao_joao_do_manhuacu,minas_gerais,11785,650
wanderlandia,tocantins,11783,638
redentora,rio_grande_do_sul,11782,631
normandia,roraima,11772,594
aratuba,ceara,11759,622
chupinguaia,rondonia,11755,652
baixa_grande_do_ribeiro,piaui,11751,564
serra_do_salitre,minas_gerais,11750,696
presidente_kennedy,espirito_santo,11741,657
sao_miguel_das_matas,bahia,11733,593
vera,mato_grosso,11731,680
angicos,rio_grande_do_norte,11695,624
fronteiras,piaui,11690,619
paranacity,parana,11685,717
olivenca,alagoas,11681,493
teixeiras,minas_gerais,11680,675
ponte_serrada,santa_catarina,11674,693
rio_do_pires,bahia,11672,594
antonio_cardoso,bahia,11670,561
gravatal,santa_catarina,11652,757
campo_do_meio,minas_gerais,11648,683
rodeio,santa_catarina,11647,754
buriti_do_tocantins,tocantins,11644,627
barro_alto,goias,11643,742
itabirinha,minas_gerais,11637,653
jaqueira,pernambuco,11632,575
rio_novo_do_sul,espirito_santo,11630,711
cachoeira_de_minas,minas_gerais,11609,706
paranatama,pernambuco,11608,537
gararu,sergipe,11599,564
alvorada_do_sul,parana,11598,708
ipaporanga,ceara,11597,579
capela_do_alto_alegre,bahia,11597,599
itaipulandia,parana,11588,738
alto_paraguai,mato_grosso,11587,638
lencois,bahia,11586,623
sebastiao_laranjeiras,bahia,11586,615
jaguaribara,ceara,11580,618
resende_costa,minas_gerais,11578,685
nhandeara,sao_paulo,11575,751
nonoai,rio_grande_do_sul,11574,702
ouro_branco,alagoas,11573,547
itainopolis,piaui,11571,541
santo_antonio_do_jacinto,minas_gerais,11570,574
duas_barras,rio_de_janeiro,11563,659
roca_sales,rio_grande_do_sul,11556,729
ilha_comprida,sao_paulo,11552,725
dois_irmaos_do_buriti,mato_grosso_do_sul,11547,639
carmo_da_mata,minas_gerais,11546,689
vale_do_anari,rondonia,11545,584
jucati,pernambuco,11545,550
balneario_gaivota,santa_catarina,11537,728
lagoa_grande_do_maranhao,maranhao,11534,502
pirangi,sao_paulo,11524,756
santa_mariana,parana,11523,700
aramari,bahia,11519,588
nova_europa,sao_paulo,11519,765
pedro_de_toledo,sao_paulo,11507,696
estiva_gerbi,sao_paulo,11507,740
bonito_de_minas,minas_gerais,11502,537
xambioa,tocantins,11500,671
jequia_da_praia,alagoas,11495,556
calcoene,amapa,11493,643
getulina,sao_paulo,11485,717
capitao_de_campos,piaui,11471,583
antonio_carlos,minas_gerais,11471,683
nova_laranjeiras,parana,11462,642
